	0314	0322	0328	0403	0416	0419	0423	0507	0516	0521	0531	0604	0613	0619	0628	0705	0709	0717	0802	0806	0813	0820	0823	0828	0903	0910	0920	0924	1001	1004	1015	1022	1028	1105	1123	1128	1220
Tr133	0.0	0.0	0.0960203897302	0.105863286658	0.0	0.0347163362282	0.0	0.0803147554845	0.0	0.0	0.19908539471	0.0	0.0	0.0271985369583	0.0	0.378470073984	0.150239233136	0.245967505736	0.0	0.0	0.0	0.056537880699	0.111617631376	0.244506375458	0.413722997476	0.0192043853825	0.0436901521574	0.0	0.0353533863993	0.210546079784	0.0336623398113	0.0818840247438	0.0	0.14259971557	0.364948921451	0.0	0.0138110983338
Tr141	0.0627719423366	0.0	0.0	0.0	0.0	0.033345954535	0.0	0.559297162371	0.691148421922	0.0	0.191226760708	0.235299600965	0.368677721546	0.457185933739	0.216646926434	0.636178315149	0.144308737091	0.236258262088	0.0	0.0	0.255122871765	0.733132650384	0.281430639637	0.234854808006	0.0	0.0184463175385	0.125896622664	0.039497986701	0.0509367869834	0.0	0.161667816199	0.235955281827	0.596545813676	0.273941558858	0.0	0.105148997799	0.0795955403976
Tr143	0.0	0.0103793454846	0.0	0.0	0.343717922448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016319122175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0334852894128	0.0	0.0	0.0460905249181	0.262140912944	0.0164484766536	0.169696254717	0.12632764787	0.222171442755	0.294782489078	0.0	0.342239317367	0.0	0.0875761515912	0.149159862006
Tr173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0210520205115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tr175	0.0	0.136384599667	0.0	0.0	0.0	0.0	0.0	5.48774661276	0.252130944316	6.72194990994	0.0871994028831	0.0	0.168117041025	0.571822041011	1.05377065017	6.7965655886	1.31609568227	2.5856104203	3.85595267001	1.63576856095	3.44354647393	5.24988145023	3.17775396527	10.7093792451	12.3223257568	0.201876499141	2.78114032573	3.07389131702	3.15889578155	4.24208241548	2.9193327578	3.58652028377	5.44049782072	4.62194198105	0.0	0.958958859923	0.241970442809
Tr19	0.580216331868	0.294373666699	1.42084225344	1.56649052556	1.58940508902	1.43838225508	0.0	0.475376525705	2.129484327	0.0	4.1242960823	0.36248857446	4.8276852997	5.05093370965	3.44878485594	0.140008355072	0.444626919686	0.363965430785	2.47061273125	2.30260214098	0.157210850709	0.460134306097	0.722592182852	0.180901676438	0.306099109618	0.710432499794	3.16783123514	0.0608482497826	0.549291297468	0.155775646867	0.946412134831	1.21166225803	0.0	0.0	0.0	1.78184923297	5.33397682206
Tr23	0.258456033459	0.0427591546485	0.0	0.104668441436	0.0	0.0	0.0	0.0794082684022	0.0	0.223142673946	0.0984191906128	0.0	0.0948741766503	0.107566222914	0.223004511183	0.0	0.14854353073	0.0	0.600288420644	0.307706651796	0.420175275935	0.0838496334525	0.137947298371	0.120873354911	0.409053437684	0.0189876315972	0.388773317843	0.176180635939	0.174771819897	1.14493342257	0.316182835113	0.323839303275	0.0	0.0704951189839	0.0	0.649407805819	0.218483469805
Tr280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tr281	0.875351856437	0.301223206876	0.128614466978	0.85079118452	1.15098203388	0.186003122544	1.31261873423	0.0	0.0	0.0	0.0	0.32812421419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112129638859	0.0	0.0	0.643082629782	0.0	0.0183599204237	0.0	0.0	0.0	0.0	0.0	0.0	0.977661330858	0.0488765983652	0.110995615967
