Gene	0314	0322	0328	0403	0416	0419	0423	0507	0516	0521	0531	0604	0613	0619	0628	0705	0709	0717	0802	0806	0813	0820	0823	0828	0903	0910	0920	0924	1001	1004	1015	1022	1028	1105	1123	1128	1220
PROKKA_MOD_418989	2.12745733411	0.979584577613	0.0	0.653745788442	0.616635043864	0.47118343382	0.504715642281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48415754286	0.0	0.0	0.0	0.0	0.104159773731	0.0990343149294	0.0	0.613446410499	2.27026917747	0.317574461888	0.649412805156
PROKKA_MOD_418988	0.422424359262	0.340383173184	0.0	1.81729333851	0.0	0.327450872586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22242537679	0.0	0.0	0.166292049674	0.0	0.0	0.0	0.0	0.0	0.0	1.76559746701	1.32384885602
PROKKA_MOD_418981	0.0	0.0307643166477	0.115104694023	0.0	0.0	0.0	0.0	0.994574082757	0.272309522095	0.0	0.0	0.0	0.0	0.233505939336	0.287636089842	0.353714181779	0.0	0.0	0.289107670309	0.173038908751	0.0464024382777	0.786824253968	0.506218690583	0.923842886778	0.925080810642	0.0828634117351	0.0307106966312	0.0	0.090178275694	0.0	0.392542430851	0.447871603338	0.0	0.0	0.0	0.478731651503	0.19579311439
PROKKA_MOD_418980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.777307634138	0.0	0.0	0.0	0.0	0.0	0.0545118394965	0.0	0.289010368039	0.0	0.0	1.10236989736	0.0	0.227485124239	0.750041819332	0.661788336957	0.647011917221	0.377929355567	0.0	0.0	0.0	0.29472899861	0.0	0.256588710898	0.853869032379	0.0	0.0	0.0	1.17347636527	0.159977300782
PROKKA_MOD_418983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.904699218218
PROKKA_MOD_418982	0.0	0.0	0.508484472499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.183027975371	0.27133406694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.864932219615
PROKKA_MOD_418985	0.813502741335	0.131101646209	0.0	0.0	0.0	0.0	0.0	1.41278721296	0.0	4.91783664582	0.0	1.00293705805	0.0	0.0473848498804	0.0	0.376836840305	0.0	3.84935665154	0.547567884401	0.245800852714	1.71377485823	1.21081965584	0.862897160202	0.187473417711	0.328518097066	0.117707037164	0.261746290723	2.92923446638	0.19214664397	0.0	0.390323109688	0.848265651551	1.2966049387	0.820999392143	0.0	0.113339295586	0.509892315568
PROKKA_MOD_418984	0.0	0.138439424915	0.0	0.369561518466	1.62672005975	0.0	0.0	0.0648635271363	0.0	0.0	0.0	1.58860739232	0.109327880381	0.400295896004	0.0	0.0	0.0	0.0	0.289107670309	0.0	0.0696036574165	0.0983530317461	0.151865607175	0.0	0.346905303991	0.248590235205	0.0921320898937	0.0	0.202901120311	0.79175078029	0.235525458511	0.0	0.0	0.0	0.0	0.598414564379	0.832120736159
PROKKA_MOD_418987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.554790168272	0.0	1.23381894572	0.0	0.0	0.15585038267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198444470081	0.981437699764	0.288652359737	0.282207325596	0.494524582285	0.0885933285041	0.262674469059	0.575143400082	0.0	0.0	0.0	0.478841448249	0.0	0.0	0.0	0.0	0.0
PROKKA_MOD_418986	0.0	0.0	0.0	0.0	1.01268519399	0.0	0.0	1.13062928602	0.0	1.88583708776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.95221661893	0.0	0.565541799334	0.909940496957	0.642892987999	0.441192224638	0.0	0.0	0.135410941128	0.301114635262	1.56281061197	0.0	0.0	0.256588710898	0.731887742039	0.0	1.13337964867	0.0	0.0	0.21330306771
PROKKA_MOD_84831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PROKKA_MOD_302974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.147519255858	0.0	0.0	0.0
