transporter	120516	120613	120712	120813	120927	121024	121220	130123	130226	130403	130416	130422	130507	130605	130705	130815	130905	131003	140408	140506	140604	140709	140820	140916	141013
T1	0.0	0.0	0.0	0.0	0.007489015526213393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T10	0.019211812579509126	0.01802416940001839	0.019068492450538425	0.018085723480502768	0.021172428379806457	0.04824731530350513	0.017518870800427057	0.011452091488777424	0.013491518843491021	0.023341162392792037	0.00704618048285866	0.00688100754713261	0.01091266851259648	0.0049561304375110166	0.014847464793607684	0.03180184776691199	0.002330751771502073	0.0038581162006970796	0.007681399465203607	0.0	0.018316937104424627	0.02496542540239217	0.007109599530446742	0.012064074986310562	0.021581132490473564
T100	0.045231539522293314	0.03723855558667237	0.0065058826245904065	0.0	0.020329223622571124	0.01601763910194666	0.039445840072155916	0.09652667206889229	0.05417737392349757	0.031715783301504256	0.03068289567837403	0.015882832318316817	0.017975202802403743	0.020287683358595487	0.011185406733825728	0.0	0.013052209920378501	0.012860836955126138	0.004331809176308723	0.025015216518003102	0.03313689460280081	0.03685147394885624	0.009192666021057077	0.005893073042448272	0.00684681424648214
T1004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T1006	0.060833252391846886	0.18882608052137043	0.02329087795047208	0.05562647841587905	0.025639600981522844	0.07386144005824753	0.051341322323771955	0.10240142980335659	0.04226826058628661	0.051689625688012185	0.008017447128239494	0.03263194741619317	0.06354946500436502	0.037077479830288994	0.03855572645237235	0.013879021762410713	0.07501774954062086	0.021239256643842255	0.0	0.0	0.0733672598844725	0.12120287276433207	0.08431195226221673	0.051181933440762446	0.003617477821826887
T101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T1012	0.021767343305290676	0.10433483313564514	0.0306434980343704	0.14401119365474233	0.03802288740791354	0.015238328043017073	0.02135355223552278	0.018042537952967844	0.006820560230957338	0.008975756006003099	0.028464578827622492	0.0	0.0	0.0	0.04391760608009124	0.0	0.006242361266281761	0.0	0.0	0.0	0.0	0.0	0.0	0.018945100196449426	0.0
T1013	0.40295446132065144	0.4316241862768386	0.34818769766232266	0.9821785602326442	0.38801678765292696	0.3220650808937283	0.27467982571065397	0.4287006182194823	0.4024987102978517	0.2464530244825192	0.15189924828495835	0.06615521212951507	0.12221378508245119	0.12454903010910633	0.5155668120001847	0.30523918800313404	0.2454426083216279	0.09386521327554263	0.11649276836508281	0.06930531565830636	0.15587789197985638	0.4054006732286888	0.18990664794535012	0.2257343314296977	0.12134662994204602
T1016	0.03274376525343766	0.3593293656083365	0.05662013911246587	0.040744256662512676	0.3138870508852776	0.30712645286551155	0.17946220850650454	0.22929238510719205	0.2481915762760694	0.1578960499998019	0.01844223959826585	0.03230276213112936	0.021192933584196133	0.0024488059471867015	0.18334945121807442	0.3260861423496614	0.0	0.04243735438936431	0.12416419057761231	0.0	0.21550288633807785	0.08304632545700623	0.10706405872285601	0.17701691847762663	0.15909224932245647
T1020	0.6316891111382896	0.8340588372526367	0.6654384754948963	0.40006538802813424	0.21563783121100474	0.19062864320553377	0.5127335069828638	0.27638943905892094	0.5380638370847732	0.5258153276995023	0.5895248292402692	0.9124131663114052	0.5383752512749658	1.2373473648746707	0.28948739586141214	0.12388054892024769	0.09295318616018099	0.5407219454193275	0.5224015721912626	0.015528313649868213	0.5599901484997861	0.44765246282264154	0.19160417212556294	0.13877576280470988	0.17721171350966425
T1028	0.0	0.12012208456964793	0.0	0.035844353226716204	0.007927765930789954	0.007443209675490035	0.0	0.0160402476455926	0.006385205322598763	0.016230863133389714	0.0	0.0	0.0	0.023226553377875648	0.0	0.06487336261391127	0.0	0.0	0.0	0.0	0.0	0.008893187703964108	0.008556713377763462	0.0	0.02774448207703631
T103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T1032	0.01319289136407186	0.12283942307194544	0.02869908120916172	0.02180600513930697	0.33269832564480956	0.19957240519378674	0.07168278700782976	0.1048663197876472	0.03745353387053021	0.010885297456865275	0.0034703820118309496	0.014092655235219966	0.014204257412924777	0.0	0.026795833114043415	0.13085029786212107	0.028978300924235183	0.1082331141661495	0.01486592127721173	0.0	0.07921403734869738	0.1116997564637905	0.13953726534935532	0.14474493276178038	0.11077356364608362
T1036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T1038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T104	0.007023866590784083	0.016163804731821052	0.008417699905281625	0.0046894548777220504	0.0	0.0023772989077559393	0.0052430584971880035	0.0	0.0	0.0	0.0	0.001970408780646541	0.02834781287114787	0.005907331494944598	0.007506243646276951	0.0	0.0	0.018073000605550702	0.0	0.0	0.011418369100325952	0.016008649716171486	0.0	0.0	0.0
