transporter	substrate_category	type	name	abbreviation	120516	120613	120712	120813	120927	121024	121220	130123	130226	130403	130416	130422	130507	130605	130705	130815	130905	131003	140408	140506	140604	140709	140820	140916	141013
T3	phosphate	3a	pst: phosphate ABC transporter	PI	54.84856594583401	36.153874978414	75.29946581507177	171.23115189841624	120.56939971437107	121.8761326012574	118.73312574358323	135.68641713499994	74.58637646039472	70.95531181600975	67.10048621463027	86.79745103496151	72.59582577780077	69.83881252196899	71.91334228075024	93.53480725839975	124.4474172575275	62.58108222178551	35.4430142562305	0.6730393248265001	52.64224404338875	204.85691248555253	87.12863557957724	59.55203728964901	54.623729741700004
T5	carbohydrate	2a	dctM: TRAP transporter	CARB	106.3255074617795	60.46418664468401	95.18734988928699	78.245810694639	50.99026440764869	66.87589365458898	96.40553184419699	99.51265290038113	113.537746202384	136.69404039005036	106.47442572591953	111.9850680846825	141.2298419167365	133.571369501686	147.39584137527754	81.726118157597	72.0664357602935	35.845420847970004	55.231596814383494	1.4775506220925	126.10057987492351	187.2435351140929	122.85103686432501	84.5670160058005	41.03563189143904
T7	AA peptide	2a	sodium/proline symporter	AA-PEP	66.54367528025597	11.659557068786004	81.00998013418052	59.480944974646505	29.839496500348144	45.24811061668139	54.15340834816702	69.62432173473309	94.72740887141352	194.7639913917335	101.66340636518149	122.41111843869903	94.3243906335545	176.82233775945699	52.93246333462051	65.71382109859798	43.7126868906475	39.978144409305	138.99708677691603	9.78079469088125	44.398622779687514	81.34932349247548	66.38598513397598	38.77298070555701	42.770697724655506
T12	Cations	2a	cation transport protein	CAT	11.469624139943	8.2284097484315	19.145639917315997	21.871215368525004	8.666739511043401	10.355079312861504	16.843630457439502	10.1754964939779	10.900566418668003	6.783807054420499	12.261070921975502	15.063502552873997	64.94667250664901	109.51129523282151	49.702743922759	24.1315721653305	4.843117751858	10.668828778895499	18.325647895535003	19.75453796923995	33.158821115235504	30.455747234240004	23.46126125597	15.1458832336255	10.902163297205998
T15	N-FIX	3d	rnf: electron transport complex	N-FIX	7.2594456172856665	3.298302433905333	9.123965944606333	2.5360290496465003	2.911250184904617	3.1597486607296665	8.63157093305	11.542623992358168	8.360825164422167	10.1759635231355	6.309818007733667	9.859026458627334	5.551853851790167	8.387901081245333	3.3262802965825	1.273533063845	3.255434267848333	3.3714543044078327	3.279704820403167	0.06370507209166666	0.9149170764261667	9.1132432870835	2.4144009405116664	3.6011802617876665	2.8166315627918332
T18	Anions	3a	sulfate ABC transporter	ANI	180.78069412453831	171.27807319196097	30.392372710535998	23.189175248085334	47.902082770982	27.92898372728433	23.58868873775367	28.39735632688233	78.37981588252133	106.53649821694499	30.932671547969665	35.48849978184433	28.135042483970995	10.829227701276665	11.554923906747668	5.921823771577333	5.756161190229999	8.253301330467334	30.085764643711	6.304346952877	36.36923868015099	4.895235791989	12.976454717661666	11.52368020356	22.141879286372
T19	Cations	2a	multicomponent Na+:H+ antiporter	CAT	10.831622245603999	10.854195598003999	1.558922598427	11.82687052428	11.739839004867001	6.608856722260999	16.370683784146	22.728072863422003	13.924115876759998	24.58045728907	4.50827790484	7.581057616144999	60.67594042179	19.27028072257	30.990535892889998	5.742574821209999	14.12084322465	10.336518379400001	25.221676896539996	1.886782383815	15.996900499440002	111.57730176682001	12.294297415559999	7.54095905933	5.792628891025
T27	Cations	9a	feoB: ferrous iron transport	CAT	45.151743420703	12.0265464116609	51.084281182261996	58.010746593434	19.602417687207602	30.681693595526895	36.52607591635801	33.386447776059896	32.672023578757994	24.223231452672003	42.417934795593006	71.692981590661	104.29704521883001	118.079079662042	29.868897642322	41.257119174673996	47.134154616196994	36.418501849416	26.400130536224005	0.5538260284393001	36.590477215597005	34.16116529924	36.524962874483	41.696829367868006	36.393967715344
T28	nucleoside	2a	nupC: nucleoside transporter	NUC	7.152311379334	1.123122025567	6.781677614713001	13.349822726636	2.9644968901390003	7.009627854148	3.278297946689	4.114348827373	4.277359026004	4.454646815609999	5.0939244664559995	6.307965088261	7.961660049810002	7.483732986050001	9.628269039504	13.81256460292	12.074386580470001	4.506775346499	2.67579389097	0.0	2.697528430886	16.563062918371	3.818627733245	4.117648458223	6.414050862032
T31	NH3 Nitrate	3a	ntr: nitrate ABC transporter	NI	3.653086855253	2.194807574537	5.5439649037039995	70.8225346111405	0.5551195603615	0.8589656143875001	1.968520370349	1.57348214439	2.0363066913164998	1.1565226489845	0.88912060881	0.629676691035	0.0	0.6959537317199999	3.0798524819045	13.671206789870002	4.7879997652085	0.82213962458	0.2813459610635	0.036011462502	3.808321792451	1.0642825424765001	1.0432920186095	2.3216082361575	0.1292025667295
T32	AA peptide	2a	small oligopeptide transporter	AA-PEP	0.861475423764	0.970418180526	3.5317683384569993	0.34329978972499997	0.9541476954520001	0.814240752157	0.25381172172899996	0.0823124905573	2.1634083974930003	2.558694939484	4.13578575974	7.426290046819999	0.8977648413830001	19.72991323404	5.18136098793	0.512076735649	1.92024061181	1.03041499614	7.190084234576	3.366770249326	3.19926004788	1.184509688651	0.0	0.8545815020019999	0.8516948649880001
T35	Cations	2a	CDF: cation transporter	CAT	54.18043809816898	40.866045522705	69.14641620595299	103.724863955061	39.08382715323799	67.27190666130201	66.52974416452699	76.36903304634701	73.153034623628	49.74043451514401	66.05371928571802	64.367851466239	127.76916396109199	83.941927061529	105.852507527256	84.51334208050204	47.78630586748601	32.254627460615	68.65571852990999	52.4473776919463	65.36534119777	86.38187192482701	52.267081480551	60.38701880100501	43.888480602091
