	120314	120322	120328	120403	120416	120419	120423	120516	120531	120604	120613	120619	120628	120705	120709	120717	120802	120806	120813	120820	120823	120828	120903	120920	120924	121001	121004	121015	121022	121028	121105	121128	121220
Phosphonates	0.3094338286572235	0.32668423490577714	0.34625899141229627	0.3249644926397096	0.3159217521569599	0.292848570670914	0.32510563418769683	0.2961438509163517	0.30938176997721434	0.35182548580885836	0.292768292430245	0.3233340803570475	0.35248427012029665	0.3547721772144463	0.40186794763916345	0.3549526460847822	0.3764148573428478	0.3991882344541841	0.4298655195254319	0.38033741999490767	0.3892989272276413	0.3596371075474636	0.3515152523463105	0.3674657719848643	0.40547326321085286	0.3634762460800272	0.3764171124740032	0.3831629134953126	0.3895071937503887	0.43170638330309147	0.394677018811289	0.3741134131787913	0.3572742709575484
Proteins	0.21614874036010612	0.26187586835421817	0.3042111401317683	0.31902470191108007	0.3416724156838438	0.36494442362153784	0.33639307796446427	0.29533568113444003	0.31563888754293706	0.2891345614763148	0.2427278792610428	0.2408033516240362	0.2532949455437465	0.2880267563796585	0.21285375458692327	0.21031144173303026	0.20171273941625714	0.21239731786255303	0.21868210470958005	0.2401661162650142	0.29741225507791635	0.2746743504918806	0.280207131694822	0.2658028077633661	0.27196877152089055	0.27390070089178686	0.2512591370834895	0.283047194383258	0.2715458053301347	0.24548773896751733	0.27738848423078577	0.2905110894427905	0.32546581398789187
Simple_sugars	0.00894125700920077	0.04060959424696513	0.023870618935132405	0.033796662932195846	0.043888293826329236	0.06588317946526082	0.08351064026650662	0.025450584654689298	0.025914088796712663	0.015896239850222853	0.026620998185895268	0.04166324249514343	0.035362169037169454	0.026313757819697785	0.03358868764484264	0.04400613960706418	0.038752370217990155	0.034748015447202366	0.04575995602629313	0.03238912139228121	0.02666374139833697	0.02275513855960123	0.021694081038365513	0.03186190424697487	0.024514426303677898	0.03127339640841084	0.03310875983942425	0.03467495734369896	0.030819324478274075	0.045385829692984464	0.031043881943996616	0.04762162709984522	0.04451381823460781
Organic_acids	0.46547617397346963	0.3708303024930395	0.32565924952080305	0.32221414251701447	0.298517538332867	0.27632382624228724	0.2549906475813321	0.3830698832945188	0.3490652536831358	0.34314371286460404	0.43788283012281687	0.39419932552377274	0.35885861529878754	0.3308873085861973	0.35168961012907063	0.39072977257512337	0.38312003302290487	0.35366643223606065	0.3056924197386949	0.3471073423477969	0.28662507629610545	0.34293340340105466	0.34658353492050203	0.33486951600479475	0.29804353896457864	0.33134965661977506	0.33921499060308286	0.29911493477773055	0.3081276764412025	0.27742004803640674	0.29689061501392855	0.28775387027857297	0.272746096819952
