	120314	120322	120328	120403	120416	120419	120423	120516	120531	120604	120613	120619	120628	120705	120709	120717	120802	120806	120813	120820	120823	120828	120903	120920	120924	121001	121004	121015	121022	121028	121105	121128	121220
AA peptide	0.5932066470726033	0.6820499688758482	0.6887576676091751	0.7180011627288513	0.7653746694858761	0.7850044934521726	0.7757290427055923	0.7822060411590499	0.7011034220721596	0.7563913799942577	0.6397394259399392	0.6347801202899654	0.6882627090560388	0.6322632287866813	0.5752521239639019	0.5517143421306178	0.5918221838837763	0.6254332486419739	0.5899847710376558	0.6271572570134188	0.6299044246112596	0.6193141347841686	0.6283497228215403	0.6662082818162782	0.6685297008956103	0.6705057650302523	0.6747826492632368	0.6806122330149532	0.664369934437132	0.5730564964484065	0.6979643788146396	0.6978986091749206	0.7295162848935063
Urea	0.0634490731425174	0.06297247411644533	0.03776058146501268	0.03573206494170408	0.025211220913752396	0.03277265071890669	0.03587593827057509	0.037311306962369534	0.04070557821748303	0.029147390416290248	0.07147590717506999	0.052585365599589255	0.05125150701527763	0.02728277463205413	0.04973721369618052	0.045833036838771504	0.06541889398799842	0.07047054233835566	0.07114198979978582	0.03751041209797437	0.024896676340352877	0.0322386021878125	0.031996371653581504	0.04714221024392779	0.034987429825401845	0.03866419598248802	0.0470047610809092	0.033275231975299815	0.03539775043104907	0.046528896015597156	0.03379612239080548	0.0317306032175493	0.0388981203783097
NO3	0.02111917007327718	0.006341709259617243	0.017322884271081838	0.0047747652037477255	0.007170261602270685	0.009043901306290665	0.006226436597490921	0.005429172520789363	0.009013208318415894	0.0047205462431034574	0.012018840899566705	0.01151655250384461	0.013329881665531864	0.015209351265738314	0.013892888718763137	0.021386281397419615	0.025876906498396215	0.030659043326589582	0.032226276955494876	0.028295614518819283	0.012027170632233151	0.02408710140500578	0.02341778115115841	0.015577789081429769	0.018534006122414515	0.016309380773049033	0.020132722508987375	0.013296583979186075	0.012193313555329481	0.023693112077003177	0.01048877600350627	0.010502101966658609	0.007585567751804176
NH3	0.3222251097116021	0.24863584774808922	0.25615886665473037	0.2414920071256969	0.2022438479981008	0.17317895452263	0.18216858242634176	0.1750534793577913	0.24917779139194138	0.2097406833463486	0.2767658259854241	0.30111796160660076	0.24715590226315162	0.32524464531552644	0.3611177736211545	0.3810663396331911	0.3168820156298292	0.27343716569308085	0.3066469622070634	0.30703671636978747	0.3331717284161542	0.3243601616230132	0.3162361243737198	0.27107171885836423	0.2779488631565733	0.27452065821421073	0.25807986714686665	0.2728159510305608	0.28803900157648943	0.3567214954589932	0.2577507227910488	0.2598686856408715	0.22400002697637977
