substrate_category	120516	120613	120712	120813	120927	121024	121220	130123	130226	130403	130416	130422	130507	130605	130705	130815	130905	131003	140408	140506	140604	140709	140820	140916	141013
phosphonate	0.7026306938244655	0.6858690494893117	0.716564412117308	0.720543619384862	0.555325717628873	0.6224265148988161	0.58600091899164	0.6153061129477191	0.6775134176908113	0.5605581150724236	0.6920148445818878	0.7146079380674897	0.7155111137392962	0.725400370349273	0.6852216538887891	0.7207684990633533	0.7127194258370881	0.6771776525829447	0.6977818182526454	0.7269384657842666	0.7164568320357709	0.5327708890338532	0.7773011774955803	0.7126219978502318	0.6842371738483294
phosphate	0.2973693061755345	0.3141309505106882	0.283435587882692	0.279456380615138	0.44467428237112705	0.37757348510118405	0.41399908100836	0.38469388705228086	0.32248658230918875	0.4394418849275763	0.30798515541811233	0.2853920619325104	0.28448888626070373	0.2745996296507271	0.31477834611121086	0.2792315009366467	0.287280574162912	0.3228223474170553	0.30221818174735454	0.27306153421573337	0.28354316796422907	0.46722911096614683	0.22269882250441972	0.2873780021497682	0.3157628261516707
