substrate	01	02	04	05	06	07	08	09	10	12
Organic_acids	0.443107058191435	0.4316409480513645	0.33585543955409125	0.23786755955611627	0.3830063064026377	0.4071019376278791	0.3278971339920332	0.33672832731026636	0.2766440596856112	0.4197897026938333
Phosphonates	0.2662597732074792	0.22251472251933346	0.22012579019189804	0.21507272043966588	0.2222102601076397	0.23162404198792733	0.36671550313767415	0.3512052084804444	0.3195525946512754	0.23143088431547296
Proteins	0.26270113642184356	0.3403044009986842	0.41838948701815903	0.5044448314705511	0.3737418202526189	0.31471057006344855	0.27190912334326495	0.28749415704379383	0.3586547369805133	0.29931324056068365
Simple_sugars	0.027932032179242245	0.005539928430617897	0.025629283235851667	0.04261488853366679	0.021041613237103702	0.04656345032074499	0.033478239527027664	0.024572307165495372	0.04514860868260012	0.04946617243001008
