substrate	03	04	05	06	07	08	09	10	11	12
phosphate	0.17075754472638335	0.16552846459030018	0.15422055504177348	0.16633319028716698	0.20724802675381948	0.1926115345121673	0.2096274106534444	0.19062228056190728	0.16682905415516158	0.16146531719470583
phosphonate	0.8292424552736165	0.8344715354096999	0.8457794449582265	0.8336668097128331	0.7927519732461805	0.8073884654878327	0.7903725893465556	0.8093777194380927	0.8331709458448384	0.8385346828052941
