substrate	01	02	04	05	06	07	08	09	10	12
AA peptide	0.5420662289133525	0.6518167379723733	0.6966582497012084	0.6152930777812058	0.481443721034253	0.6547101762353463	0.2825181016145393	0.36039326040486014	0.5343051522877841	0.6111870326136865
NH3	0.41021493849678536	0.30729568515021566	0.25937397734498613	0.35357916078310264	0.4802625191016629	0.31045437888075106	0.6371923111173045	0.6126252493597901	0.4472134405041937	0.30945690247208274
NO3	0.003649436016671169	0.0049141596075689045	0.0015600190684361445	0.003057827777942127	0.006892248743769727	0.007312520460509175	0.03772622452707511	0.004448858326376995	0.0019869470439812923	0.005291498368186694
Urea	0.04406939657319095	0.03597341726984218	0.04240775388536946	0.0280699336577495	0.0314015111203143	0.02752292442339339	0.04256336274108118	0.022532631908972717	0.01649446016404093	0.07406456654604406
