transporter	120314	120322	120328	120403	120416	120419	120423	120516	120531	120604	120613	120619	120628	120705	120709	120717	120802	120806	120813	120820	120823	120828	120903	120920	120924	121001	121004	121015	121022	121028	121105	121128	121220
T1	0.0	5.139058850570001	0.0	0.0	0.0	4.99825569721	0.604105545252	0.0	0.0	0.0	0.169373580484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061115573799999996	0.0	0.0	0.0	0.0728054476997	0.0	0.0	0.0	0.0	0.05914728145980001
T10	4.311163725941033	8.478631628448332	0.610049275742	0.857929238699	1.3514296143280002	10.146939495567631	1.5222034655519998	1.6652487002509997	1.8928229125043334	0.6809114276413334	2.9808548259793337	3.0092066002856668	2.231341380526333	2.5056770984176673	2.2231350407013335	4.927774321748	8.8282757288134	6.571904491732334	4.789429588966332	2.1083720217405335	2.4117978540103997	1.830317667257	2.348315868049	4.408091773561367	2.859109293043234	4.058436028132367	4.783682119524333	2.5910515940781336	2.1643503229055665	1.3062854902649998	2.453999327373333	2.1198977228089335	2.857131316038867
T100	9.616421164751	10.108147554738	6.200479844829	4.118896740189999	4.1087042116845005	8.9074710009005	5.3956500197395	7.9340207896649995	2.222508459444	5.149956649233	4.1060905256055	1.7659078620180002	3.903209859195	11.143930542379001	3.6193538780930004	1.744035797775	3.2814659955324994	3.2027888155075	3.8454343202114996	7.586343821683498	16.1020761729039	9.672353569642501	10.6173164707765	6.896542635339801	6.4176057407234985	9.9997294529695	10.838063400278003	10.7912876655685	6.376158840741501	5.129506119873501	7.129537442707001	8.456154407370502	7.745021697001902
T1004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T1006	3.8403053025080007	3.7634129852006994	1.5479577219410001	2.088710603669	2.1132061203680004	7.6470155650419995	1.3574812395409999	1.6206221692109999	4.085038502287	1.433447392632	5.464378855193999	2.6119007448057	5.788719870049	4.2657384714690005	5.41593421192	4.12389874594	3.149071289313	3.359129516312	1.9835126037808002	4.917702891759001	6.695486125993401	4.217366623465	5.062084897631999	4.764096473673799	7.678516751424101	7.0707227267426	13.456799206374	4.1007482228574	3.557974568264	4.141039671622	11.428579611396001	3.604417737283	3.7378840200367
T101	0.323340441598	0.287163880753	0.295025502777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.165337732538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30639956443599997	0.379681771019
T1012	8.37208387439	12.051670459975501	3.9749259027350003	4.604534964551999	3.631199811621	11.325136273367999	3.72266824255	5.52099861274	5.811255639558	4.744853202640001	9.433152837636001	7.886542083957999	13.875655649363003	2.447651075124	15.752996952271	15.680619684680002	11.474138284582999	10.82139022261	11.624937459058001	7.281748387627999	4.938677427130001	3.7683568537289998	4.17383739768	5.0992650815992	6.9495840251917	6.136185842711	9.827487293846	7.619076849430998	3.2716670089869995	5.443919474537	4.262304125597001	6.038552575679001	7.437033620104099
T1013	13.093974619988	60.54221657970972	8.376497052797	13.203921427110998	23.42810600228	34.178638145285	22.598626697849	24.146883265529997	16.107433218893	24.101884240719997	22.720863225056	22.609683248408	37.252623598456	16.094475210252	28.626264894405	9.25303228312	34.625507947808	28.763831216046007	29.588033428572388	38.205990247403996	19.82679340134219	17.275725108535	21.490634527699	26.562547282465697	22.4268078505225	26.439404491354995	27.193451177737003	27.082863973719	24.297029765445	16.802443990782	29.361087257861993	22.852838812280005	19.7193900987159
T1016	25.413843635803996	9.8369962843541	2.882651454692	5.53516423761	3.6847353682060007	12.889081031224	2.11025899951	3.10249813258	3.686943589149	9.56485648431	7.279289240844999	10.297819208545999	7.647478304481	5.181324277049	8.167718273523999	16.13361126895	17.749411123555998	10.739407292175997	22.507618888358003	7.0886457587930005	11.002390461636002	6.216790656296	8.20979526262	10.451620238866001	10.600641216772098	11.327907692839998	6.4448514227619995	9.063360231758	9.091241851243	10.775995017852003	7.828460382549	5.751320523743001	8.045598734297698
