TIGR00841	GO:0015721	NULL
TIGR00842	GO:0015652	NULL
TIGR00842	GO:0015697	NULL
TIGR00844	GO:0006814	NULL
TIGR00844	GO:0006818	NULL
TIGR00844	GO:0015385	NULL
TIGR00879	GO:0005887	NULL
TIGR00879	GO:0008643	NULL
TIGR00879	GO:0051119	NULL
TIGR00883	GO:0005887	NULL
TIGR00883	GO:0006810	NULL
TIGR00883	GO:0015295	NULL
TIGR00885	GO:0005887	NULL
TIGR00885	GO:0015535	NULL
TIGR00885	GO:0015756	NULL
TIGR00886	GO:0005887	NULL
TIGR00886	GO:0015514	NULL
TIGR00886	GO:0015707	NULL
TIGR00887	GO:0006817	NULL
TIGR00887	GO:0015114	NULL
TIGR00889	GO:0005337	NULL
TIGR00889	GO:0015858	NULL
TIGR00889	GO:0016021	NULL
TIGR00891	GO:0005887	NULL
TIGR00891	GO:0008028	NULL
TIGR00891	GO:0015718	NULL
TIGR00895	GO:0005887	NULL
TIGR00895	GO:0042908	NULL
TIGR00895	GO:0042910	NULL
TIGR00899	GO:0008643	NULL
TIGR00899	GO:0015542	NULL
TIGR00901	GO:0006810	NULL
TIGR00901	GO:0022857	NULL
TIGR00902	GO:0005887	NULL
TIGR00902	GO:0015544	NULL
TIGR00902	GO:0042889	NULL
TIGR00905	GO:0005275	NULL
TIGR00905	GO:0005887	NULL
TIGR00905	GO:0015837	NULL
TIGR00908	GO:0006865	NULL
TIGR00908	GO:0015171	NULL
TIGR00908	GO:0016021	NULL
TIGR00910	GO:0006865	NULL
TIGR00910	GO:0015300	NULL
TIGR00914	GO:0016021	NULL
TIGR00914	GO:0030001	NULL
TIGR00914	GO:0051139	NULL
TIGR00915	GO:0006810	NULL
TIGR00915	GO:0015562	NULL
TIGR00915	GO:0016021	NULL
TIGR00924	GO:0015333	NULL
TIGR00924	GO:0015833	NULL
TIGR00924	GO:0016020	NULL
TIGR00931	GO:0006814	NULL
TIGR00931	GO:0006818	NULL
TIGR00931	GO:0015385	NULL
TIGR00932	GO:0005451	NULL
TIGR00932	GO:0006812	NULL
TIGR00932	GO:0015992	NULL
TIGR00932	GO:0016021	NULL
TIGR00935	GO:0015105	NULL
TIGR00935	GO:0046685	NULL
TIGR00937	GO:0015109	NULL
TIGR00937	GO:0015703	NULL
TIGR00940	GO:0005451	NULL
TIGR00940	GO:0015672	NULL
TIGR00940	GO:0015992	NULL
TIGR00941	GO:0005451	NULL
TIGR00941	GO:0015672	NULL
TIGR00941	GO:0015992	NULL
TIGR00942	GO:0005451	NULL
TIGR00942	GO:0015672	NULL
TIGR00942	GO:0015992	NULL
TIGR00943	GO:0005451	NULL
TIGR00943	GO:0015672	NULL
TIGR00943	GO:0015992	NULL
TIGR00944	GO:0005451	NULL
TIGR00944	GO:0015672	NULL
TIGR00944	GO:0015992	NULL
TIGR00966	GO:0015450	contributes_to
TIGR00966	GO:0031522	NULL
TIGR00966	GO:0043952	NULL
TIGR00968	GO:0005524	NULL
TIGR00968	GO:0008272	NULL
TIGR00968	GO:0009898	NULL
TIGR00968	GO:0015419	contributes_to
TIGR00968	GO:0055052	NULL
TIGR00969	GO:0005887	NULL
TIGR00969	GO:0008272	NULL
TIGR00969	GO:0015419	contributes_to
TIGR00969	GO:0055052	NULL
TIGR00971	GO:0008272	NULL
TIGR00971	GO:0015419	contributes_to
TIGR00971	GO:0030288	NULL
TIGR00971	GO:0031362	NULL
TIGR00971	GO:0043199	NULL
TIGR00971	GO:0055052	NULL
TIGR00972	GO:0005524	NULL
TIGR00972	GO:0006817	NULL
TIGR00972	GO:0009898	NULL
TIGR00972	GO:0015415	contributes_to
TIGR00972	GO:0055052	NULL
TIGR00974	GO:0005887	NULL
TIGR00974	GO:0006817	NULL
TIGR00974	GO:0015415	contributes_to
TIGR00974	GO:0055052	NULL
TIGR00975	GO:0006817	NULL
TIGR00975	GO:0015415	contributes_to
TIGR00975	GO:0030288	NULL
TIGR00975	GO:0031362	NULL
TIGR00975	GO:0042301	NULL
TIGR00975	GO:0055052	NULL
TIGR01010	GO:0015161	contributes_to
TIGR01010	GO:0015776	NULL
TIGR01065	GO:0015267	NULL
TIGR01065	GO:0019835	NULL
TIGR01097	GO:0005887	NULL
TIGR01097	GO:0015416	contributes_to
TIGR01097	GO:0015716	NULL
TIGR01097	GO:0055052	NULL
TIGR01098	GO:0030288	NULL
TIGR01098	GO:0031362	NULL
TIGR01098	GO:0043168	NULL
TIGR01098	GO:0043225	NULL
TIGR01098	GO:0055052	NULL
TIGR01102	GO:0009405	NULL
TIGR01102	GO:0030254	NULL
TIGR01102	GO:0030257	NULL
TIGR01129	GO:0015450	contributes_to
TIGR01129	GO:0031522	NULL
TIGR01129	GO:0043952	NULL
TIGR01166	GO:0005524	NULL
TIGR01166	GO:0006824	NULL
TIGR01166	GO:0009898	NULL
TIGR01166	GO:0032778	contributes_to
TIGR01166	GO:0043190	NULL
TIGR01183	GO:0005887	NULL
TIGR01183	GO:0015414	contributes_to
TIGR01183	GO:0015706	NULL
TIGR01183	GO:0055052	NULL
TIGR01184	GO:0005524	NULL
TIGR01184	GO:0009898	NULL
TIGR01184	GO:0015414	contributes_to
TIGR01184	GO:0015706	NULL
TIGR01184	GO:0055052	NULL
TIGR01185	GO:0006810	NULL
TIGR01185	GO:0016021	NULL
TIGR01185	GO:0042626	contributes_to
TIGR01185	GO:0043190	NULL
TIGR01186	GO:0005524	NULL
TIGR01186	GO:0009898	NULL
TIGR01186	GO:0015837	NULL
TIGR01186	GO:0031263	contributes_to
TIGR01186	GO:0043190	NULL
TIGR01187	GO:0005524	NULL
TIGR01187	GO:0009898	NULL
TIGR01187	GO:0015417	contributes_to
TIGR01187	GO:0015846	NULL
TIGR01187	GO:0055052	NULL
TIGR01188	GO:0005524	NULL
TIGR01188	GO:0043190	NULL
TIGR01188	GO:0043215	NULL
TIGR01188	GO:0043216	contributes_to
TIGR01189	GO:0015439	contributes_to
TIGR01189	GO:0015886	NULL
TIGR01189	GO:0043190	NULL
TIGR01190	GO:0015232	NULL
TIGR01190	GO:0015886	NULL
TIGR01193	GO:0043190	NULL
TIGR01193	GO:0043213	NULL
TIGR01193	GO:0043214	contributes_to
TIGR01197	GO:0005887	NULL
TIGR01197	GO:0030001	NULL
TIGR01197	GO:0046873	NULL
TIGR01247	GO:0005887	NULL
TIGR01247	GO:0043190	NULL
TIGR01247	GO:0043215	NULL
TIGR01247	GO:0043216	contributes_to
TIGR01253	GO:0005887	NULL
TIGR01253	GO:0015619	contributes_to
TIGR01253	GO:0015888	NULL
TIGR01253	GO:0030974	NULL
TIGR01253	GO:0048502	contributes_to
TIGR01253	GO:0055052	NULL
TIGR01254	GO:0009897	NULL
TIGR01254	GO:0015619	contributes_to
TIGR01254	GO:0015888	NULL
TIGR01254	GO:0030288	NULL
TIGR01254	GO:0030974	NULL
TIGR01254	GO:0030975	NULL
TIGR01254	GO:0030976	NULL
TIGR01254	GO:0048502	contributes_to
TIGR01254	GO:0055052	NULL
TIGR01256	GO:0015412	contributes_to
TIGR01256	GO:0015689	NULL
TIGR01256	GO:0030288	NULL
TIGR01256	GO:0030973	NULL
TIGR01256	GO:0031362	NULL
TIGR01256	GO:0055052	NULL
TIGR01257	GO:0005524	NULL
TIGR01257	GO:0006810	NULL
TIGR01257	GO:0007601	NULL
TIGR01257	GO:0016021	NULL
TIGR01257	GO:0042626	NULL
TIGR01276	GO:0009897	NULL
TIGR01276	GO:0015619	contributes_to
TIGR01276	GO:0015888	NULL
TIGR01276	GO:0030288	NULL
TIGR01276	GO:0030974	NULL
TIGR01276	GO:0030975	NULL
TIGR01276	GO:0030976	NULL
TIGR01276	GO:0048502	contributes_to
TIGR01276	GO:0055052	NULL
TIGR01277	GO:0005524	NULL
TIGR01277	GO:0009898	NULL
TIGR01277	GO:0015619	contributes_to
TIGR01277	GO:0015888	NULL
TIGR01277	GO:0030974	NULL
TIGR01277	GO:0048502	contributes_to
TIGR01277	GO:0055052	NULL
TIGR01288	GO:0005524	NULL
TIGR01288	GO:0009898	NULL
TIGR01288	GO:0033231	NULL
TIGR01288	GO:0043212	contributes_to
TIGR01288	GO:0055051	NULL
TIGR01291	GO:0005887	NULL
TIGR01291	GO:0033231	NULL
TIGR01291	GO:0043212	contributes_to
TIGR01291	GO:0055051	NULL
TIGR01297	GO:0006812	NULL
TIGR01297	GO:0008324	NULL
TIGR01297	GO:0015562	NULL
TIGR01297	GO:0016020	NULL
TIGR01300	GO:0005451	NULL
TIGR01300	GO:0015672	NULL
TIGR01300	GO:0015992	NULL
TIGR01352	GO:0006810	NULL
TIGR01352	GO:0015570	NULL
TIGR01401	GO:0030254	NULL
TIGR01403	GO:0030254	NULL
TIGR01404	GO:0030254	NULL
TIGR01414	GO:0009405	NULL
TIGR01414	GO:0015474	NULL
TIGR01414	GO:0045203	NULL
TIGR01414	GO:0046819	NULL
TIGR01417	GO:0006808	NULL
TIGR01417	GO:0008965	NULL
TIGR01417	GO:0009401	NULL
TIGR01497	GO:0006813	NULL
TIGR01497	GO:0008556	contributes_to
TIGR01497	GO:0031004	NULL
TIGR01528	GO:0015663	NULL
TIGR01528	GO:0015890	NULL
TIGR01528	GO:0016021	NULL
TIGR01593	GO:0008565	NULL
TIGR01593	GO:0019835	NULL
TIGR01707	GO:0008565	contributes_to
TIGR01707	GO:0015627	NULL
TIGR01707	GO:0015628	NULL
TIGR01708	GO:0008565	contributes_to
TIGR01708	GO:0015627	NULL
TIGR01708	GO:0015628	NULL
TIGR01709	GO:0008565	contributes_to
TIGR01709	GO:0015627	NULL
TIGR01709	GO:0015628	NULL
TIGR01710	GO:0008565	contributes_to
TIGR01710	GO:0015627	NULL
TIGR01710	GO:0015628	NULL
TIGR01711	GO:0008565	contributes_to
TIGR01711	GO:0015627	NULL
TIGR01711	GO:0015628	NULL
TIGR01713	GO:0008565	contributes_to
TIGR01713	GO:0015627	NULL
TIGR01713	GO:0015628	NULL
TIGR01726	GO:0005887	NULL
TIGR01726	GO:0015837	NULL
TIGR01726	GO:0031263	contributes_to
TIGR01726	GO:0055052	NULL
TIGR01727	GO:0005524	NULL
TIGR01727	GO:0009898	NULL
TIGR01727	GO:0015440	contributes_to
TIGR01727	GO:0015833	NULL
TIGR01727	GO:0043190	NULL
TIGR01728	GO:0005488	NULL
TIGR01728	GO:0009897	NULL
TIGR01728	GO:0030288	NULL
TIGR01728	GO:0042626	contributes_to
TIGR01728	GO:0042918	NULL
TIGR01728	GO:0043190	NULL
TIGR01729	GO:0015411	contributes_to
TIGR01729	GO:0015734	NULL
TIGR01729	GO:0030288	NULL
TIGR01729	GO:0030977	NULL
TIGR01729	GO:0031362	NULL
TIGR01729	GO:0055052	NULL
TIGR01730	GO:0005215	contributes_to
TIGR01730	GO:0006810	NULL
TIGR01773	GO:0006810	NULL
TIGR01773	GO:0009450	NULL
TIGR01773	GO:0015495	NULL
TIGR01776	GO:0004872	NULL
TIGR01776	GO:0006810	NULL
TIGR01776	GO:0019867	NULL
TIGR01776	GO:0022857	NULL
TIGR01778	GO:0005375	NULL
TIGR01778	GO:0005507	NULL
TIGR01778	GO:0006825	NULL
TIGR01778	GO:0019867	NULL
TIGR01779	GO:0015235	NULL
TIGR01779	GO:0015889	NULL
TIGR01779	GO:0019867	NULL
TIGR01779	GO:0031419	NULL
TIGR01782	GO:0006810	NULL
TIGR01782	GO:0019867	NULL
TIGR01782	GO:0022857	NULL
TIGR01783	GO:0015343	NULL
TIGR01783	GO:0015892	NULL
TIGR01783	GO:0019867	NULL
TIGR01785	GO:0006810	NULL
TIGR01785	GO:0019867	NULL
TIGR01785	GO:0022857	NULL
TIGR01786	GO:0006810	NULL
TIGR01786	GO:0019867	NULL
TIGR01786	GO:0022857	NULL
TIGR01842	GO:0008565	NULL
TIGR01842	GO:0030253	NULL
TIGR01843	GO:0008565	NULL
TIGR01843	GO:0030253	NULL
TIGR01844	GO:0006810	NULL
TIGR01844	GO:0009279	NULL
TIGR01844	GO:0015288	NULL
TIGR01845	GO:0006810	NULL
TIGR01845	GO:0009279	NULL
TIGR01845	GO:0015288	NULL
TIGR01846	GO:0030253	NULL
TIGR01943	GO:0006118	NULL
TIGR01943	GO:0009055	NULL
TIGR01943	GO:0016020	NULL
TIGR01944	GO:0006118	NULL
TIGR01944	GO:0009055	NULL
TIGR01944	GO:0016020	NULL
TIGR01945	GO:0006118	NULL
TIGR01945	GO:0009055	NULL
TIGR01945	GO:0016020	NULL
TIGR01946	GO:0006118	NULL
TIGR01946	GO:0009055	NULL
TIGR01946	GO:0016020	NULL
TIGR01947	GO:0006118	NULL
TIGR01947	GO:0009055	NULL
TIGR01947	GO:0016020	NULL
TIGR01948	GO:0006118	NULL
TIGR01948	GO:0009055	NULL
TIGR01948	GO:0016021	NULL
TIGR02052	GO:0015694	NULL
TIGR02052	GO:0045340	NULL
TIGR02105	GO:0030254	NULL
TIGR02115	GO:0006813	NULL
TIGR02115	GO:0008556	contributes_to
TIGR02115	GO:0031004	NULL
TIGR02119	GO:0015498	NULL
TIGR02119	GO:0015887	NULL
TIGR02119	GO:0015937	NULL
TIGR02120	GO:0008565	contributes_to
TIGR02120	GO:0015627	NULL
TIGR02120	GO:0015628	NULL
TIGR02121	GO:0005298	NULL
TIGR02121	GO:0015824	NULL
TIGR02121	GO:0016020	NULL
TIGR02122	GO:0005215	NULL
TIGR02122	GO:0006810	NULL
TIGR02123	GO:0016020	NULL
TIGR02138	GO:0005887	NULL
TIGR02138	GO:0006817	NULL
TIGR02138	GO:0015415	contributes_to
TIGR02138	GO:0055052	NULL
TIGR02139	GO:0005887	NULL
TIGR02139	GO:0008272	NULL
TIGR02139	GO:0015419	contributes_to
TIGR02139	GO:0055052	NULL
TIGR02140	GO:0005887	NULL
TIGR02140	GO:0008272	NULL
TIGR02140	GO:0015419	contributes_to
TIGR02140	GO:0055052	NULL
TIGR02141	GO:0005887	NULL
TIGR02141	GO:0015412	contributes_to
TIGR02141	GO:0015689	NULL
TIGR02141	GO:0055052	NULL
TIGR02142	GO:0005524	NULL
TIGR02142	GO:0009898	NULL
TIGR02142	GO:0015412	contributes_to
TIGR02142	GO:0015689	NULL
TIGR02142	GO:0055052	NULL
TIGR02185	GO:0005215	NULL
TIGR02185	GO:0006810	NULL
TIGR02222	GO:0005515	NULL
TIGR02222	GO:0009306	NULL
TIGR02222	GO:0050821	NULL
TIGR02294	GO:0015413	contributes_to
TIGR02294	GO:0015675	NULL
TIGR02294	GO:0016151	NULL
TIGR02294	GO:0030288	NULL
TIGR02294	GO:0031362	NULL
TIGR02294	GO:0055052	NULL
TIGR02314	GO:0005524	NULL
TIGR02314	GO:0009898	NULL
TIGR02314	GO:0033232	contributes_to
TIGR02314	GO:0048473	NULL
TIGR02314	GO:0055052	NULL
TIGR02315	GO:0005524	NULL
TIGR02315	GO:0009898	NULL
TIGR02315	GO:0015416	contributes_to
TIGR02315	GO:0015716	NULL
TIGR02315	GO:0055052	NULL
TIGR02357	GO:0015234	NULL
TIGR02357	GO:0015888	NULL
TIGR02359	GO:0005215	NULL
TIGR02359	GO:0006810	NULL
TIGR02359	GO:0009228	NULL
TIGR02454	GO:0005887	NULL
TIGR02454	GO:0006824	NULL
TIGR02454	GO:0032778	contributes_to
TIGR02454	GO:0043190	NULL
TIGR02477	GO:0006096	NULL
TIGR02477	GO:0047334	NULL
TIGR02497	GO:0030254	NULL
TIGR02497	GO:0030257	NULL
TIGR02499	GO:0009405	NULL
TIGR02499	GO:0030254	NULL
TIGR02499	GO:0030257	NULL
TIGR02500	GO:0030254	NULL
TIGR02517	GO:0008565	contributes_to
TIGR02517	GO:0015627	NULL
TIGR02517	GO:0015628	NULL
TIGR02533	GO:0008565	contributes_to
TIGR02533	GO:0015627	NULL
TIGR02533	GO:0015628	NULL
TIGR02544	GO:0030254	NULL
TIGR02546	GO:0009405	NULL
TIGR02546	GO:0030254	NULL
TIGR02546	GO:0030257	NULL
TIGR02546	GO:0046961	NULL
TIGR02551	GO:0009405	NULL
TIGR02551	GO:0030254	NULL
TIGR02551	GO:0030257	NULL
TIGR02554	GO:0030254	NULL
TIGR02554	GO:0030257	NULL
TIGR02555	GO:0009405	NULL
TIGR02555	GO:0030254	NULL
TIGR02555	GO:0030257	NULL
TIGR02558	GO:0003824	NULL
TIGR02558	GO:0030254	NULL
TIGR02558	GO:0030257	NULL
TIGR02568	GO:0009986	NULL
TIGR02568	GO:0030254	NULL
TIGR02568	GO:0050709	NULL
TIGR02572	GO:0072321	NULL
TIGR02633	GO:0005524	NULL
TIGR02633	GO:0009898	NULL
TIGR02633	GO:0015614	contributes_to
TIGR02633	GO:0015753	NULL
TIGR02633	GO:0055052	NULL
TIGR02634	GO:0015614	contributes_to
TIGR02634	GO:0015753	NULL
TIGR02634	GO:0030288	NULL
TIGR02634	GO:0031362	NULL
TIGR02634	GO:0033222	NULL
TIGR02634	GO:0055052	NULL
TIGR02637	GO:0015762	NULL
TIGR02637	GO:0030288	NULL
TIGR02637	GO:0031362	NULL
TIGR02637	GO:0033296	NULL
TIGR02637	GO:0033297	contributes_to
TIGR02637	GO:0055052	NULL
TIGR02698	GO:0006355	NULL
TIGR02698	GO:0006825	NULL
TIGR02698	GO:0016564	NULL
TIGR02711	GO:0005887	NULL
TIGR02711	GO:0006814	NULL
TIGR02711	GO:0015370	NULL
TIGR02711	GO:0031402	NULL
TIGR02718	GO:0015891	NULL
TIGR02718	GO:0042927	NULL
TIGR02769	GO:0005524	NULL
TIGR02769	GO:0009898	NULL
TIGR02769	GO:0015413	contributes_to
TIGR02769	GO:0015675	NULL
TIGR02769	GO:0043190	NULL
TIGR02770	GO:0005524	NULL
TIGR02770	GO:0009898	NULL
TIGR02770	GO:0015413	contributes_to
TIGR02770	GO:0015675	NULL
TIGR02770	GO:0043190	NULL
TIGR02789	GO:0005887	NULL
TIGR02789	GO:0015413	contributes_to
TIGR02789	GO:0015675	NULL
TIGR02789	GO:0055052	NULL
TIGR02790	GO:0005887	NULL
TIGR02790	GO:0015413	contributes_to
TIGR02790	GO:0015675	NULL
TIGR02790	GO:0055052	NULL
TIGR02797	GO:0015078	contributes_to
TIGR02797	GO:0015570	contributes_to
TIGR02797	GO:0016020	NULL
TIGR02803	GO:0015570	contributes_to
TIGR02804	GO:0006810	NULL
TIGR02804	GO:0015570	contributes_to
TIGR02805	GO:0006810	NULL
TIGR02805	GO:0015078	contributes_to
TIGR02805	GO:0015570	contributes_to
TIGR02805	GO:0016020	NULL
TIGR02857	GO:0005524	NULL
TIGR02857	GO:0005887	NULL
TIGR02857	GO:0033228	NULL
TIGR02857	GO:0033230	contributes_to
TIGR02857	GO:0055051	NULL
TIGR02868	GO:0005524	NULL
TIGR02868	GO:0005887	NULL
TIGR02868	GO:0033228	NULL
TIGR02868	GO:0033230	contributes_to
TIGR02868	GO:0055051	NULL
TIGR02971	GO:0006810	NULL
TIGR02971	GO:0042626	contributes_to
TIGR02971	GO:0043190	NULL
TIGR02982	GO:0005524	NULL
TIGR02982	GO:0006810	NULL
TIGR02982	GO:0042626	contributes_to
TIGR02982	GO:0043190	NULL
TIGR02995	GO:0030288	NULL
TIGR02995	GO:0031362	NULL
TIGR02995	GO:0033286	contributes_to
TIGR02995	GO:0033288	contributes_to
TIGR02995	GO:0033294	NULL
TIGR02995	GO:0033295	NULL
TIGR02995	GO:0033308	NULL
TIGR02995	GO:0051470	NULL
TIGR03002	GO:0001530	NULL
TIGR03002	GO:0015920	NULL
TIGR03002	GO:0030288	NULL
TIGR03002	GO:0043190	NULL
TIGR03003	GO:0005887	NULL
TIGR03003	GO:0033286	contributes_to
TIGR03003	GO:0033288	contributes_to
TIGR03003	GO:0033308	NULL
TIGR03003	GO:0051470	NULL
TIGR03004	GO:0005887	NULL
TIGR03004	GO:0033286	contributes_to
TIGR03004	GO:0033288	contributes_to
TIGR03004	GO:0033308	NULL
TIGR03004	GO:0051470	NULL
TIGR03005	GO:0005524	NULL
TIGR03005	GO:0009898	NULL
TIGR03005	GO:0033286	contributes_to
TIGR03005	GO:0033288	contributes_to
TIGR03005	GO:0033308	NULL
TIGR03005	GO:0051470	NULL
TIGR03015	GO:0009306	NULL
TIGR03015	GO:0016887	NULL
TIGR03173	GO:0016021	NULL
TIGR03173	GO:0042906	NULL
TIGR03173	GO:0042907	NULL
TIGR03226	GO:0005887	NULL
TIGR03226	GO:0033223	NULL
TIGR03226	GO:0033225	contributes_to
TIGR03226	GO:0055052	NULL
TIGR03227	GO:0030288	NULL
TIGR03227	GO:0031362	NULL
TIGR03227	GO:0033223	NULL
TIGR03227	GO:0033225	contributes_to
TIGR03227	GO:0033226	NULL
TIGR03227	GO:0055052	NULL
TIGR03255	GO:0005887	NULL
TIGR03255	GO:0033223	NULL
TIGR03255	GO:0033225	contributes_to
TIGR03255	GO:0055052	NULL
TIGR03258	GO:0005524	NULL
TIGR03258	GO:0009898	NULL
TIGR03258	GO:0033223	NULL
TIGR03258	GO:0033225	contributes_to
TIGR03258	GO:0055052	NULL
TIGR03261	GO:0030288	NULL
TIGR03261	GO:0031362	NULL
TIGR03261	GO:0033223	NULL
TIGR03261	GO:0033225	contributes_to
TIGR03261	GO:0033226	NULL
TIGR03261	GO:0055052	NULL
TIGR03262	GO:0005887	NULL
TIGR03262	GO:0033223	NULL
TIGR03262	GO:0033225	contributes_to
TIGR03262	GO:0055052	NULL
TIGR03265	GO:0005524	NULL
TIGR03265	GO:0009898	NULL
TIGR03265	GO:0033223	NULL
TIGR03265	GO:0033225	contributes_to
TIGR03265	GO:0055052	NULL
TIGR03344	GO:0003674	NULL
TIGR03344	GO:0009405	NULL
TIGR03344	GO:0052048	NULL
TIGR03345	GO:0033103	NULL
TIGR03345	GO:0033104	NULL
TIGR03345	GO:0042623	NULL
TIGR03347	GO:0008565	NULL
TIGR03347	GO:0033103	NULL
TIGR03348	GO:0003674	NULL
TIGR03348	GO:0033103	NULL
TIGR03349	GO:0003674	NULL
TIGR03349	GO:0052048	NULL
TIGR03350	GO:0003674	NULL
TIGR03350	GO:0033103	NULL
TIGR03350	GO:0033104	NULL
TIGR03352	GO:0003674	NULL
TIGR03352	GO:0033103	NULL
TIGR03353	GO:0003674	NULL
TIGR03353	GO:0033103	NULL
TIGR03354	GO:0003674	NULL
TIGR03354	GO:0033103	NULL
TIGR03355	GO:0003674	NULL
TIGR03355	GO:0033103	NULL
TIGR03355	GO:0033104	NULL
TIGR03357	GO:0003674	NULL
TIGR03357	GO:0033103	NULL
TIGR03358	GO:0003674	NULL
TIGR03358	GO:0033103	NULL
TIGR03359	GO:0003674	NULL
TIGR03359	GO:0033103	NULL
TIGR03361	GO:0003674	NULL
TIGR03361	GO:0033103	NULL
TIGR03407	GO:0015840	NULL
TIGR03407	GO:0030288	NULL
TIGR03407	GO:0033219	NULL
TIGR03407	GO:0033221	contributes_to
TIGR03407	GO:0055052	NULL
TIGR03408	GO:0005887	NULL
TIGR03408	GO:0015840	NULL
TIGR03408	GO:0033221	contributes_to
TIGR03408	GO:0055052	NULL
TIGR03409	GO:0005887	NULL
TIGR03409	GO:0015840	NULL
TIGR03409	GO:0033221	contributes_to
TIGR03409	GO:0055052	NULL
TIGR03410	GO:0005524	NULL
TIGR03410	GO:0009898	NULL
