T171	TIGR03896
T172	TIGR03930
T173	PF04281
T174	TIGR02554
T175	PF03806
T176	PF02411
T177a	TIGR03261
T177b	TIGR03262
T177b	TIGR03265
T178	PF11704
T179	TIGR04281
T18	COG0477
T18	PF00083
T18	TIGR00879
T18	TIGR00883
T18	TIGR00887
T18	TIGR00898
T180	COG3517
T181	COG2948
T183	PF09850
T184	PF03253
T185	PF11203
T186	COG1989
T187	COG3630
T188	TIGR04505
T189	TIGR03871
T19	COG1629
T19	PF00593
T19	PF07715
T19	TIGR01779
T19	TIGR01783
T19	TIGR01786
T190	TIGR03732
T190	TIGR03733
T190	TIGR03740
T192	COG5295
T193	TIGR03647
T193	TIGR03648
T194	TIGR00882
T195	COG3516
T196	PF16932
T197	TIGR02502
T198	PF17099
T199	PF09482
T1rha	PF02653
T1rha	PF06379
T1rha	TIGR00776
T1rha	TIGR02637
T1xyl	TIGR02633
T1xyl	TIGR02634
T2	COG0651
T2	COG1006
T2	COG1009
T2	COG1320
T2	COG2111
T2	COG2212
T2	PF03334
T2	TIGR00940
T2	TIGR00941
T2	TIGR00942
T2	TIGR00943
T2	TIGR00944
T2	TIGR01300
T20	COG1113
T20	PF00324
T20	PF08403
T20	TIGR00913
T20	TIGR00930
T200	PF06664
T201	PF11439
T202	PF07663
T203	PF06558
T204	PF09515
T205	PF03825
T206	PF12974
T207	TIGR02555
T208	PF16943
T209	TIGR00807
T209	TIGR00808
T21	COG0555
T21	COG1118
T21	COG4208
T21	TIGR00968
T21	TIGR00969
T21	TIGR00971
T21	TIGR02139
T21	TIGR02140
T210	COG2358
T211	TIGR02560
T212	COG2056
T213	COG5265
T214	COG1791
T215	TIGR03661
T216	TIGR03923
T217	COG0084
T218	COG3846
T219	COG3925
T22	PF02355
T22	PF13721
T22	TIGR00916
T22	TIGR00966
T22	TIGR01129
T220	TIGR00984
T221	COG3702
T222	COG2831
T223	PF05008
T224	TIGR01842
T225	TIGR00637
T226	COG4663
T227	TIGR03344
T228	TIGR02222
T229	PF13967
T23	PF13520
T23	PF13906
T23	TIGR00905
T23	TIGR00906
T23	TIGR00911
T230	TIGR01301
T231	PF15184
T232	COG3965
T233	TIGR01778
T234	PF16522
T235	PF10634
T236	TIGR04346
T237	TIGR04077
T238	TIGR03358
T239	COG4605
T24	COG0053
T24	COG1230
T24	PF01545
T24	PF16916
T24	TIGR01297
T240	TIGR03817
T241	PF07970
T242	PF10498
T243	TIGR03794
T243	TIGR03796
T243	TIGR03797
T244	COG3736
T245	COG4592
T246	PF02417
T247	COG3221
T248	TIGR02857
T249	TIGR01188
T25	COG0803
T25	COG1108
T25	COG1121
T25	PF00950
T25	PF01297
T250	PF09783
T251	COG0488
T253	COG3149
T254	PF12621
T255	TIGR00831
T256	COG1296
T258	TIGR00989
T259	COG4191
T26	COG0842
T26	COG1131
T26	PF06422
T26	PF08370
T26	PF14510
T260	PF13372
T262	TIGR01843
T263	PF05638
T264	COG4256
T265	TIGR03927
T266	PF03364
T268	PF16326
T269	PF12501
T27	COG0814
T27	PF01490
T27	PF03222
T27	TIGR00814
T27	TIGR00837
T270	PF00844
T271	PF10741
T272	COG0823
T273	TIGR03709
T274	PF00955
T275	TIGR02119
T276	PF10614
T277	TIGR03868
T277	TIGR03869
T277	TIGR03873
T278	PF01733
T279	TIGR03922
T28	COG1450
T28	PF00263
T28	PF03958
T28	TIGR02516
T28	TIGR02517
T280	PF12679
T281	COG4158
T282	COG1824
T283	PF12317
T284	COG4136
T285	TIGR00889
T286	TIGR02546
T287	COG4619
T288	TIGR00819
T289	TIGR01247
T29	COG1135
T29	COG1464
T29	COG2011
T29	TIGR02314
T290	PF07931
T291	TIGR00891
T292	COG0798
T293	COG4959
T294	COG4181
T295	COG2706
T296	TIGR03802
T297	COG2187
T298	TIGR01593
T299	TIGR04298
T3	COG0226
T3	COG0573
T3	COG0581
T3	COG0704
T3	COG1117
T3	TIGR00972
T3	TIGR00974
T3	TIGR00975
T3	TIGR02138
T30	COG0370
T30	PF02421
T30	PF07664
T30	TIGR00437
T300	PF07321
T301	TIGR01185
T301	TIGR02971
T301	TIGR02982
T302	TIGR03348
T303	TIGR03363
T304	PF17001
T305	COG4594
T306	COG3113
T307	COG4150
T308	TIGR02115
T309	PF08619
T31	COG3468
T31	PF03797
T31	PF13018
T31	TIGR01414
T310	TIGR03929
T311	PF16168
T312	COG1883
T313	PF13437
T314	PF01970
T315	TIGR01295
T316	COG1757
T317	COG1886
T318	PF09828
T319	PF13327
T32	COG0385
T32	PF01758
T32	PF13593
T32	TIGR00841
T320	COG3368
T321	COG2119
T322	PF07672
T323	TIGR00833
T324	TIGR02358
T325	PF05662
T326	PF08314
T327	TIGR02524
T328	PF16980
T329	PF05947
T33	COG0600
T33	COG0715
T33	COG1116
T33	TIGR01183
T33	TIGR01184
T331	PF06516
T332	COG5042
T333	TIGR03921
T334	COG1613
T335	COG4664
T336	PF15432
T337	COG0614
T338	PF11773
T34	COG1176
T34	COG3842
T34	TIGR01187
T340	TIGR02473
T340	TIGR03496
T340b	TIGR03497
T340	TIGR03498
T341	TIGR00899
T342	TIGR01708
T343	TIGR04411
T344	COG2217
T345	PF08626
T346	PF10412
T347	COG3493
T349	TIGR01776
T35	COG1297
T35	PF03169
T35	TIGR00727
T35	TIGR00728
T350	COG1742
T351	TIGR00400
T352	COG3069
T353	COG3225
T354	TIGR03359
T355	COG2836
T356	COG2376
T357	PF05982
T359	TIGR02868
T36	COG0811
T36	COG0848
T36	PF02472
T36	PF03544
T36	TIGR01352
T36	TIGR02797
T36	TIGR02803
T36	TIGR02804
T36	TIGR02805
T360	COG4558
T361	PF06276
T362	COG4172
T363	TIGR02498
T364	TIGR00843
T365	COG4572
T366	COG3896
T367	COG0363
T368	TIGR00712
T369	COG0145
T37	COG2233
T37	COG2252
T37	PF00860
T37	TIGR00801
T370	COG4666
T371	COG4213
T372	PF10568
T374	PF04717
T375	PF07660
T376	PF10337
T378	TIGR00886
T379	COG3916
T38	COG1972
T38	PF01773
T38	PF07662
T38	TIGR00804
T380	TIGR02995
T380	TIGR03003
T380	TIGR03004
T380	TIGR03005
T381	TIGR01528
T382	TIGR03357
T383	COG2854
T384	COG4615
T385	COG2257
T386	PF11093
T387	TIGR01000
T387	TIGR01193
T387	TIGR03518
T387	TIGR03521
T387	TIGR03522
T388	PF12698
T389	COG3563
T39	COG0767
T39	PF02405
T39	TIGR00056
T390	PF11557
T391	TIGR04410
T392	PF15305
T393	PF12700
T394	PF05658
T395	TIGR00892
T396	COG3418
T397	COG4559
T398	COG2814
T399	PF12019
T3r	TIGR02135
T4	COG0601
T4	COG0747
T4	COG1123
T4	COG1124
T4	COG1173
T4	COG4170
T4	COG4608
T4	TIGR01727
T4	TIGR02294
T4	TIGR02769
T4	TIGR02770
T4	TIGR02789
T4	TIGR02790
T40	COG0619
T40	COG1930
T40	PF02361
T40	PF02553
T40	TIGR01165
T40	TIGR01166
T40	TIGR02454
T400	PF03491
T401	COG2113
T402	PF04212
T403	COG4209
T404	PF13246
T405	PF09512
T406	PF04143
T407	PF13303
T408	PF06218
T409	COG3135
T41	COG1283
T41	PF02690
T41	TIGR01013
T410	COG4120
T411	COG4721
T412	TIGR00775
T413	PF04973
T414	PF06610
T415	PF05101
T416	PF13726
T417	PF09392
T418	PF06552
T419	COG0738
T420	TIGR00784
T421	COG3445
T422	TIGR03355
T423	PF03083
T424	COG1555
T425	PF07399
T426	TIGR03441
T427	PF11449
T428	TIGR02572
T429	PF09527
T43	COG1292
T43	PF02028
T43	TIGR00842
T430	TIGR00893
T431	TIGR03658
T432	TIGR00990
T433	PF16955
T434	PF16031
T435	TIGR00954
T436	PF14738
T437	TIGR00704
T438	COG1887
T439	PF12209
T44	PF00520
T44	PF06512
T44	PF08412
T440	COG3412
T441	TIGR02511
T442	COG4192
T443	COG4795
T444	PF00188
T445	PF04120
T446	PF05437
T447	COG3031
T448	COG0683
T449	PF03865
T45	COG3158
T45	PF02705
T45	TIGR00794
T450	PF10392
T451	TIGR03851
T452	TIGR03226
T452	TIGR03227
T452	TIGR03255
T452	TIGR03258
T453	TIGR00025
T454	PF09486
T455	PF09490
T456	COG2984
T457	TIGR04299
T458	TIGR00802
T459	COG5571
T46	COG3104
T46	TIGR00924
T46	TIGR00926
T460	TIGR03015
T460	TIGR03027
T461	PF04515
T462	PF16811
T463	COG2036
T464	COG3704
T465	PF16695
T466	COG4161
T467	TIGR00809
T468	PF03977
T469	PF13343
T470	TIGR02497
T471	TIGR02508
T472	PF10090
T473	COG1457
T474	PF04612
T475	PF08988
T476	TIGR04033
T476	TIGR04034
T478	COG1427
T479	TIGR01291
T48	COG0003
T48	PF02374
T48	TIGR00345
T480	COG2853
T481	PF12790
T482	PF01298
T483	TIGR02513
T484	COG3201
T485	COG1953
T486	PF16983
T487	COG2059
T488	PF13722
T489	PF02293
T49	COG0168
T49	PF02386
T49	TIGR00933
T490	PF12528
T491	COG3173
T492	TIGR00951
T493	COG0599
T494	TIGR03354
T495	COG4618
T496	TIGR00859
T497	PF11711
T498	TIGR02101
T499	PF03390
T5	COG0630
T5	COG1459
T5	COG2804
T5	PF00437
T5	PF00482
T5	PF05157
T5	TIGR02120
T5	TIGR02533
T50	COG3451
T50	PF03135
T50	TIGR00929
T50	TIGR02746
T500	PF09487
T501	TIGR00210
T502	COG2067
T503	COG4168
T504	PF02534
T505	COG4135
T506	COG4647
T507	PF00497
T508	COG1268
T509	COG3523
T51	COG3004
T51	PF06965
T51	TIGR00773
T510	COG0805
T511	COG2095
T512	TIGR03349
T513	TIGR00901
T514	TIGR04553
T515	COG3386
T516	COG1462
T517	COG4211
T518	PF15171
T519	COG1127
T52	COG1766
T52	PF01514
T52	TIGR02544
T520	COG4662
T521	COG1461
T522	TIGR02105
T523	PF09475
T524	TIGR02499
T525	PF09489
T526	COG4143
T527	PF10032
T528	PF05364
T529	PF14113
T53	COG1593
T53	COG1638
T53	PF03480
T53	PF06808
T53	TIGR00786
T53	TIGR00787
T53	TIGR02122
T53	TIGR02123
T530	COG1668
T531	TIGR02559
T532	TIGR02601
T533	COG2076
T534	PF15894
T536	PF14349
T537	TIGR00914
T538	COG3843
T539	PF10599
T54	COG0471
T54	PF00939
T54	TIGR00785
T540	COG4137
T541	TIGR03861
T541	TIGR03863
T541	TIGR03864
T542	PF09691
T543	COG3064
T544	TIGR01523
T545	COG4651
T546	PF11728
T547	PF16732
T548	COG5569
T549	COG0530
T55	COG1301
T55	COG3633
T55	PF00375
T550	COG1133
T551	TIGR04028
T552	COG1288
T553	TIGR03925
T554	PF10642
T555	TIGR03931
T556	PF07168
T558	TIGR02204
T56	COG1620
T56	PF02652
T56	TIGR00795
T560	TIGR03023
T560	TIGR03028
T561	COG1174
T562	TIGR01005
T563	PF16974
T565	TIGR00844
T566	COG3838
T567	PF13296
T568	PF07824
T569	COG3601
T57	COG3067
T57	PF06450
T57	TIGR00774
T570	PF16296
T571	COG2998
T572	TIGR03608
T573	COG4607
T574	COG5455
T575	COG2031
T576	TIGR00811
T577	TIGR02332
T578	COG4098
T579	COG3127
T580	COG3519
T582	PF09480
T583	COG0580
T584	PF04518
T585	TIGR00750
T586	PF01636
T587	COG2978
T588	TIGR00947
T589	PF13531
T59	COG2116
T59	PF01226
T59	TIGR00790
T590	COG1119
T591	TIGR03022
T592	PF16940
T593	PF08946
T594	TIGR03819
T596	COG4152
T597	TIGR04183
T598	PF16962
T599	PF05591
T6	COG0395
T6	COG1175
T6	COG1653
T6	COG3833
T6	COG3839
T6	PF01547
T6	PF14785
T60	COG0659
T60	PF00916
T60	TIGR00815
T601	PF10334
T602	PF17112
T603	TIGR00895
T604	COG0490
T605	TIGR02357
T605	TIGR02359
T605	TIGR04522
T606	TIGR02718
T607	COG4104
T608	TIGR03350
T609	PF16549
T61	COG2704
T61	PF03605
T61	TIGR00770
T610	TIGR00921
T611	COG1584
T613	PF14931
T615	TIGR02573
T616	PF11739
T617	PF11431
T618	TIGR02567
T619	TIGR01098
T62	COG1114
T62	PF05525
T62	TIGR00796
T620	PF03082
T621	COG4604
T622	PF07857
T623	COG1243
T625	PF13346
T626	PF07268
T628	PF06779
T629	COG3521
T63	COG2985
T63	PF06826
T63	TIGR01625
T630	PF13748
T631	PF01203
T632	COG4669
T633	PF08627
T634	COG3157
T635	PF12486
T636	COG4988
T637	COG4392
T638	PF10270
T639	COG2807
T64	COG2165
T64	PF08334
T64	TIGR01710
T640	COG5602
T641	COG0387
T642	COG3181
T644	TIGR04518
T645	PF12468
T646	COG4413
T647	COG1682
T648	PF04392
T65	COG0598
T65	PF01544
T65	TIGR00383
T650	TIGR00980
T651	TIGR03407
T651	TIGR03408
T651	TIGR03409
T651	TIGR03410
T651	TIGR03411
T652	TIGR02551
T653	PF03612
T654	COG0758
T655	COG2366
T656	COG4167
T657	COG3218
T658	PF10661
T659	COG4176
T66	COG0725
T66	COG4148
T66	COG4149
T66	TIGR01256
T66	TIGR02141
T66	TIGR02142
T66	TIGR03730
T661	PF11776
T663	PF16166
T664	PF11124
T665	COG4597
T666	TIGR02514
T667	COG1687
T668	COG4603
T669	COG4107
T67	COG0428
T67	PF02535
T67	TIGR00820
T671	TIGR03427
T673	COG3156
T674	TIGR02568
T675	TIGR02052
T676	PF11887
T677	PF16951
T678	PF06081
T679	COG2244
T68	COG3263
T68	COG4535
T68	PF03471
T680	TIGR02527
T681	PF03934
T682	TIGR04549
T683	COG3712
T684	TIGR00993
T685	TIGR02503
T686	TIGR01404
T687	COG3515
T688	TIGR00935
T689	COG4395
T690	COG2391
T691	PF09474
T692	PF09619
T693	TIGR03727
T694	PF05936
T695	TIGR00995
T696	COG3192
T697	PF06951
T698	COG0390
T699	COG4985
T7	COG0591
T7	COG4146
T7	COG4147
T7	PF00474
T7	TIGR00813
T7	TIGR02121
T7	TIGR02711
T70	COG1132
T70	TIGR01192
T70	TIGR02203
T700	PF06812
T701	COG3558
T702	PF12399
T703	TIGR03025
T704	PF16860
T705	COG0038
T706	COG4455
T708	TIGR03345
T709	PF11130
T71	COG2610
T71	PF02447
T71	TIGR00791
T710	PF05653
T712	TIGR02557
T713	PF16954
T715	PF10988
T716	COG1277
T717	PF10636
T718	TIGR03362
T719	COG3946
T72	PF03547
T72	TIGR00946
T720	COG0239
T721	COG1275
T722	PF12848
T723	COG3694
T725	PF12783
T726	COG3701
T728	PF09613
T729	TIGR00907
T73	PF10140
T73	TIGR03926
T730	COG4258
T731	TIGR01729
T732	PF10104
T733	COG2911
T734	COG0410
T735	TIGR04090
T736	COG1134
T737	COG0833
T738	TIGR00711
T739	COG5238
T74	PF07155
T74	PF12558
T741	COG1918
T742	COG4166
T743	PF03619
T744	PF11262
T745	COG3267
T746	TIGR03136
T747	COG1840
T748	COG3376
T749	PF07996
T75	PF11612
T75	TIGR01711
T750	PF03151
T751	TIGR03810
T752	COG4555
T753	TIGR03813
T754	PF06646
T755	PF16937
T756	COG2239
T757	PF09502
T758	TIGR00733
T759	PF17080
T76	COG4790
T76	TIGR01102
T760	PF16929
T761	PF03553
T762	COG1101
T763	PF16848
T764	TIGR02477
T766	PF02501
T767	TIGR02509
T768	COG3178
T769	PF08318
T77	COG1971
T77	PF02659
T771	PF05975
T772	PF03842
T773	PF09621
T774	PF01306
T775	PF06695
T776	COG3683
T777	PF15403
T778	COG4792
T779	TIGR01272
T78	COG1178
T78	COG3840
T78	TIGR01253
T78	TIGR01254
T78	TIGR01276
T78	TIGR01277
T780	TIGR03669
T781	COG4132
T782	PF10604
T783	PF03349
T784	COG3518
T785	PF04145
T786	COG5478
T788	TIGR03939
T789	COG1317
T79	COG1055
T79	PF03600
T790	TIGR02698
T791	PF01925
T792	COG1804
T793	COG4796
T794	TIGR00994
T795	COG0628
T796	TIGR01257
T797	TIGR00897
T8	COG2060
T8	COG2156
T8	PF02669
T8	PF03814
T8	TIGR00680
T8	TIGR00681
T8	TIGR01497
T80	COG1732
T80	PF04069
T800	PF05977
T801	PF16913
T803	PF06744
T804	PF13103
T805	PF07331
T806	PF05232
T808	PF03783
T809	TIGR00779
T81	PF03812
T81	TIGR00793
T810	TIGR00788
T811	COG4827
T812	PF13536
T813	COG3231
T814	TIGR02458
T814	TIGR02459
T816	PF01749
T817	TIGR00900
T818	COG3522
T819	COG4674
T82	PF06738
T82	PF12821
T820	PF12951
T821	TIGR03679
T822	TIGR01707
T823	PF09477
T824	TIGR02552
T825	COG3586
T826	COG1823
T827	COG4590
T828	PF11732
T83	COG3524
T83	TIGR01010
T831	PF10304
T832	TIGR00955
T833	COG4114
T834	TIGR04056
T835	PF06177
T836	COG4134
T838	TIGR03347
T839	COG3559
T84	PF02133
T84	TIGR00800
T840	TIGR00939
T841	TIGR01194
T842	PF04888
T843	PF01366
T844	TIGR01728
T845	TIGR00863
T846	TIGR00986
T847	PF15048
T849	COG4145
T85	TIGR04520
T85	TIGR04521
T850	TIGR00816
T851	TIGR03850
T852	COG0146
T853	COG4171
T854	PF13000
T855	COG4188
T856	COG0412
T857	TIGR03708
T858	TIGR02500
T859	COG3734
T86	COG0733
T86	PF00209
T860	TIGR00894
T861	COG3504
T862	TIGR04412
T863	TIGR00910
T864	COG4174
T865	PF05742
T866	PF01235
T867	COG3114
T868	COG2107
T869	TIGR00937
T87	PF05108
T87	TIGR03919
T870	PF03886
T871	PF09075
T872	PF06979
T873	TIGR04057
T874	COG5268
T875	TIGR03816
T876	COG3505
T878	PF11988
T879	PF03773
T88	COG1279
T88	TIGR00948
T880	PF09930
T881	COG3639
T882	TIGR00908
T883	COG2967
T884	PF09604
T885	COG4829
T886	COG4756
T887	TIGR01785
T889	TIGR03815
T89	COG0735
T89	PF01475
T890	TIGR03360
T891	TIGR00931
T892	COG2851
T893	PF11989
T894	COG0472
T895	PF04187
T896	TIGR00896
T897	PF03596
T898	COG3696
T899	PF02667
T9	COG4668
T9	PF00358
T9	PF00359
T9	PF00367
T9	PF02378
T9	PF03611
T9	TIGR01417
T90	COG1280
T90	TIGR00949
T900	TIGR00890
T901	TIGR03480
T902	TIGR03519
T904	COG3520
T906	PF15178
T907	PF11319
T908	TIGR04197
T909	PF11744
T91	PF03810
T91	PF08389
T910	TIGR02137
T911	PF02136
T912	TIGR03361
T913	COG4586
T914	COG4665
T915	PF16572
T916	TIGR00958
T917	COG4525
T918	PF14703
T919	COG0569
T92	COG1125
T92	TIGR01186
T920	PF17000
T921	PF13416
T922	TIGR02561
T923	PF04657
T924	TIGR03353
T925	PF05943
T926	COG3470
T928	COG3703
T929	COG2223
T93	PF00217
T93	PF02807
T930	TIGR03352
T931	PF03583
T932	COG1079
T934	COG1276
T935	COG0454
T936	COG1814
T937	TIGR00885
T938	COG4300
T94	PF02321
T94	TIGR01845
T940	COG1463
T941	PF12730
T942	PF09794
T943	PF09819
T944	COG4606
T945	TIGR01782
T946	PF09483
T947	COG5006
T949	PF03666
T95	PF05134
T95	TIGR01709
T950	TIGR02501
T951	TIGR00934
T952	COG4239
T953	COG3859
T954	COG0679
T955	COG4986
T956	PF03401
T957	PF12156
T958	PF04464
T959	TIGR03173
T96	PF12538
T96	TIGR03928
T960	TIGR00710
T961	PF13856
T962	PF10766
T963	PF10363
T965	PF16185
T966	TIGR01844
T967	TIGR02185
T968	PF06996
T969	TIGR01773
T97	COG0672
T97	PF03239
T970	PF16957
T971	COG1157
T972	COG1033
T973	PF16960
T974	TIGR00860
T975	PF16989
T976	COG3455
T977	PF03817
T978	TIGR02558
T979	COG1115
T980	TIGR04259
T981	COG3333
T982	PF16537
T983	COG4598
T984	TIGR03434
T986	PF09822
T987	COG4531
T988	PF16933
T989	TIGR00909
T99	PF08817
T99	TIGR03920
T990	COG4987
T991	TIGR01713
T992	TIGR03428
T993	PF10188
T994	TIGR04089
T995	COG4536
T996	PF12608
T997	COG0025
T998	TIGR00983
T999	PF06541
