	Node1	Node2
10214	TIGR02803	PF02472
10215	TIGR02803	COG0848
10216	COG0848	PF02472
10217	COG0848	TIGR02803
10218	TIGR02797	COG0811
10219	COG0811	TIGR02797
10220	TIGR02805	COG0811
10221	COG0811	TIGR02805
10222	PF02472	TIGR02804
10223	PF02472	COG0848
10224	TIGR02804	PF02472
10225	TIGR02804	COG0848
10226	COG0848	PF02472
10227	COG0848	TIGR02804
10228	PF02472	TIGR02803
10229	PF02472	COG0848
10230	TIGR02803	PF02472
10231	TIGR02803	COG0848
10232	COG0848	PF02472
10233	COG0848	TIGR02803
10234	PF02472	COG0848
10235	COG0848	PF02472
10236	TIGR02797	COG0811
10237	COG0811	TIGR02797
10238	PF02472	TIGR02804
10239	PF02472	COG0848
10240	TIGR02804	PF02472
10241	TIGR02804	COG0848
10242	COG0848	PF02472
10243	COG0848	TIGR02804
10244	PF02472	COG0848
10245	COG0848	PF02472
10246	TIGR02805	COG0811
10247	COG0811	TIGR02805
10248	PF02472	COG0848
10249	COG0848	PF02472
10250	TIGR02805	COG0811
10251	COG0811	TIGR02805
10252	PF02472	COG0848
10253	COG0848	PF02472
10254	PF02472	TIGR02803
10255	PF02472	COG0848
10256	TIGR02803	PF02472
10257	TIGR02803	COG0848
10258	COG0848	PF02472
10259	COG0848	TIGR02803
10260	PF02472	COG0848
10261	COG0848	PF02472
10262	PF02472	COG0848
10263	COG0848	PF02472
10264	PF02472	COG0848
10265	COG0848	PF02472
10266	PF00005	PF00664
10267	PF00005	COG1132
10268	PF00664	PF00005
10269	PF00664	COG1132
10270	COG1132	PF00005
10271	COG1132	PF00664
10272	PF00005	COG0488
10273	COG0488	PF00005
10274	PF03349	COG2067
10275	COG2067	PF03349
10276	PF03349	COG2067
10277	COG2067	PF03349
10278	PF03349	COG2067
10279	COG2067	PF03349
10280	PF03349	COG2067
10281	COG2067	PF03349
10282	PF03349	COG2067
10283	COG2067	PF03349
10284	PF03349	COG2067
10285	COG2067	PF03349
10286	PF07715	PF00593
10287	PF07715	TIGR01783
10288	PF00593	PF07715
10289	PF00593	TIGR01783
10290	TIGR01783	PF07715
10291	TIGR01783	PF00593
10292	COG1840	PF01547
10293	PF01547	COG1840
10294	COG1840	PF01547
10295	PF01547	COG1840
10296	PF00528	COG1178
10297	COG1178	PF00528
10298	PF00528	COG1178
10299	COG1178	PF00528
10300	PF00528	COG1178
10301	COG1178	PF00528
10302	PF00528	COG1178
10303	COG1178	PF00528
10304	PF00005	COG3842
10305	COG3842	PF00005
10306	PF00005	COG3842
10307	COG3842	PF00005
10308	PF00005	COG3842
10309	COG3842	PF00005
10310	PF00005	COG3842
10311	COG3842	PF00005
10312	PF00005	TIGR03265
10313	TIGR03265	PF00005
10314	PF00005	COG3842
10315	COG3842	PF00005
10316	PF00005	COG3842
10317	COG3842	PF00005
10318	PF00005	COG3842
10319	COG3842	PF00005
10320	PF00005	COG3842
10321	COG3842	PF00005
10322	PF00005	COG3842
10323	COG3842	PF00005
10324	PF00005	COG3842
10325	COG3842	PF00005
10326	PF00005	COG3842
10327	COG3842	PF00005
10328	PF00005	COG3842
10329	COG3842	PF00005
10330	PF00005	COG3842
10331	COG3842	PF00005
10332	PF00005	COG3842
10333	COG3842	PF00005
10334	PF00005	COG3842
10335	COG3842	PF00005
10336	PF00005	COG3842
10337	COG3842	PF00005
10338	PF00005	COG3842
10339	COG3842	PF00005
10340	PF00005	COG3842
10341	COG3842	PF00005
10342	PF00005	COG3842
10343	COG3842	PF00005
10344	PF00005	COG3842
10345	COG3842	PF00005
10346	PF00005	COG3842
10347	COG3842	PF00005
10348	PF00005	COG3842
10349	COG3842	PF00005
10350	PF00005	COG3842
10351	COG3842	PF00005
10352	PF00005	COG3842
10353	COG3842	PF00005
10354	PF00005	COG3842
10355	COG3842	PF00005
10356	PF00005	COG3842
10357	COG3842	PF00005
10358	COG1840	PF01547
10359	PF01547	COG1840
10360	PF00005	COG3842
10361	COG3842	PF00005
10362	PF07715	COG1629
10363	PF07715	PF00593
10364	PF07715	TIGR01783
10365	COG1629	PF07715
10366	COG1629	PF00593
10367	COG1629	TIGR01783
10368	PF00593	PF07715
10369	PF00593	COG1629
10370	PF00593	TIGR01783
10371	TIGR01783	PF07715
10372	TIGR01783	COG1629
10373	TIGR01783	PF00593
10374	PF07715	PF00593
10375	PF07715	TIGR01783
10376	PF00593	PF07715
10377	PF00593	TIGR01783
10378	TIGR01783	PF07715
10379	TIGR01783	PF00593
10380	PF02133	TIGR00800
10381	TIGR00800	PF02133
10382	PF02133	TIGR00800
10383	TIGR00800	PF02133
10384	PF02133	TIGR00800
10385	TIGR00800	PF02133
10386	PF01226	TIGR00790
10387	TIGR00790	PF01226
10388	PF01226	TIGR00790
10389	TIGR00790	PF01226
10390	PF07715	PF00593
10391	PF07715	TIGR01783
10392	PF07715	PF07660
10393	PF00593	PF07715
10394	PF00593	TIGR01783
10395	PF00593	PF07660
10396	TIGR01783	PF07715
10397	TIGR01783	PF00593
10398	TIGR01783	PF07660
10399	PF07660	PF07715
10400	PF07660	PF00593
10401	PF07660	TIGR01783
10402	COG0609	PF01032
10403	PF01032	COG0609
10404	COG0609	PF01032
10405	PF01032	COG0609
10406	PF00005	COG1120
10407	COG1120	PF00005
10408	COG0370	TIGR00437
10409	COG0370	PF02421
10410	COG0370	PF07664
10411	TIGR00437	COG0370
10412	TIGR00437	PF02421
10413	TIGR00437	PF07664
10414	PF02421	COG0370
10415	PF02421	TIGR00437
10416	PF02421	PF07664
10417	PF07664	COG0370
10418	PF07664	TIGR00437
10419	PF07664	PF02421
10420	COG0370	TIGR00437
10421	COG0370	PF02421
10422	COG0370	PF07664
10423	TIGR00437	COG0370
10424	TIGR00437	PF02421
10425	TIGR00437	PF07664
10426	PF02421	COG0370
10427	PF02421	TIGR00437
10428	PF02421	PF07664
10429	PF07664	COG0370
10430	PF07664	TIGR00437
10431	PF07664	PF02421
10432	COG0370	TIGR00437
10433	COG0370	PF02421
10434	COG0370	PF07664
10435	TIGR00437	COG0370
10436	TIGR00437	PF02421
10437	TIGR00437	PF07664
10438	PF02421	COG0370
10439	PF02421	TIGR00437
10440	PF02421	PF07664
10441	PF07664	COG0370
10442	PF07664	TIGR00437
10443	PF07664	PF02421
10444	COG0370	TIGR00437
10445	COG0370	PF02421
10446	COG0370	PF07664
10447	TIGR00437	COG0370
10448	TIGR00437	PF02421
10449	TIGR00437	PF07664
10450	PF02421	COG0370
10451	PF02421	TIGR00437
10452	PF02421	PF07664
10453	PF07664	COG0370
10454	PF07664	TIGR00437
10455	PF07664	PF02421
10456	COG0370	TIGR00437
10457	COG0370	PF02421
10458	COG0370	PF07664
10459	TIGR00437	COG0370
10460	TIGR00437	PF02421
10461	TIGR00437	PF07664
10462	PF02421	COG0370
10463	PF02421	TIGR00437
10464	PF02421	PF07664
10465	PF07664	COG0370
10466	PF07664	TIGR00437
10467	PF07664	PF02421
10468	COG0370	TIGR00437
10469	COG0370	PF02421
10470	COG0370	PF07664
10471	TIGR00437	COG0370
10472	TIGR00437	PF02421
10473	TIGR00437	PF07664
10474	PF02421	COG0370
10475	PF02421	TIGR00437
10476	PF02421	PF07664
10477	PF07664	COG0370
10478	PF07664	TIGR00437
10479	PF07664	PF02421
10480	COG0370	TIGR00437
10481	COG0370	PF02421
10482	COG0370	PF07664
10483	TIGR00437	COG0370
10484	TIGR00437	PF02421
10485	TIGR00437	PF07664
10486	PF02421	COG0370
10487	PF02421	TIGR00437
10488	PF02421	PF07664
10489	PF07664	COG0370
10490	PF07664	TIGR00437
10491	PF07664	PF02421
10492	TIGR00437	PF02421
10493	TIGR00437	PF07664
10494	PF02421	TIGR00437
10495	PF02421	PF07664
10496	PF07664	TIGR00437
10497	PF07664	PF02421
10498	COG0370	TIGR00437
10499	COG0370	PF02421
10500	COG0370	PF07664
10501	TIGR00437	COG0370
10502	TIGR00437	PF02421
10503	TIGR00437	PF07664
10504	PF02421	COG0370
10505	PF02421	TIGR00437
10506	PF02421	PF07664
10507	PF07664	COG0370
10508	PF07664	TIGR00437
10509	PF07664	PF02421
10510	COG0370	TIGR00437
10511	COG0370	PF02421
10512	COG0370	PF07664
10513	TIGR00437	COG0370
10514	TIGR00437	PF02421
10515	TIGR00437	PF07664
10516	PF02421	COG0370
10517	PF02421	TIGR00437
10518	PF02421	PF07664
10519	PF07664	COG0370
10520	PF07664	TIGR00437
10521	PF07664	PF02421
10522	COG0370	TIGR00437
10523	COG0370	PF02421
10524	COG0370	PF07664
10525	TIGR00437	COG0370
10526	TIGR00437	PF02421
10527	TIGR00437	PF07664
10528	PF02421	COG0370
10529	PF02421	TIGR00437
10530	PF02421	PF07664
10531	PF07664	COG0370
10532	PF07664	TIGR00437
10533	PF07664	PF02421
10534	COG0370	TIGR00437
10535	COG0370	PF02421
10536	COG0370	PF07664
10537	TIGR00437	COG0370
10538	TIGR00437	PF02421
10539	TIGR00437	PF07664
10540	PF02421	COG0370
10541	PF02421	TIGR00437
10542	PF02421	PF07664
10543	PF07664	COG0370
10544	PF07664	TIGR00437
10545	PF07664	PF02421
10546	PF02421	COG0370
10547	PF02421	TIGR00437
10548	PF02421	COG1918
10549	PF02421	PF07664
10550	COG0370	PF02421
10551	COG0370	TIGR00437
10552	COG0370	COG1918
10553	COG0370	PF07664
10554	TIGR00437	PF02421
10555	TIGR00437	COG0370
10556	TIGR00437	COG1918
10557	TIGR00437	PF07664
10558	COG1918	PF02421
10559	COG1918	COG0370
10560	COG1918	TIGR00437
10561	COG1918	PF07664
10562	PF07664	PF02421
10563	PF07664	COG0370
10564	PF07664	TIGR00437
10565	PF07664	COG1918
10566	COG0370	TIGR00437
10567	COG0370	PF02421
10568	COG0370	PF07664
10569	TIGR00437	COG0370
10570	TIGR00437	PF02421
10571	TIGR00437	PF07664
10572	PF02421	COG0370
10573	PF02421	TIGR00437
10574	PF02421	PF07664
10575	PF07664	COG0370
10576	PF07664	TIGR00437
10577	PF07664	PF02421
10578	TIGR00437	PF02421
10579	TIGR00437	PF07664
10580	PF02421	TIGR00437
10581	PF02421	PF07664
10582	PF07664	TIGR00437
10583	PF07664	PF02421
10584	TIGR00437	PF02421
10585	TIGR00437	PF07664
10586	PF02421	TIGR00437
10587	PF02421	PF07664
10588	PF07664	TIGR00437
10589	PF07664	PF02421
10590	COG0370	TIGR00437
10591	COG0370	PF02421
10592	COG0370	PF07664
10593	TIGR00437	COG0370
10594	TIGR00437	PF02421
10595	TIGR00437	PF07664
10596	PF02421	COG0370
10597	PF02421	TIGR00437
10598	PF02421	PF07664
10599	PF07664	COG0370
10600	PF07664	TIGR00437
10601	PF07664	PF02421
10602	COG0370	TIGR00437
10603	COG0370	PF02421
10604	COG0370	PF07664
10605	TIGR00437	COG0370
10606	TIGR00437	PF02421
10607	TIGR00437	PF07664
10608	PF02421	COG0370
10609	PF02421	TIGR00437
10610	PF02421	PF07664
10611	PF07664	COG0370
10612	PF07664	TIGR00437
10613	PF07664	PF02421
10614	COG0370	TIGR00437
10615	COG0370	PF02421
10616	COG0370	PF07664
10617	TIGR00437	COG0370
10618	TIGR00437	PF02421
10619	TIGR00437	PF07664
10620	PF02421	COG0370
10621	PF02421	TIGR00437
10622	PF02421	PF07664
10623	PF07664	COG0370
10624	PF07664	TIGR00437
10625	PF07664	PF02421
10626	COG0370	TIGR00437
10627	COG0370	PF02421
10628	COG0370	PF07664
10629	TIGR00437	COG0370
10630	TIGR00437	PF02421
10631	TIGR00437	PF07664
10632	PF02421	COG0370
10633	PF02421	TIGR00437
10634	PF02421	PF07664
10635	PF07664	COG0370
10636	PF07664	TIGR00437
10637	PF07664	PF02421
10638	COG0370	TIGR00437
10639	COG0370	PF02421
10640	COG0370	PF07664
10641	TIGR00437	COG0370
10642	TIGR00437	PF02421
10643	TIGR00437	PF07664
10644	PF02421	COG0370
10645	PF02421	TIGR00437
10646	PF02421	PF07664
10647	PF07664	COG0370
10648	PF07664	TIGR00437
10649	PF07664	PF02421
10650	TIGR00437	PF02421
10651	TIGR00437	PF07664
10652	PF02421	TIGR00437
10653	PF02421	PF07664
10654	PF07664	TIGR00437
10655	PF07664	PF02421
10656	COG0370	TIGR00437
10657	COG0370	PF02421
10658	COG0370	PF07664
10659	TIGR00437	COG0370
10660	TIGR00437	PF02421
10661	TIGR00437	PF07664
10662	PF02421	COG0370
10663	PF02421	TIGR00437
10664	PF02421	PF07664
10665	PF07664	COG0370
10666	PF07664	TIGR00437
10667	PF07664	PF02421
10668	COG0370	TIGR00437
10669	COG0370	PF02421
10670	COG0370	PF07664
10671	TIGR00437	COG0370
10672	TIGR00437	PF02421
10673	TIGR00437	PF07664
10674	PF02421	COG0370
10675	PF02421	TIGR00437
10676	PF02421	PF07664
10677	PF07664	COG0370
10678	PF07664	TIGR00437
10679	PF07664	PF02421
10680	TIGR00437	PF02421
10681	TIGR00437	PF07664
10682	PF02421	TIGR00437
10683	PF02421	PF07664
10684	PF07664	TIGR00437
10685	PF07664	PF02421
10686	TIGR00437	PF02421
10687	TIGR00437	PF07664
10688	PF02421	TIGR00437
10689	PF02421	PF07664
10690	PF07664	TIGR00437
10691	PF07664	PF02421
10692	TIGR00437	PF02421
10693	TIGR00437	PF07664
10694	PF02421	TIGR00437
10695	PF02421	PF07664
10696	PF07664	TIGR00437
10697	PF07664	PF02421
10698	TIGR00437	PF02421
10699	TIGR00437	PF07664
10700	PF02421	TIGR00437
10701	PF02421	PF07664
10702	PF07664	TIGR00437
10703	PF07664	PF02421
10704	PF07715	PF00593
10705	PF07715	TIGR01783
10706	PF00593	PF07715
10707	PF00593	TIGR01783
10708	TIGR01783	PF07715
10709	TIGR01783	PF00593
10710	PF00005	COG1120
10711	COG1120	PF00005
10712	COG0609	PF01032
10713	PF01032	COG0609
10714	COG4779	PF01032
10715	PF01032	COG4779
10716	PF00005	COG4619
10717	COG4619	PF00005
10718	COG0609	PF01032
10719	PF01032	COG0609
10720	COG0609	PF01032
10721	PF01032	COG0609
10722	TIGR00879	COG0477
10723	TIGR00879	PF00083
10724	COG0477	TIGR00879
10725	COG0477	PF00083
10726	PF00083	TIGR00879
10727	PF00083	COG0477
10728	TIGR00879	COG0477
10729	TIGR00879	PF00083
10730	COG0477	TIGR00879
10731	COG0477	PF00083
10732	PF00083	TIGR00879
10733	PF00083	COG0477
10734	PF03865	COG2831
10735	COG2831	PF03865
10736	PF07715	COG1629
10737	PF07715	PF00593
10738	PF07715	TIGR01783
10739	COG1629	PF07715
10740	COG1629	PF00593
10741	COG1629	TIGR01783
10742	PF00593	PF07715
10743	PF00593	COG1629
10744	PF00593	TIGR01783
10745	TIGR01783	PF07715
10746	TIGR01783	COG1629
10747	TIGR01783	PF00593
10748	COG0609	PF01032
10749	PF01032	COG0609
10750	COG0609	PF01032
10751	PF01032	COG0609
10752	COG0609	PF01032
10753	PF01032	COG0609
10754	PF00005	COG1120
10755	COG1120	PF00005
10756	PF00005	COG1120
10757	COG1120	PF00005
10758	PF07715	PF00593
10759	PF07715	TIGR01783
10760	PF00593	PF07715
10761	PF00593	TIGR01783
10762	TIGR01783	PF07715
10763	TIGR01783	PF00593
10764	COG0609	PF01032
10765	PF01032	COG0609
10766	COG4114	PF06276
10767	PF06276	COG4114
10768	PF16916	TIGR01297
10769	PF16916	COG0053
10770	PF16916	PF01545
10771	TIGR01297	PF16916
10772	TIGR01297	COG0053
10773	TIGR01297	PF01545
10774	COG0053	PF16916
10775	COG0053	TIGR01297
10776	COG0053	PF01545
10777	PF01545	PF16916
10778	PF01545	TIGR01297
10779	PF01545	COG0053
10780	PF16916	TIGR01297
10781	PF16916	PF01545
10782	TIGR01297	PF16916
10783	TIGR01297	PF01545
10784	PF01545	PF16916
10785	PF01545	TIGR01297
10786	PF16916	TIGR01297
10787	PF16916	PF01545
10788	TIGR01297	PF16916
10789	TIGR01297	PF01545
10790	PF01545	PF16916
10791	PF01545	TIGR01297
10792	PF16916	TIGR01297
10793	PF16916	COG0053
10794	PF16916	PF01545
10795	TIGR01297	PF16916
10796	TIGR01297	COG0053
10797	TIGR01297	PF01545
10798	COG0053	PF16916
10799	COG0053	TIGR01297
10800	COG0053	PF01545
10801	PF01545	PF16916
10802	PF01545	TIGR01297
10803	PF01545	COG0053
10804	PF16916	TIGR01297
10805	PF16916	PF01545
10806	TIGR01297	PF16916
10807	TIGR01297	PF01545
10808	PF01545	PF16916
10809	PF01545	TIGR01297
10810	PF16916	TIGR01297
10811	PF16916	PF01545
10812	TIGR01297	PF16916
10813	TIGR01297	PF01545
10814	PF01545	PF16916
10815	PF01545	TIGR01297
10816	PF16916	TIGR01297
10817	PF16916	PF01545
10818	TIGR01297	PF16916
10819	TIGR01297	PF01545
10820	PF01545	PF16916
10821	PF01545	TIGR01297
10822	PF16916	TIGR01297
10823	PF16916	PF01545
10824	TIGR01297	PF16916
10825	TIGR01297	PF01545
10826	PF01545	PF16916
10827	PF01545	TIGR01297
10828	PF16916	TIGR01297
10829	PF16916	PF01545
10830	TIGR01297	PF16916
10831	TIGR01297	PF01545
10832	PF01545	PF16916
10833	PF01545	TIGR01297
10834	PF16916	TIGR01297
10835	PF16916	COG0053
10836	PF16916	PF01545
10837	TIGR01297	PF16916
10838	TIGR01297	COG0053
10839	TIGR01297	PF01545
10840	COG0053	PF16916
10841	COG0053	TIGR01297
10842	COG0053	PF01545
10843	PF01545	PF16916
10844	PF01545	TIGR01297
10845	PF01545	COG0053
10846	PF16916	TIGR01297
10847	PF16916	PF01545
10848	TIGR01297	PF16916
10849	TIGR01297	PF01545
10850	PF01545	PF16916
10851	PF01545	TIGR01297
10852	PF16916	TIGR01297
10853	PF16916	PF01545
10854	TIGR01297	PF16916
10855	TIGR01297	PF01545
10856	PF01545	PF16916
10857	PF01545	TIGR01297
10858	PF16916	TIGR01297
10859	PF16916	COG0053
10860	PF16916	PF01545
10861	TIGR01297	PF16916
10862	TIGR01297	COG0053
10863	TIGR01297	PF01545
10864	COG0053	PF16916
10865	COG0053	TIGR01297
10866	COG0053	PF01545
10867	PF01545	PF16916
10868	PF01545	TIGR01297
10869	PF01545	COG0053
10870	PF16916	TIGR01297
10871	PF16916	COG0053
10872	PF16916	PF01545
10873	TIGR01297	PF16916
10874	TIGR01297	COG0053
10875	TIGR01297	PF01545
10876	COG0053	PF16916
10877	COG0053	TIGR01297
10878	COG0053	PF01545
10879	PF01545	PF16916
10880	PF01545	TIGR01297
10881	PF01545	COG0053
10882	PF16916	TIGR01297
10883	PF16916	PF01545
10884	TIGR01297	PF16916
10885	TIGR01297	PF01545
10886	PF01545	PF16916
10887	PF01545	TIGR01297
10888	PF16916	TIGR01297
10889	PF16916	PF01545
10890	TIGR01297	PF16916
10891	TIGR01297	PF01545
10892	PF01545	PF16916
10893	PF01545	TIGR01297
10894	PF16916	TIGR01297
10895	PF16916	COG0053
10896	PF16916	PF01545
10897	TIGR01297	PF16916
10898	TIGR01297	COG0053
10899	TIGR01297	PF01545
10900	COG0053	PF16916
10901	COG0053	TIGR01297
10902	COG0053	PF01545
10903	PF01545	PF16916
10904	PF01545	TIGR01297
10905	PF01545	COG0053
10906	PF16916	TIGR01297
10907	PF16916	COG0053
10908	PF16916	PF01545
10909	TIGR01297	PF16916
10910	TIGR01297	COG0053
10911	TIGR01297	PF01545
10912	COG0053	PF16916
10913	COG0053	TIGR01297
10914	COG0053	PF01545
10915	PF01545	PF16916
10916	PF01545	TIGR01297
10917	PF01545	COG0053
10918	PF16916	TIGR01297
10919	PF16916	PF01545
10920	TIGR01297	PF16916
10921	TIGR01297	PF01545
10922	PF01545	PF16916
10923	PF01545	TIGR01297
10924	PF16916	TIGR01297
10925	PF16916	COG0053
10926	PF16916	PF01545
10927	TIGR01297	PF16916
10928	TIGR01297	COG0053
10929	TIGR01297	PF01545
10930	COG0053	PF16916
10931	COG0053	TIGR01297
10932	COG0053	PF01545
10933	PF01545	PF16916
10934	PF01545	TIGR01297
10935	PF01545	COG0053
10936	PF16916	TIGR01297
10937	PF16916	COG0053
10938	PF16916	PF01545
10939	TIGR01297	PF16916
10940	TIGR01297	COG0053
10941	TIGR01297	PF01545
10942	COG0053	PF16916
10943	COG0053	TIGR01297
10944	COG0053	PF01545
10945	PF01545	PF16916
10946	PF01545	TIGR01297
10947	PF01545	COG0053
10948	PF16916	TIGR01297
10949	PF16916	PF01545
10950	TIGR01297	PF16916
10951	TIGR01297	PF01545
10952	PF01545	PF16916
10953	PF01545	TIGR01297
10954	PF16916	TIGR01297
10955	PF16916	PF01545
10956	TIGR01297	PF16916
10957	TIGR01297	PF01545
10958	PF01545	PF16916
10959	PF01545	TIGR01297
10960	PF16916	TIGR01297
10961	PF16916	COG0053
10962	PF16916	PF01545
10963	TIGR01297	PF16916
10964	TIGR01297	COG0053
10965	TIGR01297	PF01545
10966	COG0053	PF16916
10967	COG0053	TIGR01297
10968	COG0053	PF01545
10969	PF01545	PF16916
10970	PF01545	TIGR01297
10971	PF01545	COG0053
10972	PF16916	TIGR01297
10973	PF16916	COG0053
10974	PF16916	PF01545
10975	TIGR01297	PF16916
10976	TIGR01297	COG0053
10977	TIGR01297	PF01545
10978	COG0053	PF16916
10979	COG0053	TIGR01297
10980	COG0053	PF01545
10981	PF01545	PF16916
10982	PF01545	TIGR01297
10983	PF01545	COG0053
10984	PF16916	TIGR01297
10985	PF16916	COG0053
10986	PF16916	PF01545
10987	TIGR01297	PF16916
10988	TIGR01297	COG0053
10989	TIGR01297	PF01545
10990	COG0053	PF16916
10991	COG0053	TIGR01297
10992	COG0053	PF01545
10993	PF01545	PF16916
10994	PF01545	TIGR01297
10995	PF01545	COG0053
10996	PF16916	TIGR01297
10997	PF16916	COG0053
10998	PF16916	PF01545
10999	TIGR01297	PF16916
11000	TIGR01297	COG0053
11001	TIGR01297	PF01545
11002	COG0053	PF16916
11003	COG0053	TIGR01297
11004	COG0053	PF01545
11005	PF01545	PF16916
11006	PF01545	TIGR01297
11007	PF01545	COG0053
11008	PF16916	TIGR01297
11009	PF16916	PF01545
11010	TIGR01297	PF16916
11011	TIGR01297	PF01545
11012	PF01545	PF16916
11013	PF01545	TIGR01297
11014	PF16916	TIGR01297
11015	PF16916	PF01545
11016	TIGR01297	PF16916
11017	TIGR01297	PF01545
11018	PF01545	PF16916
11019	PF01545	TIGR01297
11020	PF16916	TIGR01297
11021	PF16916	PF01545
11022	TIGR01297	PF16916
11023	TIGR01297	PF01545
11024	PF01545	PF16916
11025	PF01545	TIGR01297
11026	PF16916	TIGR01297
11027	PF16916	PF01545
11028	TIGR01297	PF16916
11029	TIGR01297	PF01545
11030	PF01545	PF16916
11031	PF01545	TIGR01297
11032	PF16916	TIGR01297
11033	PF16916	PF01545
11034	TIGR01297	PF16916
11035	TIGR01297	PF01545
11036	PF01545	PF16916
11037	PF01545	TIGR01297
11038	PF16916	TIGR01297
11039	PF16916	PF01545
11040	TIGR01297	PF16916
11041	TIGR01297	PF01545
11042	PF01545	PF16916
11043	PF01545	TIGR01297
11044	PF16916	TIGR01297
11045	PF16916	PF01545
11046	TIGR01297	PF16916
11047	TIGR01297	PF01545
11048	PF01545	PF16916
11049	PF01545	TIGR01297
11050	PF16916	TIGR01297
11051	PF16916	PF01545
11052	TIGR01297	PF16916
11053	TIGR01297	PF01545
11054	PF01545	PF16916
11055	PF01545	TIGR01297
11056	PF16916	TIGR01297
11057	PF16916	PF01545
11058	TIGR01297	PF16916
11059	TIGR01297	PF01545
11060	PF01545	PF16916
11061	PF01545	TIGR01297
11062	PF16916	TIGR01297
11063	PF16916	PF01545
11064	TIGR01297	PF16916
11065	TIGR01297	PF01545
11066	PF01545	PF16916
11067	PF01545	TIGR01297
11068	PF16916	TIGR01297
11069	PF16916	PF01545
11070	TIGR01297	PF16916
11071	TIGR01297	PF01545
11072	PF01545	PF16916
11073	PF01545	TIGR01297
11074	PF16916	TIGR01297
11075	PF16916	PF01545
11076	TIGR01297	PF16916
11077	TIGR01297	PF01545
11078	PF01545	PF16916
11079	PF01545	TIGR01297
11080	PF16916	TIGR01297
11081	PF16916	PF01545
11082	TIGR01297	PF16916
11083	TIGR01297	PF01545
11084	PF01545	PF16916
11085	PF01545	TIGR01297
11086	PF16916	TIGR01297
11087	PF16916	COG0053
11088	PF16916	PF01545
11089	TIGR01297	PF16916
11090	TIGR01297	COG0053
11091	TIGR01297	PF01545
11092	COG0053	PF16916
11093	COG0053	TIGR01297
11094	COG0053	PF01545
11095	PF01545	PF16916
11096	PF01545	TIGR01297
11097	PF01545	COG0053
11098	PF16916	TIGR01297
11099	PF16916	COG0053
11100	PF16916	PF01545
11101	TIGR01297	PF16916
11102	TIGR01297	COG0053
11103	TIGR01297	PF01545
11104	COG0053	PF16916
11105	COG0053	TIGR01297
11106	COG0053	PF01545
11107	PF01545	PF16916
11108	PF01545	TIGR01297
11109	PF01545	COG0053
11110	PF16916	TIGR01297
11111	PF16916	PF01545
11112	TIGR01297	PF16916
11113	TIGR01297	PF01545
11114	PF01545	PF16916
11115	PF01545	TIGR01297
11116	PF16916	TIGR01297
11117	PF16916	COG0053
11118	PF16916	PF01545
11119	TIGR01297	PF16916
11120	TIGR01297	COG0053
11121	TIGR01297	PF01545
11122	COG0053	PF16916
11123	COG0053	TIGR01297
11124	COG0053	PF01545
11125	PF01545	PF16916
11126	PF01545	TIGR01297
11127	PF01545	COG0053
11128	PF16916	TIGR01297
11129	PF16916	PF01545
11130	TIGR01297	PF16916
11131	TIGR01297	PF01545
11132	PF01545	PF16916
11133	PF01545	TIGR01297
11134	PF16916	TIGR01297
11135	PF16916	PF01545
11136	TIGR01297	PF16916
11137	TIGR01297	PF01545
11138	PF01545	PF16916
11139	PF01545	TIGR01297
11140	PF16916	TIGR01297
11141	PF16916	PF01545
11142	TIGR01297	PF16916
11143	TIGR01297	PF01545
11144	PF01545	PF16916
11145	PF01545	TIGR01297
11146	PF16916	TIGR01297
11147	PF16916	COG0053
11148	PF16916	PF01545
11149	TIGR01297	PF16916
11150	TIGR01297	COG0053
11151	TIGR01297	PF01545
11152	COG0053	PF16916
11153	COG0053	TIGR01297
11154	COG0053	PF01545
11155	PF01545	PF16916
11156	PF01545	TIGR01297
11157	PF01545	COG0053
11158	PF16916	TIGR01297
11159	PF16916	PF01545
11160	TIGR01297	PF16916
11161	TIGR01297	PF01545
11162	PF01545	PF16916
11163	PF01545	TIGR01297
11164	PF16916	TIGR01297
11165	PF16916	COG0053
11166	PF16916	PF01545
11167	TIGR01297	PF16916
11168	TIGR01297	COG0053
11169	TIGR01297	PF01545
11170	COG0053	PF16916
11171	COG0053	TIGR01297
11172	COG0053	PF01545
11173	PF01545	PF16916
11174	PF01545	TIGR01297
11175	PF01545	COG0053
11176	PF16916	TIGR01297
11177	PF16916	PF01545
11178	TIGR01297	PF16916
11179	TIGR01297	PF01545
11180	PF01545	PF16916
11181	PF01545	TIGR01297
11182	PF16916	TIGR01297
11183	PF16916	COG0053
11184	PF16916	PF01545
11185	TIGR01297	PF16916
11186	TIGR01297	COG0053
11187	TIGR01297	PF01545
11188	COG0053	PF16916
11189	COG0053	TIGR01297
11190	COG0053	PF01545
11191	PF01545	PF16916
11192	PF01545	TIGR01297
11193	PF01545	COG0053
11194	PF16916	TIGR01297
11195	PF16916	PF01545
11196	TIGR01297	PF16916
11197	TIGR01297	PF01545
11198	PF01545	PF16916
11199	PF01545	TIGR01297
11200	PF16916	TIGR01297
11201	PF16916	PF01545
11202	TIGR01297	PF16916
11203	TIGR01297	PF01545
11204	PF01545	PF16916
11205	PF01545	TIGR01297
11206	PF16916	TIGR01297
11207	PF16916	PF01545
11208	TIGR01297	PF16916
11209	TIGR01297	PF01545
11210	PF01545	PF16916
11211	PF01545	TIGR01297
11212	PF16916	TIGR01297
