	T0	T1	T10	T100	T102	T104	T105	T106	T107	T108	T109	T11	T111	T112	T114	T115	T116	T117	T118	T12	T120	T121	T122	T123	T124	T125	T126	T127	T129	T131	T132	T135	T136	T137	T138	T139	T14	T141	T143	T144	T145	T147	T148	T149	T15	T150	T151	T152	T153	T154	T155	T156	T159	T16	T160	T161	T164	T169	T17	T170	T171	T172	T173	T175	T176	T177	T178	T18	T180	T182	T184	T186	T187	T189	T19	T191	T192	T193	T194	T196	T198	T199	T20	T201	T202	T203	T205	T206	T207	T208	T209	T21	T210	T211	T214	T217	T218	T219	T22	T220	T221	T222	T223	T224	T226	T227	T228	T23	T230	T231	T232	T234	T235	T239	T24	T241	T242	T243	T244	T245	T247	T248	T249	T25	T251	T253	T254	T255	T257	T258	T259	T26	T261	T264	T266	T269	T27	T270	T271	T272	T273	T274	T276	T277	T278	T279	T280	T281	T282	T283	T285	T286	T289	T29	T290	T292	T293	T294	T295	T296	T298	T299	T3	T30	T301	T302	T303	T305	T306	T307	T308	T309	T31	T311	T312	T313	T314	T316	T317	T318	T32	T325	T326	T327	T328	T329	T33	T330	T332	T333	T334	T335	T337	T339	T34	T341	T342	T343	T344	T345	T346	T347	T348	T349	T350	T352	T354	T358	T359	T36	T360	T361	T363	T365	T37	T371	T372	T373	T374	T376	T377	T378	T379	T38	T380	T381	T382	T383	T384	T385	T386	T387	T388	T390	T391	T392	T394	T395	T396	T397	T4	T401	T404	T405	T406	T408	T409	T41	T410	T412	T416	T418	T419	T421	T422	T423	T424	T425	T428	T429	T43	T430	T432	T436	T437	T438	T439	T44	T440	T441	T442	T443	T444	T445	T447	T448	T449	T45	T450	T451	T452	T453	T454	T455	T457	T459	T46	T460	T461	T462	T464	T467	T468	T469	T47	T472	T473	T474	T476	T477	T478	T479	T48	T480	T482	T483	T484	T485	T486	T487	T49	T5	T50	T51	T52	T53	T55	T56	T57	T58	T59	T6	T60	T61	T62	T64	T65	T67	T68	T69	T7	T70	T71	T72	T73	T75	T77	T78	T79	T8	T81	T83	T84	T85	T86	T87	T88	T89	T9	T90	T91	T92	T93	T94	T95	T96	T97	T98	T99
T0	1.0	-0.126841436171	-0.136480125665	0.0826577369884	-0.146661384589	-0.112032215465	-0.254164223675	0.121602842032	0.082041606877	0.441864876452	-0.151301824177	-0.349812347137	0.0287063940428	-0.0812771139071	-0.05387316922	0.135933492611	0.0261070157926	0.017663570859	-0.163801270596	-0.147040440313	-0.168259943409	0.589053608195	0.18301371647	-0.269422877385	-0.128840949219	0.0848786152011	-0.122575163717	-0.238858211098	-0.137069510828	-0.145271820562	-0.218450688568	-0.170289297028	-0.176505297996	-0.132043877858	-0.139144523174	0.158891738755	-0.151553443065	0.631118949194	-0.127284151437	0.210122125985	0.0728034100803	-0.112681846474	0.308154277077	-0.146563254138	0.259879214899	0.0587308001987	0.185402516463	-0.15319387193	-0.111823868797	0.0590338104627	-0.150859313809	-0.0615684118599	0.27711693627	-0.128569814101	0.158374010229	-0.171652444163	-0.179119881573	-0.167211054992	-0.311397269858	0.144834003147	0.0844045419207	0.0763050331674	0.0339424958199	0.32729089134	-0.252487161896	-0.128048297597	-0.205781491554	-0.284902429976	-0.219536310546	-0.0838310921071	-0.0363914709356	-0.155226886879	-0.199814687981	-0.20043906234	0.372489150974	0.0717753997195	-0.0566497725126	0.0804046232407	0.158068278983	-0.0264151271785	-0.107468687833	-0.0189083994259	-0.14265926979	0.170611735683	-0.191299663537	-0.239311436595	-0.0539702897667	0.00474117503588	-0.256823211188	-0.201386836525	0.133260119205	0.159629686288	0.206066532252	0.184233347593	-0.146499729311	-0.11556423769	0.101181021745	-0.211193979335	0.168811077176	-0.0850192934664	0.111495050331	0.179772348011	-0.110442829414	0.341631804895	0.0884043695553	-0.08392770969	-0.131391303868	0.0762982980538	0.0340517960273	0.0945813426098	-0.234575111438	-0.16189049664	-0.218980099902	-0.238643334107	-0.0567857142704	-0.0750139905079	-0.393432104903	-0.190558148854	-0.0225760228483	0.0669853329071	-0.145006772676	0.171053156921	-0.135180788464	-0.123382411069	-0.010781864357	0.0510330419038	0.199515355257	-0.18271919652	-0.174580241187	-0.038972452606	0.0300506086935	-0.15612677478	-0.000335900263791	0.0251085906136	-0.304554986084	-0.208687771047	-0.179602884167	-0.0822579651084	-0.138665820316	0.0567364747857	-0.269028089048	-0.125611501585	0.049034106361	0.225325397238	-0.24781976972	0.271783392983	0.201959423785	-0.189167743459	0.0180920225621	-0.160185409191	0.0898059561709	-0.0210152622639	-0.192525140928	-0.163455647398	-0.163760288496	0.0603557109076	-0.165299754697	-0.0228160878604	-0.160481980626	0.0736638145671	0.0793830652724	-0.215861118013	-0.0242063025484	-0.0496138980717	-0.00932443258945	0.0856678154087	-0.076912151067	0.300661439651	-0.120431312927	-0.285065492375	-0.0817182660464	-0.139336310926	-0.298573799471	0.0165873131116	0.0071808275481	-0.144035558793	-0.035940165158	-0.125132049105	0.0571867602103	-0.185465195078	-0.116102397047	-0.0220258567803	-0.252049370732	-0.122615582939	-0.269665241014	0.090218575089	-0.308491844164	-0.13293634188	-0.169515821739	-0.072211791876	0.0224904938856	-0.206236073569	-0.154310462781	-0.277131271169	0.112071672013	0.124188641115	0.0840125621649	-0.0135459357511	0.0636332534917	0.231449537934	-0.0362829412342	-0.0291730474751	-0.0299414249605	0.408371031387	-0.0380678055282	-0.155095375103	0.122061684149	-0.160109671018	0.0447535906723	-0.210963940055	0.0503147516048	-0.0572809314134	-0.168238341315	0.104442088967	-0.105298642783	-0.0845137646619	0.217598308504	-0.28152695804	0.250579193409	-0.28781460057	-0.1577650516	0.142363022722	0.0280828793203	-0.194318432996	-0.0810346976935	-0.347122798244	0.0309520072796	-0.365599607559	-0.0533192282183	0.18753319943	0.0746523809408	-0.00389529955566	0.119575609104	-0.171839756568	-0.0852370388607	-0.0814620136625	-0.185677951848	-0.0140165358555	-0.11951738905	-0.0943937449061	0.268838636445	-0.164851253562	-0.302101077845	-0.153179855398	-0.208265985293	0.029743332658	-0.173850016064	-0.0544638494202	0.0887355478558	-0.100766582293	-0.407777849013	0.0156969006708	0.00746953904925	0.278487619632	-0.169385068874	0.245578709907	0.0916126372649	-0.237214049845	0.449639400868	0.39113664687	-0.164243955991	-0.196643437722	-0.103641099855	0.177207054907	-0.127633409487	-0.176694944718	0.165762952058	-0.0966049102517	0.0435771361152	0.209924500158	-0.215334448312	0.0110521893356	-0.0402491910464	0.112714245152	0.000569791812435	-0.0879084439161	-0.31780308588	-0.130632484308	-0.175267612867	0.0662830718454	0.166555588699	0.0525643647677	-0.069229801498	-0.263708084938	0.0625686403833	-0.0903175528088	-0.323526832493	0.0814960633776	0.23289863903	-0.213474739234	-0.0622595461865	0.18376506512	0.0121025639311	-0.17433059569	-0.148049960415	-0.0606631035502	0.0292641563615	0.245862630241	-0.13527143111	0.113602126978	-0.233993296673	-0.121819472668	-0.0974605062651	0.153438388733	0.0680230718069	0.0898085529772	-0.159943577179	-0.169268052526	-0.0798770056811	-0.0350373154064	-0.178192612328	0.144820449719	-0.216481187008	0.00197194630293	-0.0102206039074	-0.040132497189	0.18828776901	-0.0306399367738	-0.12005869302	0.30354966219	-0.1826968696	-0.101484913252	-0.0857091778813	-0.147451833141	0.000200553903841	0.00551459403087	-0.0665488618973	0.0850741741755	-0.0968790890836	0.0314064806582	-0.142810970211	-0.0367170461126	-0.190411584294	0.35311511855	0.135212371329	0.187342515857	-0.010956027389	0.0336791019476	-0.202110811923	-0.00321143953377	0.157289910678	0.116551282979	0.0352330658294	-0.0192682472015	0.04155677008	-0.0704846692995	-0.194274802267	0.0723526018792	0.0689381332792	0.348546251808	-0.0219466133708	-0.0288562462105	-0.182547406978	-0.11912604914	-0.221120373983	-0.176850508268	-0.259800285761	-0.19361560688	-0.30241089146
T1	-0.126841436171	1.0	-0.228557487197	-0.488850407313	0.524617073509	-0.207374403125	-0.224653804234	-0.158967907282	-0.192568145854	-0.596036463653	0.566203996492	0.236631374003	-0.27370446061	-0.0294009610483	0.395265743723	-0.276051930623	-0.275003388086	-0.368997528638	0.20515679992	0.37273489089	-0.182929733709	-0.307515997934	-0.362739409044	0.396783282366	-0.0595631631334	0.0917874608531	0.568803303838	0.402079452165	0.578248289449	0.492534077591	0.638111748849	-0.0611418614485	0.317791053965	0.0187049961264	0.365587195788	-0.274234230045	0.206162468613	0.236196262245	-0.257527543717	-0.680152519295	0.0338998748402	0.192866909157	-0.519950957887	-0.042723005103	-0.322857871297	0.223089184989	-0.673104491828	0.140470530446	-0.0684902637998	-0.310738951055	-0.220048822807	0.242022281725	-0.187686619046	0.498322608942	-0.469303269379	0.744300802887	0.21468202828	0.517977010832	0.528400552341	0.392853907283	-0.327742196751	-0.312144254513	0.0345745388583	0.243565659425	-0.220649093716	0.384057527096	0.794205505305	0.206084846545	0.52587041851	0.506580109792	-0.326614261548	0.259520559749	0.630873703815	0.158280592764	0.0777392632053	-0.127435431133	-0.131625527004	-0.519094259648	-0.663143966746	0.00798657298462	0.233479360832	-0.491547462786	-0.339368860433	0.333210233226	0.744889807513	0.418774333563	0.0363169658388	0.159687795827	0.187720735492	-0.145448328911	0.157390560652	-0.131112404304	-0.109593920017	-0.562531252712	-0.137127137413	0.603550489882	-0.476139005162	0.169472477857	-0.0725564385714	-0.0679600336712	0.0290301446252	0.00998607539954	0.268688120402	-0.54506844513	-0.0206392614013	0.00485187703758	0.102463134542	-0.587382286589	-0.575971036252	-0.197056688418	-0.122072722945	0.125588425284	0.307702426951	0.437133576331	-0.138590207763	0.301214222121	0.109275828707	-0.227489754942	-0.0585085232818	-0.397854545065	0.47931814623	0.0869312322592	0.120177738645	-0.217775244995	-0.254980095422	-0.420876289831	-0.20762698941	0.231289571203	0.190445572036	-0.00101001793288	-0.0140761044475	0.184379624221	-0.0138738391772	-0.177897652093	0.657886227841	0.656751207579	0.183946687421	0.309698667062	0.362684542701	-0.481279736418	0.292683840425	0.535712921053	-0.356459863053	0.209138523621	0.270688438956	-0.0352653061642	-0.260250164404	0.371387023775	0.0189842870503	0.561039173152	-0.431927985086	-0.410291964667	0.380335442942	0.115809986215	0.509457823254	-0.620697644143	0.675803423704	0.204339965836	0.0541496318586	-0.0069711798727	-0.166041918227	-0.353246289244	0.06277890945	-0.154931216859	0.724170153688	-0.485753173554	-0.19405723649	-0.295157952836	0.135384428224	0.650403260553	0.242136425666	-0.0476188393963	0.539301349823	-0.593933841704	0.165395432002	0.0440652035669	-0.0114781472156	0.153164217166	-0.619249597399	0.400488346573	0.0959467245739	-0.421017607005	-0.191636835232	-0.132794680623	0.567702899412	-0.0980487483933	0.796098941646	0.54593630329	0.75485263398	0.124492127142	-0.429821821437	0.753937245529	-0.0436231513534	0.0258015626397	0.163341619801	-0.627341062849	-0.160690593662	0.135084225416	0.273709922253	-0.370374968482	-0.294530762108	0.029061719934	-0.260817673185	0.233223551125	0.421068400659	-0.157604035907	-0.414771866958	0.171727434057	0.12256392865	0.327892370482	-0.386631823678	-0.486302505982	0.160251942046	0.183175684024	0.372225373196	0.270493262963	-0.31667494384	0.427516557524	-0.150816032541	0.442221929774	-0.28776476193	-0.138230594655	-0.128170369396	0.0893112226101	0.039396025168	0.175423929665	0.47423510566	0.465135459841	-0.280077220074	-0.0330821585958	-0.527883312018	-0.0751879715282	0.0394175745087	0.728198677091	0.200515554691	0.0744727320513	0.435477334462	-0.0613389671708	-0.0816966401885	0.11443446255	-0.251782817184	0.116786793238	0.0957901801585	0.0120590924906	0.156749462963	0.189055914527	0.311796065159	0.649242363183	0.215861552962	-0.147498813284	0.323057022892	-0.107411443486	0.644257640019	-0.444008526126	-0.400624154798	-0.496532483562	-0.257737920169	0.183134141795	-0.318845120533	-0.181974616612	0.125317914927	0.721032007438	-0.321826092342	0.283539891751	0.27679199209	-0.0917552974879	0.252169687795	-0.0547176530529	-0.189342946339	-0.290513349512	0.29790428417	-0.0680493242009	-0.234031321423	-0.198269039842	0.0682146530885	0.28313095951	0.447222331491	0.0694598500473	0.169894232643	-0.304687905229	-0.318209411979	0.165065946127	0.0404900913368	0.256008648889	-0.0743849974451	0.194062122038	0.276816096159	0.165541203831	-0.244395453556	0.473939162415	0.757738944615	-0.172945058364	-0.350562521555	0.0921992381779	-0.336252162406	0.0270238169694	0.17906334784	-0.0457317107891	0.105523725437	-0.526669715779	0.766491330772	-0.103044539703	0.222305309892	-0.253863490336	0.0134771337363	0.23567537104	0.386676618753	0.210071676878	0.602859212892	-0.0433502588119	0.497480583169	-0.516760341473	0.208555521624	-0.378109805452	0.157974508194	0.0536026985343	-0.159962151172	-0.432027159305	0.293010108961	0.0113307092064	0.590323039239	0.0653707930904	0.257583473285	0.404944242592	-0.21722607658	-0.329050987263	0.221739897384	-0.43904949641	-0.353299557651	-0.307471356161	0.283424782585	0.370291615795	0.585573231757	-0.15029862015	-0.0697166872694	-0.135860934752	0.117990341649	-0.242531478288	0.789711679332	-0.261524137985	-0.353425156725	-0.345809571403	-0.394820150592	0.0177914155348	-0.384441439676	-0.432845510513	0.27205923592	-0.539851147263	0.252334031638	-0.189931744909	-0.244230210973	-0.538914219629	0.163139231808	0.668627984228	0.331365339853	0.640796651464	0.669871991356	-0.131227997621	0.37902564578
T10	-0.136480125665	-0.228557487197	1.0	-0.0882869854476	-0.27784471903	0.257423435686	0.164569930513	-0.170861639382	-0.174375733359	0.273287151034	-0.131586914558	0.227001908661	0.55781765383	-0.16428506934	0.389575149854	-0.177685759189	0.0347343450541	-0.127644791951	-0.160687899076	-0.430914660655	-0.0701813821402	-0.0753016145617	0.276944844527	0.172734127391	0.28234102291	-0.282697470753	-0.0206334278011	-0.13526884676	0.0877802974934	-0.195431946978	-0.142263330577	-0.201811072782	0.0166776227457	-0.0517145754579	-0.246320655601	-0.318904703349	-0.209710296578	-0.250953608492	0.258283121912	0.326456672634	-0.165506740535	-0.137043187657	0.246320651121	-0.176553308229	0.417551347668	-0.228847667235	0.0734712535498	-0.21876277149	0.13362751817	0.678512166942	0.0784322479014	0.0862527235316	-0.223267766114	-0.206045467125	0.648071307936	-0.301358306509	0.07874365225	-0.138789932008	-0.0337901685396	-0.426803673217	0.589462670718	0.68878537059	-0.192804723399	0.100266810062	0.0847565603017	-0.182560911159	0.0569078961812	-0.119305396912	-0.125588450231	-0.0209557272347	0.499692414535	0.28361949925	-0.317161685675	-0.143596786879	-0.364847445936	-0.00233357160203	-0.0153221874638	0.1247104294	0.438041160822	0.591775989723	-0.136971183672	0.503413439538	-0.051230835894	-0.0645788405362	-0.0760662390095	-0.383067692994	-0.29629431854	-0.264952604506	0.054368388543	-0.309450016798	-0.173581145255	0.172106787666	-0.154274693005	0.733542343627	0.20418480726	-0.364328281838	0.195562280055	-0.19185073433	0.165926681107	-0.380254507684	-0.387866364187	-0.285790807261	-0.393650365083	0.616622062275	-0.239271730802	-0.0883628576077	-0.395077603219	0.495757698477	0.16880485425	-0.202460345892	0.126869112809	0.0658416145456	-0.163666108999	-0.104018427612	-0.25303781563	-0.145788425958	-0.0528554788831	-0.213243348638	-0.232215451409	-0.06737958715	-0.174274412832	0.526463740785	-0.00503616889092	0.601978758415	0.543973295428	-0.123106960396	0.31965855846	-0.145738389626	-0.153681038636	-0.0888693149594	-0.300540485329	-0.257855740065	-0.252443853807	0.0831374990583	-0.0654328756614	-0.0962941572245	-0.363777546182	-0.201020587788	0.0482456326364	0.28519268545	0.197333064534	-0.135926208374	-0.132181398659	0.0630286523937	-0.310200387062	0.467715479641	-0.0879875735851	-0.0634761963522	-0.252060264011	-0.409761793556	0.613852049023	0.239051182022	-0.0539607792012	-0.168406181452	-0.167414402964	0.138128315708	-0.0999813009589	0.0785466454847	-0.232276242042	-0.334343799001	-0.182634349536	0.201903513097	0.622690060346	-0.182627162342	-0.106611494124	0.196716953037	-0.244947630841	0.24828752939	-0.0537501146758	0.105623531885	0.144207026213	-0.323409963794	-0.53353769774	0.353255620294	-0.362532564657	-0.184161875307	-0.298078917648	-0.141216033058	0.30518632163	-0.281357317321	-0.131399665675	-0.0643385823542	-0.147320743033	-0.126737833654	-0.162731895761	0.055627839711	-0.314392455801	-0.130120190002	-0.278728127805	-0.363842558654	0.363563884639	-0.443828148923	0.310945321121	0.318020160443	0.43868740742	0.112668458532	-0.319548746143	0.0918164771126	0.370071161103	0.0391954165548	-0.0877101498533	-0.236058951942	-0.208684582756	-0.202339914373	-0.234847478875	-0.34316350953	-0.0552443087337	-0.267722678535	-0.0284268441582	0.153134181225	0.00804588731986	-0.0268243875609	-0.224282412736	-0.113359193614	-0.086935533537	0.163632273575	0.0288810587216	-0.252367614261	0.228307069537	0.203138619571	0.284085301126	0.102635226842	0.0790199340074	-0.267144263839	-0.408806063595	0.169482396009	0.211086877017	0.237686958069	-0.0822019442334	-0.102268334123	0.114707740215	0.111701554196	-0.165048599832	-0.290688162861	0.166273099029	-0.149239472728	-0.611313287493	-0.0503314460908	-0.104245416511	-0.320596261514	-0.0635524050776	-0.212504134878	-0.182611989718	-0.157845800789	-0.0907521480725	-0.321894353391	0.32267407915	-0.026722732607	0.138701259475	-0.0393452350539	0.0279686199717	-0.035189517028	-0.027738244145	0.520696136975	0.17406699787	0.555657710519	0.0101018814186	-0.494365379462	-0.21702239569	-0.223018915186	-0.210859902029	-0.12251974458	0.18726887723	0.239550259317	-0.0313757250912	0.167008876136	-0.0760410708471	-0.205194094304	-0.412684260938	-0.183475463025	-0.234276410036	-0.225261435346	0.315013693447	-0.0210949036824	-0.195368717153	-0.194042510471	-0.567234852602	-0.169913275819	-0.186150375374	-0.194953981541	-0.183708667707	-0.10821824742	-0.315792835284	0.0302752728021	-0.238357468828	-0.194824796447	0.286444084494	0.109994815978	-0.153790068317	-0.313831555579	0.107637318924	0.319001239203	-0.0182445887622	-0.267922879572	0.158482627089	-0.0985823590001	-0.143254563476	-0.0723106380705	-0.237867283753	-0.084113066003	-0.450700070237	-0.313794943715	-0.0696597057023	-0.196546725333	0.158256728465	-0.22331621021	-0.115785668693	0.084563246773	0.074222954084	-0.279841110501	-0.0767396932103	-0.151724075742	-0.413641572312	-0.183532291381	-0.202501329805	0.064988399693	0.257502081183	-0.109615986519	-0.121893129804	-0.231872469682	-0.381541075021	-0.287162206507	-0.318576095172	-0.276247137402	-0.401126101548	0.279833487804	-0.234431943947	0.478320064865	0.458456789566	-0.0245110247779	-0.115452958186	-0.24826343613	-0.318784789912	-0.0508194292315	-0.315396949629	0.51307114447	0.379890685023	-0.121543152952	-0.271855434762	0.196348383244	-0.136831589102	-0.0986385073018	0.359598738893	0.135216814149	-0.0547007084906	-0.113921909381	0.224154202402	0.0959235050446	-0.419690181798	-0.00328131414921	-0.361586894228	-0.0700203926146	-0.24605741918	-0.0436069688081	-0.40311216024	-0.135185756693	-0.131538352303	0.0596493929596	-0.481834997203
T100	0.0826577369884	-0.488850407313	-0.0882869854476	1.0	-0.326684440329	0.135167178157	0.142666700272	-0.37276081455	0.230642422664	0.374524088429	-0.588813691365	-0.699405636146	-0.00529773818972	-0.329659308117	-0.662242773684	0.181083690914	0.140014689567	0.844276501334	-0.580896912261	-0.538131335383	0.558639762303	0.0207912538012	-0.0874622611914	-0.449990804241	-0.435984688445	0.279253568998	-0.71896779539	-0.639610116882	-0.498251745677	-0.67671222481	-0.625189178419	-0.555855800947	0.163442474067	-0.264888098416	-0.479783846861	0.421689551428	-0.648781478801	-0.139083304225	0.130276081234	0.685441423377	-0.135005168446	-0.604670073099	0.771347656413	-0.410523245276	-0.091695016043	-0.535071674333	0.719354580446	-0.53436748389	0.322293092355	-0.0856521552304	0.270686808574	-0.656029537101	0.521889209723	-0.153111847158	0.417309127084	-0.488126695235	-0.53205628729	-0.590719172192	-0.711677891031	-0.40427781639	0.0458409192162	0.199406226197	0.383693188773	-0.59982747406	0.305037733111	-0.57653250888	-0.674141360726	-0.398324734248	-0.0633713089406	-0.668271158773	0.0934524732699	-0.612327997556	-0.242991283568	-0.464994639833	-0.305644419929	-0.45833599124	-0.207443084449	0.837814809994	0.56612819387	-0.0202957307216	-0.486304935253	0.0953806211754	0.129454370877	-0.391552227032	-0.490457510278	-0.0263453691195	-0.305762486084	-0.315065400861	-0.571424308498	-0.14353068623	-0.64778622168	-0.365286106727	0.298877231901	0.22538499677	-0.439467028091	-0.455202200723	0.813815675141	-0.406698468395	-0.0714794600354	-0.200596076317	0.124289371184	0.0790563887506	-0.484157086215	0.239499625847	-0.329426313637	-0.319375650364	-0.164824955375	0.504484561402	0.878681804393	0.313048305302	-0.513225585042	-0.224215780739	-0.615212525498	-0.719722448381	-0.201310644738	-0.600318262226	-0.364885515523	0.68145374747	0.342380511379	0.894458907129	-0.568699351388	0.0673438597508	-0.516842880561	0.00707386535796	0.0437979153662	0.412225132868	-0.286873612271	-0.596416654266	-0.667090279402	-0.626306238257	-0.250787539616	-0.610632842995	-0.00190725271689	-0.0786163438409	-0.744874782148	-0.644193903952	-0.374739050339	-0.743763810582	-0.62644693008	0.292146729067	-0.647870272408	-0.664862671799	0.814332887202	-0.729213363852	-0.586603659497	-0.195935135455	0.436118375466	-0.491066216783	-0.279451434771	-0.536618245118	0.417509075523	0.144154612118	-0.647458838275	-0.415617424425	-0.058072312712	0.716283541449	-0.474332709862	-0.396577881885	-0.409063426276	-0.495275581681	0.331184451231	0.34422829833	-0.0243782102958	-0.0916345602921	-0.610400226897	0.82654062243	0.0685608862796	0.460648822373	-0.460402561103	-0.670188921236	-0.444450123667	0.0919386150647	-0.396462066749	0.473561597311	-0.374867693576	-0.373342635792	-0.299933330879	-0.5942859456	0.723433262042	-0.565844268925	-0.599889635873	0.871290705889	-0.0231944265408	0.217306004719	-0.619865308588	-0.0928380521587	-0.573166084626	-0.750107026199	-0.665333320045	0.0330228087667	-0.115359010857	-0.390498169006	-0.497969530076	0.0478301207741	-0.461112809802	0.840341887201	0.48718083892	-0.211088713825	-0.393339948316	0.169089050485	0.0410166563082	-0.415696028722	0.868845548985	-0.445860986739	-0.523239282391	0.206399361201	0.857004352573	-0.26711300997	0.18943740596	-0.683037367651	0.324439427409	0.512233404099	-0.319469849831	-0.479102976992	-0.784830460904	-0.353782662965	0.402603419772	-0.575491408828	0.0740092190171	-0.159092610991	0.395626293075	0.287132156376	-0.00281374984549	-0.540294617683	-0.403158488573	-0.476805238221	-0.629341885264	-0.419401715515	0.0466990190707	0.133180760363	0.724247642232	-0.314893637938	-0.209853644644	-0.671311216885	-0.64433346391	-0.556386582265	-0.414017760788	-0.307518146766	0.353279066757	-0.496693815511	0.483974393013	-0.581387654624	-0.272159987688	-0.424894007597	-0.175351122852	-0.475118146339	-0.6483461564	-0.278500160724	-0.43656229148	-0.0297820818287	-0.540186930945	0.206046705822	-0.580646950106	0.160986556714	0.509590066236	0.115995804236	0.653907394028	-0.188707112968	0.407721214109	0.0446429910262	-0.316718064078	-0.619907524826	-0.127619298017	-0.481304487655	-0.547065846791	-0.296568553605	-0.496235562866	0.736636480161	0.665463103445	0.281377788556	-0.617934927912	-0.129429499636	-0.381496583658	-0.258418176711	-0.220952097121	-0.442353866468	-0.23800486064	-0.477241154528	-0.335594985523	-0.31007717794	0.225933597609	-0.497614487357	0.104529719423	-0.22661191727	-0.16408018079	-0.469847502476	-0.297263486882	-0.178776937353	0.0379374762264	-0.621517918791	-0.648810241126	-0.00981150082796	0.839927613139	-0.568371791914	0.706388725006	0.0955996155222	-0.539023752527	0.278027928495	-0.464328200156	0.658439515624	-0.421851248734	0.31616887173	-0.611696067771	-0.122523205173	-0.593499526461	-0.273521109916	-0.477402423517	-0.23255595821	-0.764391690727	-0.301297112829	-0.886195492617	0.342798187562	-0.0811715760176	0.885193412036	-0.589610463299	-0.545751061502	-0.33339415484	0.480039655327	-0.579445897556	-0.0908838863208	-0.470196185296	-0.562411780402	-0.61857407501	-0.348097485186	0.207426920982	-0.287364886294	-0.225764209429	0.23360741336	0.192427360505	0.297796949892	-0.656237545673	-0.642215171759	-0.669316346034	0.0522511829175	0.0918621147711	0.0539134028556	-0.277771155672	0.0152847177299	-0.677922820515	0.234050859581	0.538787857326	0.245806050721	0.288077558638	-0.32723630328	0.886518642161	0.332612796642	-0.437335939596	0.274111616806	-0.0486359799702	0.283219257919	-0.0914908318753	0.713634023128	-0.611548291257	-0.31255516652	-0.541377617257	-0.0315215718837	-0.081121661459	-0.100491729525	-0.078662471902
