	Node1	Node2
2409	PF00005	COG4152
2410	COG1668	PF00005
2411	COG1668	COG4152
2412	COG4152	PF00005
2413	COG4152	COG1668
2414	PF00359	PF02378
2415	PF00359	COG4668
2416	PF02378	PF00359
2417	PF02378	COG4668
2418	COG4668	PF00359
2419	COG4668	PF02378
2420	PF00005	PF01297
2421	PF00005	COG0803
2422	PF00005	COG1121
2423	PF01297	PF00005
2424	PF01297	COG0803
2425	PF01297	COG1121
2426	COG0803	PF00005
2427	COG0803	PF01297
2428	COG0803	COG1121
2429	COG1121	PF00005
2430	COG1121	PF01297
2431	COG1121	COG0803
2432	PF00528	COG1175
2433	PF00528	COG1653
2434	PF00528	PF01547
2435	COG1175	PF00528
2436	COG1175	COG1653
2437	COG1175	PF01547
2438	COG1653	PF00528
2439	COG1653	COG1175
2440	COG1653	PF01547
2441	PF01547	PF00528
2442	PF01547	COG1175
2443	PF01547	COG1653
2444	COG0577	PF00005
2445	COG0577	PF02687
2446	COG0577	COG1136
2447	PF00005	COG0577
2448	PF00005	PF02687
2449	PF00005	COG1136
2450	PF02687	COG0577
2451	PF02687	PF00005
2452	PF02687	COG1136
2453	COG1136	COG0577
2454	COG1136	PF00005
2455	COG1136	PF02687
2456	TIGR00974	COG0581
2457	TIGR00974	COG1117
2458	TIGR00974	PF00528
2459	TIGR00974	PF00005
2460	TIGR00974	TIGR00972
2461	COG0581	TIGR00974
2462	COG0581	COG1117
2463	COG0581	PF00528
2464	COG0581	PF00005
2465	COG0581	TIGR00972
2466	COG1117	TIGR00974
2467	COG1117	COG0581
2468	COG1117	PF00528
2469	COG1117	PF00005
2470	COG1117	TIGR00972
2471	PF00528	TIGR00974
2472	PF00528	COG0581
2473	PF00528	COG1117
2474	PF00528	PF00005
2475	PF00528	TIGR00972
2476	PF00005	TIGR00974
2477	PF00005	COG0581
2478	PF00005	COG1117
2479	PF00005	PF00528
2480	PF00005	TIGR00972
2481	TIGR00972	TIGR00974
2482	TIGR00972	COG0581
2483	TIGR00972	COG1117
2484	TIGR00972	PF00528
2485	TIGR00972	PF00005
2486	PF00005	COG1108
2487	PF00005	COG1121
2488	PF00005	PF00950
2489	COG1108	PF00005
2490	COG1108	COG1121
2491	COG1108	PF00950
2492	COG1121	PF00005
2493	COG1121	COG1108
2494	COG1121	PF00950
2495	PF00950	PF00005
2496	PF00950	COG1108
2497	PF00950	COG1121
2498	COG1879	COG1172
2499	COG1879	PF02653
2500	COG1172	COG1879
2501	COG1172	PF02653
2502	PF02653	COG1879
2503	PF02653	COG1172
2504	PF01032	COG0609
2505	COG0609	PF01032
2506	PF00528	TIGR01726
2507	PF00528	COG0834
2508	PF00528	COG0765
2509	TIGR01726	PF00528
2510	TIGR01726	COG0834
2511	TIGR01726	COG0765
2512	COG0834	PF00528
2513	COG0834	TIGR01726
2514	COG0834	COG0765
2515	COG0765	PF00528
2516	COG0765	TIGR01726
2517	COG0765	COG0834
2518	PF08352	PF00496
2519	PF08352	COG4166
2520	PF08352	COG0444
2521	PF08352	PF00005
2522	PF08352	TIGR01727
2523	PF00496	PF08352
2524	PF00496	COG4166
2525	PF00496	COG0444
2526	PF00496	PF00005
2527	PF00496	TIGR01727
2528	COG4166	PF08352
2529	COG4166	PF00496
2530	COG4166	COG0444
2531	COG4166	PF00005
2532	COG4166	TIGR01727
2533	COG0444	PF08352
2534	COG0444	PF00496
2535	COG0444	COG4166
2536	COG0444	PF00005
2537	COG0444	TIGR01727
2538	PF00005	PF08352
2539	PF00005	PF00496
2540	PF00005	COG4166
2541	PF00005	COG0444
2542	PF00005	TIGR01727
2543	TIGR01727	PF08352
2544	TIGR01727	PF00496
2545	TIGR01727	COG4166
2546	TIGR01727	COG0444
2547	TIGR01727	PF00005
2548	PF01032	COG0609
2549	PF01032	PF00005
2550	PF01032	COG1120
2551	COG0609	PF01032
2552	COG0609	PF00005
2553	COG0609	COG1120
2554	PF00005	PF01032
2555	PF00005	COG0609
2556	PF00005	COG1120
2557	COG1120	PF01032
2558	COG1120	COG0609
2559	COG1120	PF00005
2560	PF00005	COG4473
2561	PF00005	PF05975
2562	PF00005	COG1131
2563	COG4473	PF00005
2564	COG4473	PF05975
2565	COG4473	COG1131
2566	PF05975	PF00005
2567	PF05975	COG4473
2568	PF05975	COG1131
2569	COG1131	PF00005
2570	COG1131	COG4473
2571	COG1131	PF05975
2572	PF00005	PF02361
2573	PF00005	COG1122
2574	PF02361	PF00005
2575	PF02361	COG1122
2576	COG1122	PF00005
2577	COG1122	PF02361
2578	PF00005	PF02361
2579	PF00005	COG0619
2580	PF00005	TIGR04520
2581	PF00005	COG1122
2582	PF02361	PF00005
2583	PF02361	COG0619
2584	PF02361	TIGR04520
2585	PF02361	COG1122
2586	COG0619	PF00005
2587	COG0619	PF02361
2588	COG0619	TIGR04520
2589	COG0619	COG1122
2590	TIGR04520	PF00005
2591	TIGR04520	PF02361
2592	TIGR04520	COG0619
2593	TIGR04520	COG1122
2594	COG1122	PF00005
2595	COG1122	PF02361
2596	COG1122	COG0619
2597	COG1122	TIGR04520
2598	PF00528	PF00005
2599	PF00528	TIGR01186
2600	PF00528	COG4175
2601	PF00528	COG4176
2602	PF00005	PF00528
2603	PF00005	TIGR01186
2604	PF00005	COG4175
2605	PF00005	COG4176
2606	TIGR01186	PF00528
2607	TIGR01186	PF00005
2608	TIGR01186	COG4175
2609	TIGR01186	COG4176
2610	COG4175	PF00528
2611	COG4175	PF00005
2612	COG4175	TIGR01186
2613	COG4175	COG4176
2614	COG4176	PF00528
2615	COG4176	PF00005
2616	COG4176	TIGR01186
2617	COG4176	COG4175
2618	PF02653	COG4603
2619	PF02653	COG1079
2620	COG4603	PF02653
2621	COG4603	COG1079
2622	COG1079	PF02653
2623	COG1079	COG4603
2624	PF00437	COG1459
2625	PF00437	PF00482
2626	PF00437	COG2804
2627	COG1459	PF00437
2628	COG1459	PF00482
2629	COG1459	COG2804
2630	PF00482	PF00437
2631	PF00482	COG1459
2632	PF00482	COG2804
2633	COG2804	PF00437
2634	COG2804	COG1459
2635	COG2804	PF00482
2636	PF00005	TIGR04520
2637	PF00005	TIGR04521
2638	TIGR04520	PF00005
2639	TIGR04520	TIGR04521
2640	TIGR04521	PF00005
2641	TIGR04521	TIGR04520
2642	TIGR01497	PF03814
2643	TIGR01497	TIGR00680
2644	PF03814	TIGR01497
2645	PF03814	TIGR00680
2646	TIGR00680	TIGR01497
2647	TIGR00680	PF03814
2648	PF00005	PF05025
2649	PF05025	PF00005
2650	PF00005	TIGR04520
2651	PF00005	TIGR04521
2652	TIGR04520	PF00005
2653	TIGR04520	TIGR04521
2654	TIGR04521	PF00005
2655	TIGR04521	TIGR04520
2656	TIGR01497	PF03814
2657	TIGR01497	TIGR00680
2658	PF03814	TIGR01497
2659	PF03814	TIGR00680
2660	TIGR00680	TIGR01497
2661	TIGR00680	PF03814
2662	TIGR01497	PF02669
2663	TIGR01497	TIGR00681
2664	PF02669	TIGR01497
2665	PF02669	TIGR00681
2666	TIGR00681	TIGR01497
2667	TIGR00681	PF02669
2668	PF00005	PF12558
2669	PF00005	PF07155
2670	PF12558	PF00005
2671	PF12558	PF07155
2672	PF07155	PF00005
2673	PF07155	PF12558
2674	COG2156	COG2216
2675	COG2156	TIGR00681
2676	COG2156	PF02669
2677	COG2156	TIGR01497
2678	COG2216	COG2156
2679	COG2216	TIGR00681
2680	COG2216	PF02669
2681	COG2216	TIGR01497
2682	TIGR00681	COG2156
2683	TIGR00681	COG2216
2684	TIGR00681	PF02669
2685	TIGR00681	TIGR01497
2686	PF02669	COG2156
2687	PF02669	COG2216
2688	PF02669	TIGR00681
2689	PF02669	TIGR01497
2690	TIGR01497	COG2156
2691	TIGR01497	COG2216
2692	TIGR01497	TIGR00681
2693	TIGR01497	PF02669
2694	TIGR01497	COG2216
2695	TIGR01497	PF03814
2696	TIGR01497	TIGR00680
2697	TIGR01497	COG2060
2698	COG2216	TIGR01497
2699	COG2216	PF03814
2700	COG2216	TIGR00680
2701	COG2216	COG2060
2702	PF03814	TIGR01497
2703	PF03814	COG2216
2704	PF03814	TIGR00680
2705	PF03814	COG2060
2706	TIGR00680	TIGR01497
2707	TIGR00680	COG2216
2708	TIGR00680	PF03814
2709	TIGR00680	COG2060
2710	COG2060	TIGR01497
2711	COG2060	COG2216
2712	COG2060	PF03814
2713	COG2060	TIGR00680
2714	COG2948	COG0630
2715	COG2948	PF00437
2716	COG0630	COG2948
2717	COG0630	PF00437
2718	PF00437	COG2948
2719	PF00437	COG0630
2720	COG3704	COG3736
2721	COG3736	COG3704
2722	COG3504	COG3736
2723	COG3736	COG3504
2724	COG2948	COG3736
2725	COG3736	COG2948
2726	COG2948	COG3504
2727	COG3504	COG2948
2728	COG3451	COG3702
2729	COG3451	PF05101
2730	COG3451	TIGR00929
2731	COG3451	PF03135
2732	COG3702	COG3451
2733	COG3702	PF05101
2734	COG3702	TIGR00929
2735	COG3702	PF03135
2736	PF05101	COG3451
2737	PF05101	COG3702
2738	PF05101	TIGR00929
2739	PF05101	PF03135
2740	TIGR00929	COG3451
2741	TIGR00929	COG3702
2742	TIGR00929	PF05101
2743	TIGR00929	PF03135
2744	PF03135	COG3451
2745	PF03135	COG3702
2746	PF03135	PF05101
2747	PF03135	TIGR00929
2748	COG3451	COG3702
2749	COG3451	PF05101
2750	COG3451	TIGR00929
2751	COG3451	PF03135
2752	COG3702	COG3451
2753	COG3702	PF05101
2754	COG3702	TIGR00929
2755	COG3702	PF03135
2756	PF05101	COG3451
2757	PF05101	COG3702
2758	PF05101	TIGR00929
2759	PF05101	PF03135
2760	TIGR00929	COG3451
2761	TIGR00929	COG3702
2762	TIGR00929	PF05101
2763	TIGR00929	PF03135
2764	PF03135	COG3451
2765	PF03135	COG3702
2766	PF03135	PF05101
2767	PF03135	TIGR00929
2768	COG2948	COG3504
2769	COG3504	COG2948
2770	COG2948	COG3736
2771	COG3736	COG2948
2772	COG3504	COG3736
2773	COG3736	COG3504
2774	COG2948	COG0630
2775	COG2948	PF00437
2776	COG0630	COG2948
2777	COG0630	PF00437
2778	PF00437	COG2948
2779	PF00437	COG0630
2780	COG3704	COG3736
2781	COG3736	COG3704
2782	COG2948	COG3736
2783	COG3736	COG2948
2784	COG2948	COG0630
2785	COG2948	PF00437
2786	COG0630	COG2948
2787	COG0630	PF00437
2788	PF00437	COG2948
2789	PF00437	COG0630
2790	COG2948	COG3504
2791	COG3504	COG2948
2792	COG3504	COG3736
2793	COG3736	COG3504
2794	PF05101	TIGR00929
2795	PF05101	PF03135
2796	TIGR00929	PF05101
2797	TIGR00929	PF03135
2798	PF03135	PF05101
2799	PF03135	TIGR00929
2800	COG2948	COG3504
2801	COG3504	COG2948
2802	PF02321	TIGR01843
2803	TIGR01843	PF02321
2804	COG3451	COG3702
2805	COG3451	PF05101
2806	COG3451	TIGR00929
2807	COG3451	PF03135
2808	COG3702	COG3451
2809	COG3702	PF05101
2810	COG3702	TIGR00929
2811	COG3702	PF03135
2812	PF05101	COG3451
2813	PF05101	COG3702
2814	PF05101	TIGR00929
2815	PF05101	PF03135
2816	TIGR00929	COG3451
2817	TIGR00929	COG3702
2818	TIGR00929	PF05101
2819	TIGR00929	PF03135
2820	PF03135	COG3451
2821	PF03135	COG3702
2822	PF03135	PF05101
2823	PF03135	TIGR00929
2824	COG2948	COG0630
2825	COG2948	PF00437
2826	COG0630	COG2948
2827	COG0630	PF00437
2828	PF00437	COG2948
2829	PF00437	COG0630
2830	COG2948	COG3736
2831	COG3736	COG2948
2832	PF00005	PF00664
2833	PF00005	TIGR01846
2834	PF00005	COG2274
2835	PF00005	TIGR01843
2836	PF00664	PF00005
2837	PF00664	TIGR01846
2838	PF00664	COG2274
2839	PF00664	TIGR01843
2840	TIGR01846	PF00005
2841	TIGR01846	PF00664
2842	TIGR01846	COG2274
2843	TIGR01846	TIGR01843
2844	COG2274	PF00005
2845	COG2274	PF00664
2846	COG2274	TIGR01846
2847	COG2274	TIGR01843
2848	TIGR01843	PF00005
2849	TIGR01843	PF00664
2850	TIGR01843	TIGR01846
2851	TIGR01843	COG2274
2852	COG3504	COG3736
2853	COG3736	COG3504
2854	PF00358	TIGR01417
2855	TIGR01417	PF00358
2856	PF02355	TIGR01129
2857	PF02355	TIGR00966
2858	PF02355	TIGR00916
2859	TIGR01129	PF02355
2860	TIGR01129	TIGR00966
2861	TIGR01129	TIGR00916
2862	TIGR00966	PF02355
2863	TIGR00966	TIGR01129
2864	TIGR00966	TIGR00916
2865	TIGR00916	PF02355
2866	TIGR00916	TIGR01129
2867	TIGR00916	TIGR00966
2868	COG1157	TIGR03498
2869	COG1157	COG1317
2870	TIGR03498	COG1157
2871	TIGR03498	COG1317
2872	COG1317	COG1157
2873	COG1317	TIGR03498
2874	COG4133	PF00005
2875	COG4133	TIGR01190
2876	COG4133	TIGR01189
2877	COG4133	COG2386
2878	PF00005	COG4133
2879	PF00005	TIGR01190
2880	PF00005	TIGR01189
2881	PF00005	COG2386
2882	TIGR01190	COG4133
2883	TIGR01190	PF00005
2884	TIGR01190	TIGR01189
2885	TIGR01190	COG2386
2886	TIGR01189	COG4133
2887	TIGR01189	PF00005
2888	TIGR01189	TIGR01190
2889	TIGR01189	COG2386
2890	COG2386	COG4133
2891	COG2386	PF00005
2892	COG2386	TIGR01190
2893	COG2386	TIGR01189
2894	TIGR01625	TIGR03802
2895	TIGR01625	PF06826
2896	TIGR01625	COG2985
2897	TIGR03802	TIGR01625
2898	TIGR03802	PF06826
2899	TIGR03802	COG2985
2900	PF06826	TIGR01625
2901	PF06826	TIGR03802
2902	PF06826	COG2985
2903	COG2985	TIGR01625
2904	COG2985	TIGR03802
2905	COG2985	PF06826
2906	COG0842	TIGR01291
2907	COG0842	COG1131
2908	COG0842	PF00005
2909	COG0842	PF01061
2910	COG0842	TIGR01288
2911	TIGR01291	COG0842
2912	TIGR01291	COG1131
2913	TIGR01291	PF00005
2914	TIGR01291	PF01061
2915	TIGR01291	TIGR01288
2916	COG1131	COG0842
2917	COG1131	TIGR01291
2918	COG1131	PF00005
2919	COG1131	PF01061
2920	COG1131	TIGR01288
2921	PF00005	COG0842
2922	PF00005	TIGR01291
2923	PF00005	COG1131
2924	PF00005	PF01061
2925	PF00005	TIGR01288
2926	PF01061	COG0842
2927	PF01061	TIGR01291
2928	PF01061	COG1131
2929	PF01061	PF00005
2930	PF01061	TIGR01288
2931	TIGR01288	COG0842
2932	TIGR01288	TIGR01291
2933	TIGR01288	COG1131
2934	TIGR01288	PF00005
2935	TIGR01288	PF01061
2936	TIGR01190	TIGR01191
2937	TIGR01190	COG2386
2938	TIGR01190	COG0755
2939	TIGR01191	TIGR01190
2940	TIGR01191	COG2386
2941	TIGR01191	COG0755
2942	COG2386	TIGR01190
2943	COG2386	TIGR01191
2944	COG2386	COG0755
2945	COG0755	TIGR01190
2946	COG0755	TIGR01191
2947	COG0755	COG2386
2948	TIGR02770	PF00005
2949	TIGR02770	TIGR02769
2950	PF00005	TIGR02770
2951	PF00005	TIGR02769
2952	TIGR02769	TIGR02770
2953	TIGR02769	PF00005
2954	PF00528	PF00005
2955	PF00005	PF00528
2956	PF00528	PF01547
2957	PF01547	PF00528
2958	PF07996	TIGR00929
2959	PF07996	PF03135
2960	TIGR00929	PF07996
2961	TIGR00929	PF03135
2962	PF03135	PF07996
2963	PF03135	TIGR00929
2964	PF00528	PF00005
2965	PF00528	TIGR01277
2966	PF00528	TIGR01253
2967	PF00005	PF00528
2968	PF00005	TIGR01277
2969	PF00005	TIGR01253
2970	TIGR01277	PF00528
2971	TIGR01277	PF00005
2972	TIGR01277	TIGR01253
2973	TIGR01253	PF00528
2974	TIGR01253	PF00005
2975	TIGR01253	TIGR01277
2976	PF00528	PF00005
2977	PF00528	PF08352
2978	PF00528	TIGR01727
2979	PF00005	PF00528
2980	PF00005	PF08352
2981	PF00005	TIGR01727
2982	PF08352	PF00528
2983	PF08352	PF00005
2984	PF08352	TIGR01727
2985	TIGR01727	PF00528
2986	TIGR01727	PF00005
2987	TIGR01727	PF08352
2988	PF00528	PF00005
2989	PF00528	PF08352
2990	PF00528	PF12911
2991	PF00528	TIGR01727
2992	PF00005	PF00528
2993	PF00005	PF08352
2994	PF00005	PF12911
2995	PF00005	TIGR01727
2996	PF08352	PF00528
2997	PF08352	PF00005
2998	PF08352	PF12911
2999	PF08352	TIGR01727
3000	PF12911	PF00528
3001	PF12911	PF00005
3002	PF12911	PF08352
3003	PF12911	TIGR01727
3004	TIGR01727	PF00528
3005	TIGR01727	PF00005
3006	TIGR01727	PF08352
3007	TIGR01727	PF12911
3008	PF05101	TIGR00929
3009	PF05101	PF03135
3010	TIGR00929	PF05101
3011	TIGR00929	PF03135
3012	PF03135	PF05101
3013	PF03135	TIGR00929
3014	PF00528	PF00005
3015	PF00528	PF08352
3016	PF00528	PF12911
3017	PF00528	TIGR01727
3018	PF00005	PF00528
3019	PF00005	PF08352
3020	PF00005	PF12911
3021	PF00005	TIGR01727
3022	PF08352	PF00528
3023	PF08352	PF00005
3024	PF08352	PF12911
3025	PF08352	TIGR01727
3026	PF12911	PF00528
3027	PF12911	PF00005
3028	PF12911	PF08352
3029	PF12911	TIGR01727
3030	TIGR01727	PF00528
3031	TIGR01727	PF00005
3032	TIGR01727	PF08352
3033	TIGR01727	PF12911
3034	PF00528	PF00005
3035	PF00005	PF00528
3036	PF00528	TIGR01728
3037	TIGR01728	PF00528
3038	PF00005	PF08352
3039	PF00005	TIGR01727
3040	PF08352	PF00005
3041	PF08352	TIGR01727
3042	TIGR01727	PF00005
3043	TIGR01727	PF08352
3044	PF00005	TIGR01728
3045	TIGR01728	PF00005
3046	PF00528	TIGR01253
3047	PF00528	TIGR01254
3048	PF00528	PF01547
3049	PF00528	TIGR01276
3050	TIGR01253	PF00528
3051	TIGR01253	TIGR01254
3052	TIGR01253	PF01547
3053	TIGR01253	TIGR01276
3054	TIGR01254	PF00528
3055	TIGR01254	TIGR01253
3056	TIGR01254	PF01547
3057	TIGR01254	TIGR01276
3058	PF01547	PF00528
3059	PF01547	TIGR01253
3060	PF01547	TIGR01254
3061	PF01547	TIGR01276
3062	TIGR01276	PF00528
3063	TIGR01276	TIGR01253
3064	TIGR01276	TIGR01254
3065	TIGR01276	PF01547
3066	PF00528	PF12911
3067	PF12911	PF00528
3068	PF00528	PF00005
3069	PF00528	PF08352
3070	PF00528	PF12911
3071	PF00528	TIGR01727
3072	PF00005	PF00528
3073	PF00005	PF08352
3074	PF00005	PF12911
3075	PF00005	TIGR01727
3076	PF08352	PF00528
3077	PF08352	PF00005
3078	PF08352	PF12911
3079	PF08352	TIGR01727
3080	PF12911	PF00528
3081	PF12911	PF00005
3082	PF12911	PF08352
3083	PF12911	TIGR01727
3084	TIGR01727	PF00528
3085	TIGR01727	PF00005
3086	TIGR01727	PF08352
3087	TIGR01727	PF12911
3088	PF00005	PF08352
3089	PF00005	TIGR01727
3090	PF08352	PF00005
3091	PF08352	TIGR01727
3092	TIGR01727	PF00005
3093	TIGR01727	PF08352
3094	PF00528	PF00005
3095	PF00005	PF00528
3096	PF00528	PF00005
3097	PF00528	PF08352
3098	PF00528	TIGR01727
3099	PF00005	PF00528
3100	PF00005	PF08352
3101	PF00005	TIGR01727
3102	PF08352	PF00528
3103	PF08352	PF00005
3104	PF08352	TIGR01727
3105	TIGR01727	PF00528
3106	TIGR01727	PF00005
3107	TIGR01727	PF08352
3108	PF00528	PF00005
3109	PF00005	PF00528
3110	PF00005	PF08352
3111	PF00005	TIGR01727
3112	PF08352	PF00005
3113	PF08352	TIGR01727
3114	TIGR01727	PF00005
3115	TIGR01727	PF08352
3116	PF07996	TIGR00929
3117	PF07996	PF03135
3118	TIGR00929	PF07996
3119	TIGR00929	PF03135
3120	PF03135	PF07996
3121	PF03135	TIGR00929
3122	PF00528	PF00005
3123	PF00528	PF08352
3124	PF00528	PF12911
3125	PF00528	TIGR01727
3126	PF00005	PF00528
3127	PF00005	PF08352
3128	PF00005	PF12911
3129	PF00005	TIGR01727
3130	PF08352	PF00528
3131	PF08352	PF00005
3132	PF08352	PF12911
3133	PF08352	TIGR01727
3134	PF12911	PF00528
3135	PF12911	PF00005
3136	PF12911	PF08352
3137	PF12911	TIGR01727
3138	TIGR01727	PF00528
3139	TIGR01727	PF00005
3140	TIGR01727	PF08352
3141	TIGR01727	PF12911
3142	PF00528	PF00005
3143	PF00528	TIGR01277
3144	PF00528	TIGR01253
3145	PF00005	PF00528
3146	PF00005	TIGR01277
3147	PF00005	TIGR01253
3148	TIGR01277	PF00528
3149	TIGR01277	PF00005
3150	TIGR01277	TIGR01253
3151	TIGR01253	PF00528
3152	TIGR01253	PF00005
3153	TIGR01253	TIGR01277
3154	PF00528	PF00005
3155	PF00005	PF00528
3156	PF05101	TIGR00929
3157	PF05101	PF03135
3158	TIGR00929	PF05101
3159	TIGR00929	PF03135
3160	PF03135	PF05101
3161	PF03135	TIGR00929
3162	PF00528	PF00005
3163	PF00528	PF08352
3164	PF00528	PF12911
3165	PF00528	TIGR01727
3166	PF00005	PF00528
3167	PF00005	PF08352
3168	PF00005	PF12911
3169	PF00005	TIGR01727
3170	PF08352	PF00528
3171	PF08352	PF00005
3172	PF08352	PF12911
3173	PF08352	TIGR01727
3174	PF12911	PF00528
3175	PF12911	PF00005
3176	PF12911	PF08352
3177	PF12911	TIGR01727
3178	TIGR01727	PF00528
3179	TIGR01727	PF00005
3180	TIGR01727	PF08352
3181	TIGR01727	PF12911
3182	PF00528	PF12911
3183	PF12911	PF00528
3184	PF00528	TIGR01728
3185	TIGR01728	PF00528
3186	TIGR02770	PF00005
3187	TIGR02770	TIGR02769
3188	PF00005	TIGR02770
3189	PF00005	TIGR02769
3190	TIGR02769	TIGR02770
3191	TIGR02769	PF00005
3192	PF00005	PF08352
3193	PF00005	TIGR01727
3194	PF08352	PF00005
3195	PF08352	TIGR01727
3196	TIGR01727	PF00005
3197	TIGR01727	PF08352
3198	PF00528	PF00496
3199	PF00496	PF00528
3200	PF00528	PF00005
3201	PF00528	PF08352
3202	PF00528	PF12911
3203	PF00528	TIGR01727
3204	PF00005	PF00528
3205	PF00005	PF08352
3206	PF00005	PF12911
3207	PF00005	TIGR01727
3208	PF08352	PF00528
3209	PF08352	PF00005
3210	PF08352	PF12911
3211	PF08352	TIGR01727
3212	PF12911	PF00528
3213	PF12911	PF00005
3214	PF12911	PF08352
3215	PF12911	TIGR01727
3216	TIGR01727	PF00528
3217	TIGR01727	PF00005
3218	TIGR01727	PF08352
3219	TIGR01727	PF12911
3220	PF00528	TIGR01253
3221	PF00528	TIGR01254
3222	PF00528	PF01547
3223	PF00528	TIGR01276
3224	TIGR01253	PF00528
3225	TIGR01253	TIGR01254
3226	TIGR01253	PF01547
3227	TIGR01253	TIGR01276
3228	TIGR01254	PF00528
3229	TIGR01254	TIGR01253
3230	TIGR01254	PF01547
3231	TIGR01254	TIGR01276
3232	PF01547	PF00528
3233	PF01547	TIGR01253
3234	PF01547	TIGR01254
3235	PF01547	TIGR01276
3236	TIGR01276	PF00528
3237	TIGR01276	TIGR01253
3238	TIGR01276	TIGR01254
3239	TIGR01276	PF01547
3240	PF00528	PF00005
3241	PF00005	PF00528
3242	PF00528	PF01547
3243	PF01547	PF00528
3244	PF00005	TIGR01728
3245	TIGR01728	PF00005
3246	PF00528	PF00496
3247	PF00528	COG0601
3248	PF00528	COG0747
3249	PF00496	PF00528
3250	PF00496	COG0601
3251	PF00496	COG0747
3252	COG0601	PF00528
3253	COG0601	PF00496
3254	COG0601	COG0747
3255	COG0747	PF00528
3256	COG0747	PF00496
3257	COG0747	COG0601
3258	COG2948	COG0630
3259	COG2948	PF00437
3260	COG0630	COG2948
3261	COG0630	PF00437
3262	PF00437	COG2948
3263	PF00437	COG0630
3264	COG1178	PF00528
3265	COG1178	COG4143
3266	COG1178	TIGR01254
3267	COG1178	TIGR01253
3268	COG1178	TIGR01276
3269	PF00528	COG1178
3270	PF00528	COG4143
3271	PF00528	TIGR01254
3272	PF00528	TIGR01253
3273	PF00528	TIGR01276
3274	COG4143	COG1178
3275	COG4143	PF00528
3276	COG4143	TIGR01254
3277	COG4143	TIGR01253
3278	COG4143	TIGR01276
3279	TIGR01254	COG1178
3280	TIGR01254	PF00528
3281	TIGR01254	COG4143
3282	TIGR01254	TIGR01253
3283	TIGR01254	TIGR01276
3284	TIGR01253	COG1178
3285	TIGR01253	PF00528
3286	TIGR01253	COG4143
3287	TIGR01253	TIGR01254
3288	TIGR01253	TIGR01276
3289	TIGR01276	COG1178
3290	TIGR01276	PF00528
3291	TIGR01276	COG4143
3292	TIGR01276	TIGR01254
3293	TIGR01276	TIGR01253
3294	COG3840	COG1178
3295	COG3840	TIGR01277
3296	COG3840	PF00528
3297	COG3840	PF00005
3298	COG3840	TIGR01253
3299	COG1178	COG3840
3300	COG1178	TIGR01277
3301	COG1178	PF00528
3302	COG1178	PF00005
3303	COG1178	TIGR01253
3304	TIGR01277	COG3840
3305	TIGR01277	COG1178
3306	TIGR01277	PF00528
3307	TIGR01277	PF00005
3308	TIGR01277	TIGR01253
3309	PF00528	COG3840
3310	PF00528	COG1178
3311	PF00528	TIGR01277
3312	PF00528	PF00005
3313	PF00528	TIGR01253
3314	PF00005	COG3840
3315	PF00005	COG1178
3316	PF00005	TIGR01277
3317	PF00005	PF00528
3318	PF00005	TIGR01253
3319	TIGR01253	COG3840
3320	TIGR01253	COG1178
3321	TIGR01253	TIGR01277
3322	TIGR01253	PF00528
3323	TIGR01253	PF00005
3324	COG2948	COG3504
3325	COG3504	COG2948
3326	PF00528	PF00496
3327	PF00528	COG0601
3328	PF00528	COG0747
3329	PF00496	PF00528
3330	PF00496	COG0601
3331	PF00496	COG0747
3332	COG0601	PF00528
3333	COG0601	PF00496
3334	COG0601	COG0747
3335	COG0747	PF00528
3336	COG0747	PF00496
3337	COG0747	COG0601
3338	PF00528	PF00496
3339	PF00496	PF00528
3340	PF00528	PF00005
3341	PF00528	PF08352
3342	PF00528	PF12911
3343	PF00528	TIGR01727
3344	PF00005	PF00528
3345	PF00005	PF08352
3346	PF00005	PF12911
3347	PF00005	TIGR01727
3348	PF08352	PF00528
3349	PF08352	PF00005
3350	PF08352	PF12911
3351	PF08352	TIGR01727
3352	PF12911	PF00528
3353	PF12911	PF00005
3354	PF12911	PF08352
3355	PF12911	TIGR01727
3356	TIGR01727	PF00528
3357	TIGR01727	PF00005
3358	TIGR01727	PF08352
3359	TIGR01727	PF12911
3360	PF00005	PF08352
3361	PF00005	TIGR01727
3362	PF08352	PF00005
3363	PF08352	TIGR01727
3364	TIGR01727	PF00005
3365	TIGR01727	PF08352
3366	PF00528	PF12911
3367	PF12911	PF00528
3368	PF00528	PF00005
3369	PF00005	PF00528
3370	PF00528	PF00496
3371	PF00496	PF00528
3372	PF05101	TIGR00929
3373	PF05101	PF03135
3374	TIGR00929	PF05101
3375	TIGR00929	PF03135
3376	PF03135	PF05101
3377	PF03135	TIGR00929
3378	PF00528	TIGR01276
3379	PF00528	TIGR01254
3380	PF00528	TIGR01253
3381	TIGR01276	PF00528
3382	TIGR01276	TIGR01254
3383	TIGR01276	TIGR01253
3384	TIGR01254	PF00528
3385	TIGR01254	TIGR01276
3386	TIGR01254	TIGR01253
3387	TIGR01253	PF00528
3388	TIGR01253	TIGR01276
3389	TIGR01253	TIGR01254
3390	PF00528	PF12911
3391	PF12911	PF00528
3392	TIGR02770	PF00005
3393	TIGR02770	TIGR02769
3394	PF00005	TIGR02770
3395	PF00005	TIGR02769
3396	TIGR02769	TIGR02770
3397	TIGR02769	PF00005
3398	PF00528	PF00005
3399	PF00528	PF08352
3400	PF00528	PF12911
3401	PF00528	TIGR01727
