495	PF00950;PF01297		COG0803;COG1108
496	PF04205;PF02508	TIGR01938;TIGR01940	COG2209;COG2869
497	PF00005;PF00950		COG1108;COG1121
498	PF05524;PF00381;PF00391;PF02896	TIGR01003;TIGR01417	COG1925;COG1080
499	PF00005;PF01297		COG0803;COG1121
500	PF03116;PF02508	TIGR01939;TIGR01937	COG1805;COG1347
501	PF03116;PF04205	TIGR01938;TIGR01937	COG1805;COG2869
502	PF04205;PF02508	TIGR01938;TIGR01939	COG1347;COG2869
503	PF03116;PF02508	TIGR01939;TIGR01937	COG1805;COG1347
504	PF02508	TIGR01939;TIGR01940	COG2209;COG1347
505	PF04205;PF02508	TIGR01938;TIGR01940	COG2209;COG2869
506	PF03116;PF02508	TIGR01939;TIGR01937	COG1805;COG1347
507	PF04205;PF02508	TIGR01938;TIGR01940	COG2209;COG2869
508	PF01297;PF02742;PF00950		COG0803;COG1108;COG1321
