727	T233;T80
728	T146;T375
729	T116;T30
730	T94;T122
731	T91;T31
732	T263;T351
733	T382;T159
734	T3
735	T192;T91
736	T11
737	T204
738	T15;T194;T146
739	T207;T317
740	T29;T414
741	T183;T274
742	T275;T191
743	T271;T206
744	T325;T351
745	T112
746	T192;T31
747	T204
748	T247;T206
749	T234
750	T387
751	T342;T125
752	T387;T358;T257
753	T233;T80
754	T233;T143
755	T192;T91
756	T423;T205
757	T29;T67;T407
758	T175;T3
759	T29;T91
760	T321;T31
761	T194
762	T177;T204
763	T414;T91
764	T155
765	T150;T161
766	T169;T88
767	T146;T210
768	T192;T31
769	T211;T299
770	T50;T325;T80
771	T350;T351
772	T280;T306
773	T103;T115
774	T278
775	T247
776	T194
777	T109;T80
778	T91;T31
779	T210;T375
780	T89;T88
781	T412
782	T143;T80
783	T46
784	T392;T191
785	T181;T114
786	T48;T31
787	T29
788	T192;T91
789	T318;T91
790	T8
791	T404;T30
792	T423;T3
793	T45;T317
794	T169
795	T148;T342
796	T138;T5
797	T214;T412
798	T8;T155
799	T105;T3
800	T335;T204
801	T30;T403
802	T320;T183
803	T192;T31
804	T236;T306;T186
805	T194;T210
806	T29;T407;T91
807	T48;T276
808	T30;T403
809	T29;T192
810	T138;T5
811	T204;T92
812	T391;T392
813	T162;T161
814	T175;T106
815	T194;T213
816	T141;T292
817	T231
818	T279
819	T327
820	T263
821	T329;T286
822	T387;T257
823	T11
824	T183;T141
825	T123;T94
826	T89;T88
827	T30;T403
828	T423
829	T320;T274
830	T67;T91
831	T25;T307
832	T175;T3
833	T423;T205
834	T194;T210
835	T247;T271
836	T29;T192
837	T129
838	T92
839	T29;T407;T192
840	T89
841	T347
842	T289
843	T263;T350
844	T247;T206
845	T10
846	T20;T257
847	T387;T257
848	T211;T299
849	T321;T91
850	T150;T161
851	T43;T25
852	T192;T31
853	T194;T210
854	T3;T106
855	T300;T31
856	T181;T114
857	T29
858	T204
859	T123;T94
860	T335;T204
861	T8;T155
862	T387
863	T175;T178
864	T94;T122
865	T177;T204
866	T29;T192
867	T409
868	T309;T151
869	T87;T207
870	T423;T3
871	T50;T325;T233
872	T92;T204
873	T279
874	T105;T3
875	T55;T187
876	T391;T191
877	T0
878	T162;T161
879	T325;T233
880	T30;T403
881	T3;T106
882	T25;T307
883	T300;T91
884	T192;T91
885	T15;T114
886	T257
887	T236;T306;T186
888	T29;T91
889	T29;T407;T91
890	T204;T92
891	T89;T88
892	T48;T31
893	T236;T280;T306
894	T175;T106
895	T29;T91
896	T11
897	T423;T205
898	T320;T183
899	T210;T375
900	T29;T91
901	T29;T67
902	T289
903	T404;T30
904	T325;T80
905	T387
906	T11
907	T263
908	T115
909	T138;T5
910	T8
911	T234
912	T46
913	T423;T205
914	T103;T115
915	T231
916	T325;T351
917	T29;T414
918	T91;T31
919	T30;T403
920	T271;T206
921	T103;T115
922	T233;T80
923	T181;T114
924	T277;T11
925	T89;T169
926	T263;T350
927	T192;T31
928	T423;T205
929	T45;T317
930	T181;T55
931	T3;T205
932	T89;T169
933	T387;T358;T257
934	T109;T80
935	T29;T67;T91
936	T423;T298
937	T175;T3
938	T194;T210
939	T32
940	T321;T31
941	T169;T88
942	T92;T204
943	T116;T30
944	T271
945	T412
946	T29;T192
947	T382;T159
948	T103
949	T129
950	T87;T45
951	T192;T91
952	T11
953	T0
954	T204
955	T112
956	T92;T204
957	T192;T91
958	T29;T300
959	T272;T204
960	T99;T190
961	T414;T91
962	T169
963	T194;T210
964	T46
965	T207;T317
966	T46
967	T138;T5
968	T143;T80
969	T29;T407;T192
970	T233;T143
971	T29;T192
972	T194;T210
973	T204
974	T7
975	T29;T67;T407
976	T278
977	T423
978	T342;T125
979	T11
980	T194;T375
981	T318;T91
982	T175;T105
983	T192;T31
984	T216;T173
985	T388;T30
986	T30;T403
987	T388;T30
988	T183;T274
989	T204
990	T275;T191
991	T138;T5
992	T233;T80
993	T194
994	T289
995	T29;T91
996	T146;T375
997	T87;T207
998	T247
999	T194;T210
1000	T89
1001	T263;T351
1002	T155
1003	T192;T31
1004	T194
1005	T347
1006	T183;T141
1007	T403
1008	T89;T88
1009	T192;T31
1010	T392;T191
1011	T91;T31
1012	T29
1013	T194
1014	T289
1015	T194
1016	T337;T411
1017	T89;T169
1018	T278;T257
1019	T204
1020	T194;T213
1021	T175;T106
1022	T209;T31
1023	T320;T274
1024	T43;T307
1025	T10
1026	T423;T3
1027	T46
1028	T141;T292
1029	T280;T306
1030	T23
1031	T327
1032	T278
1033	T423;T205
1034	T15;T194;T146
1035	T358;T410
1036	T278
1037	T138
1038	T192;T91
1039	T3;T106
1040	T22;T216
1041	T423;T205
1042	T350;T351
1043	T112
1044	T92
1045	T92;T204
1046	T327
1047	T30;T403
1048	T22;T173
1049	T423;T3
1050	T50;T325;T80
1051	T48;T276
1052	T29;T91
1053	T175;T3
1054	T176;T204
1055	T67;T91
1056	T178;T106
1057	T11;T30
1058	T92
1059	T236;T306
1060	T169;T88
1061	T247;T271
1062	T329;T286
1063	T391;T392
1064	T203;T410
1065	T148;T342
1066	T87
1067	T3
1068	T214;T412
1069	T91;T31
1070	T347;T263
1071	T231
1072	T175;T3
1073	T289
1074	T306;T186
1075	T192;T91
1076	T146;T210
1077	T394;T135
1078	T204
1079	T194
1080	T342;T125
1081	T148;T342
1082	T92;T204
1083	T404;T30
1084	T271;T206
1085	T67;T91
1086	T272;T204
1087	T10
1088	T325;T233
1089	T403
1090	T278
1091	T29;T300
1092	T29;T407;T91
1093	T209;T31
1094	T387
1095	T30;T403
1096	T29;T192
1097	T204;T92
1098	T233;T143
1099	T192;T91
1100	T192;T91
1101	T8;T155
1102	T394;T135
1103	T20;T257
1104	T29;T67;T407
1105	T148;T342
1106	T109;T80
1107	T143;T80
1108	T257
1109	T92
1110	T22;T216
1111	T289
1112	T423;T205
1113	T30;T403
1114	T216;T173
1115	T423;T3
1116	T247;T271
1117	T46
1118	T192;T91
1119	T278
1120	T289
1121	T382;T159
1122	T155
1123	T11;T30
1124	T192;T31
1125	T103;T115
1126	T257
1127	T278;T257
1128	T138
1129	T342;T125
1130	T91;T31
1131	T29;T91
1132	T103;T115
1133	T64
1134	T10
1135	T247;T206
1136	T3;T106
1137	T278;T257
1138	T8
1139	T48;T276
1140	T11
1141	T233;T80
1142	T22;T173
1143	T325;T80
1144	T43;T307
1145	T194;T213
1146	T335;T204
1147	T423;T3
1148	T148;T342
1149	T91;T31
1150	T325;T233
1151	T67;T91
1152	T22;T173
1153	T30;T403
1154	T387
1155	T10
1156	T109;T80
1157	T192;T31
1158	T342;T125
1159	T272;T204
1160	T48;T276
1161	T143;T80
1162	T289
1163	T30;T403
1164	T289
1165	T271;T206
1166	T335;T204
1167	T204;T92
1168	T46
1169	T8
1170	T216;T173
1171	T20;T257
1172	T11;T30
1173	T194;T213
1174	T29;T407;T91
1175	T257
1176	T423;T205
1177	T103;T115
1178	T138
1179	T204;T92
1180	T325;T80
1181	T192;T91
1182	T233;T143
1183	T209;T31
1184	T3;T106
1185	T278;T257
1186	T192;T91
1187	T11
1188	T92
1189	T116;T30
1190	T29;T192
1191	T29;T300
1192	T64
1193	T278
1194	T278
1195	T103;T115
1196	T29;T91
1197	T382;T159
1198	T404;T30
1199	T43;T307
1200	T8;T155
1201	T155
1202	T394;T135
1203	T22;T216
1204	T10
1205	T247;T206
1206	T257
1207	T278;T257
1208	T192;T91
1209	T233;T80
1210	T403
1211	T247;T271
1212	T29;T67;T407
1213	T342;T125
1214	T148;T342
1215	T194
1216	T194
1217	T342;T125
1218	T148;T342
1219	T194
1220	T148;T342
1221	T342;T125
1222	T148;T342
1223	T194
1224	T342;T125
1225	T342;T125
1226	T31
1227	T335
1228	T31
1229	T91
1230	T67;T407
1231	T194
1232	T91;T31
1233	T148;T342
1234	T342;T125
1235	T208
1236	T135
1237	T335;T204
1238	T208
1239	T103;T115
1240	T150;T162;T161
1241	T335
1242	T22;T173
1243	T177;T204
1244	T105;T3
1245	T162;T161
1246	T299
1247	T94;T169
1248	T204;T92
1249	T8
1250	T29;T91
1251	T3;T106
1252	T43;T25
1253	T4;T208
1254	T94;T169
1255	T192;T91
1256	T29;T91
1257	T415;T275
1258	T211;T299
1259	T192;T91
1260	T11
1261	T247
1262	T175;T3
1263	T91;T31
1264	T3;T205
1265	T423;T205
1266	T247;T206
1267	T300;T91
1268	T29;T192
1269	T387;T358;T257
1270	T388;T31
1271	T50;T94;T127
1272	T89;T169
1273	T10
1274	T29;T192
1275	T22;T216
1276	T216;T173
1277	T162;T161
1278	T94;T127
1279	T29;T300
1280	T150;T162
1281	T100;T22
1282	T94;T122
1283	T271;T206
1284	T141;T292
1285	T275;T191
1286	T183;T141
1287	T337;T411
1288	T176;T204
1289	T257
1290	T10
1291	T423;T3
1292	T146;T248
1293	T103;T115
1294	T220
1295	T211;T299
1296	T194;T210
1297	T150;T161
1298	T25;T307
1299	T10;T257
1300	T21
1301	T358;T410
1302	T299;T12
1303	T211;T12
1304	T150;T161
1305	T92
1306	T29
1307	T4
1308	T23
1309	T29;T414
1310	T335;T204
1311	T29;T91
1312	T204
1313	T192;T31
1314	T271
1315	T100;T173
1316	T247;T271
1317	T300;T31
1318	T123;T94
1319	T103;T115
1320	T29;T91
1321	T203;T410
1322	T181;T114
1323	T169;T88
1324	T175;T105
1325	T7;T411;T337
1326	T194;T375
1327	T211;T299
1328	T30;T403
1329	T11
1330	T175;T106
1331	T43;T307
1332	T415;T191
1333	T79
1334	T388;T30
1335	T335;T120
1336	T394;T135
1337	T89;T88
1338	T150;T162;T161
1339	T272;T204
1340	T375
1341	T29
1342	T210;T375
1343	T4;T249
1344	T194
1345	T194;T210
1346	T208;T249
1347	T135
1348	T135
1349	T194;T210
1350	T103;T115
1351	T103;T115
1352	T21
1353	T103;T115
1354	T115
1355	T135
1356	T103;T115
1357	T103;T115
1358	T194;T210
1359	T103;T115
1360	T21
1361	T342;T125
1362	T342;T125
1363	T148;T342
1364	T92
1365	T92;T204
1366	T148;T342
1367	T342;T125
1368	T30;T403
1369	T403
1370	T208
1371	T274
1372	T208;T149
1373	T208;T149
1374	T208
1375	T208;T149
1376	T335
1377	T208;T149
1378	T208
1379	T208
1380	T208
1381	T208
1382	T208
1383	T274
1384	T390;T335
1385	T259;T208
1386	T274
1387	T208
1388	T390;T335;T163
1389	T274
1390	T208
1391	T208;T149
1392	T208;T149
1393	T208
1394	T29
1395	T335
1396	T29
1397	T208
1398	T31
1399	T29;T192
1400	T192;T31
1401	T29;T91
1402	T208
1403	T335;T204
1404	T29
1405	T274
1406	T192;T91
1407	T91;T31
1408	T358;T410
1409	T29;T192
1410	T342;T125
1411	T148;T342
1412	T208
1413	T208;T149
1414	T208;T149
1415	T358;T410
1416	T211;T12
1417	T148;T342
1418	T299;T12
1419	T342;T125
1420	T211;T218
1421	T211;T299
1422	T274
1423	T208;T149
1424	T208;T149
1425	T208
1426	T148;T342
1427	T274
1428	T208
1429	T342;T125
1430	T148;T342
1431	T342;T125
1432	T342;T125
1433	T148;T342
1434	T148;T342
1435	T274
1436	T211;T218
1437	T211;T299
1438	T299;T12
1439	T211;T12
1440	T342;T125
1441	T208
1442	T358;T410
1443	T342;T125
1444	T148;T342
1445	T208
1446	T135
1447	T208
1448	T183;T141
1449	T148;T342
1450	T141;T292
1451	T141;T274
1452	T183;T274
1453	T342;T125
1454	T84
1455	T320;T274
1456	T135
1457	T350
1458	T11
1459	T208;T149
1460	T183;T274
1461	T4;T149
1462	T171
1463	T275;T191
1464	T350;T351
1465	T194;T210
1466	T183;T141
1467	T347;T263
1468	T231
1469	T4;T249
1470	T208;T149
1471	T141;T274
1472	T149;T249
1473	T49;T46
1474	T181;T114
1475	T347;T350
1476	T347;T351
1477	T236;T143
1478	T11
1479	T4;T149
1480	T141;T292
1481	T208;T249
1482	T135
1483	T208
1484	T208
1485	T46
1486	T46
1487	T208
1488	T135
1489	T141;T292
1490	T183;T141
1491	T135;T31
1492	T235;T309
1493	T309;T151
1494	T183;T141
1495	T50
1496	T141;T292
1497	T141;T292
1498	T29;T31
1499	T43
1500	T50
1501	T342;T125
1502	T114
1503	T11
1504	T43;T25
1505	T138;T428
1506	T46
1507	T135;T31
1508	T183;T141
1509	T135
1510	T29;T91
1511	T274;T292
1512	T25
1513	T138;T428
1514	T148;T342
1515	T91
1516	T11
1517	T183;T292
1518	T29
1519	T46
1520	T11
1521	T203;T410
1522	T208
1523	T208
1524	T320;T274
1525	T29;T91
1526	T192;T91
1527	T208;T149
1528	T88
1529	T233;T143
1530	T7
1531	T233;T80
1532	T143;T80
1533	T360;T266
1534	T29
1535	T208
1536	T183;T274
1537	T88
1538	T208;T149
1539	T378
1540	T313;T266
1541	T320;T183
1542	T208
1543	T208
1544	T208
1545	T208
1546	T208
1547	T29
1548	T320;T274
1549	T278;T257
1550	T378
1551	T320;T183
1552	T183;T274
1553	T29;T91
1554	T208
1555	T91
1556	T208;T149
1557	T208;T149
1558	T208
1559	T208
1560	T82;T9
1561	T82;T377
1562	T82;T256
1563	T146;T248
1564	T103;T115
1565	T377;T9
1566	T11
1567	T11
1568	T82
1569	T82
1570	T82;T256
1571	T208;T249
1572	T342;T125
1573	T148;T342
1574	T4;T249
1575	T148;T342
1576	T274
1577	T208
1578	T335;T204
1579	T208
1580	T259;T208
1581	T22;T173
1582	T22;T216
1583	T216;T173
1584	T8
1585	T141;T292
1586	T141;T274
1587	T8;T155
1588	T183;T141
1589	T183;T274
1590	T155
1591	T335;T204
1592	T135
1593	T259;T208
1594	T335;T204
1595	T194;T213
1596	T109;T80
1597	T342;T125
1598	T335;T204
1599	T47
1600	T204;T92
1601	T194;T213
1602	T30;T403
1603	T92
1604	T403
1605	T204
1606	T148;T342
1607	T148;T342
1608	T342;T125
1609	T135
1610	T47
1611	T90;T18;T187
1612	T104;T118
1613	T347
1614	T30;T403
1615	T116;T403
1616	T350;T351
1617	T216;T173
1618	T46
1619	T22;T173
1620	T202;T246
1621	T181;T55
1622	T22;T216
1623	T342;T125
1624	T46
1625	T90;T55;T187
1626	T358;T257
1627	T320;T274
1628	T263;T350
1629	T103;T115
1630	T116;T118
1631	T148;T342
1632	T347;T263
1633	T394;T135
1634	T181;T114
1635	T263;T351
1636	T116;T403
1637	T30;T403
1638	T116;T403
1639	T29;T67;T407
1640	T30;T403
1641	T236;T143
1642	T25;T143
1643	T236;T143
1644	T236;T25
1645	T135
1646	T50;T325;T233
1647	T50;T325;T80
1648	T233;T80
1649	T233;T80
1650	T50;T325;T80
1651	T358;T410
1652	T148;T342
1653	T342;T125
1654	T95;T338
1655	T256
1656	T208;T149
1657	T423;T298
1658	T423;T205
1659	T298;T3
1660	T284;T285
1661	T282;T285
1662	T29
1663	T224;T221
1664	T282;T284
1665	T29;T91
1666	T282;T418
1667	T50
1668	T31
1669	T91;T31
1670	T91
1671	T29
1672	T189;T190
1673	T161
1674	T182;T314
1675	T284;T418
1676	T216;T135
1677	T29;T67
1678	T135
1679	T46
1680	T46
1681	T46
1682	T219;T107
1683	T46
1684	T46
1685	T403
1686	T31
1687	T50;T127;T169
1688	T169;T88
1689	T236;T88
1690	T236;T169
1691	T91;T31
1692	T278;T257
1693	T91
1694	T342;T125
1695	T31
1696	T194
1697	T335
1698	T148;T342
1699	T169;T88
1700	T236;T88
1701	T194
1702	T127;T169
1703	T236;T169
1704	T91
1705	T335
1706	T278;T257
1707	T208;T249
1708	T91;T31
1709	T342;T125
1710	T31
1711	T31
1712	T342;T125
1713	T148;T342
1714	T342;T125
1715	T194
1716	T148;T342
1717	T148;T342
1718	T342;T125
1719	T194
1720	T148;T342
1721	T342;T125
1722	T342;T125
1723	T194
1724	T148;T342
1725	T342;T125
1726	T148;T342
1727	T342;T125
1728	T194
1729	T342;T125
1730	T148;T342
1731	T148;T342
1732	T342;T125
1733	T148;T342
1734	T203;T410
1735	T82;T377
1736	T9;T256
1737	T169;T88
1738	T236;T88
1739	T204
1740	T155
1741	T194;T213
1742	T189;T417;T326
1743	T377;T9
1744	T92;T204
1745	T192;T91
1746	T208;T249
1747	T335;T204
1748	T127;T169
1749	T342;T125
1750	T89;T169
1751	T91;T31
1752	T109;T80
1753	T347
1754	T175;T106
1755	T143;T80
1756	T82;T9
1757	T278;T257
1758	T189;T99
1759	T8;T155
1760	T325;T80
1761	T233;T80
1762	T338;T339
1763	T325;T233
1764	T403
1765	T192;T31
1766	T236;T169
1767	T397
1768	T397
1769	T325;T351
1770	T350;T351
1771	T358;T410
1772	T233;T143
1773	T92
1774	T8
1775	T209;T31
1776	T30;T403
1777	T208;T149
1778	T236;T280;T306
1779	T177;T204
1780	T189;T190
1781	T189;T99
1782	T149;T249
1783	T358;T410
1784	T347;T263
1785	T95;T190
1786	T99;T190
1787	T278;T257
1788	T87;T45
1789	T131;T327;T338
1790	T29;T300
1791	T397
1792	T204
1793	T89;T169
1794	T209;T31
1795	T189;T417;T326
1796	T194;T213
1797	T192;T91
1798	T246;T129
1799	T327;T338
1800	T192;T31
1801	T178;T106
1802	T207;T45
1803	T87
1804	T129
1805	T87;T45
1806	T29;T192
1807	T236;T306;T186
1808	T95;T190
1809	T8;T155
1810	T13
1811	T403
1812	T87;T207
1813	T342;T125
1814	T325;T233
1815	T335;T204
1816	T15;T339
1817	T91;T31
1818	T95;T99
1819	T233;T80
1820	T325;T80
1821	T236;T88
1822	T414;T91
1823	T300;T31
1824	T3;T106
1825	T148;T342
1826	T192;T31
1827	T263;T351
1828	T257
1829	T203;T410
1830	T29;T91
1831	T338;T13
1832	T29
